date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-12-03,19701,6028,1529.4,51,11.4
2021-12-03,19702,8408,1523.2,62,17.3
2021-12-03,19703,2330,1612.1,21,13.4
2021-12-03,19706,NA,NA,NA,NA
2021-12-03,19707,2008,1420.5,49,17.2
2021-12-03,19709,7493,1847.1,64,17.2
2021-12-03,19711,7641,1335,76,12.3
2021-12-03,19713,4915,1676.2,76,18.2
2021-12-03,19716,NA,NA,NA,NA
2021-12-03,19717,403,718.1,0,0
2021-12-03,19720,11035,1878.9,117,18.7
2021-12-03,19730,NA,NA,NA,NA
2021-12-03,19731,NA,NA,NA,NA
2021-12-03,19732,NA,NA,NA,NA
2021-12-03,19733,NA,NA,NA,NA
2021-12-03,19734,2396,2029.8,20,19.6
2021-12-03,19736,NA,NA,NA,NA
2021-12-03,19801,3278,1945.5,24,24.4
2021-12-03,19802,4377,1751.2,49,16.5
2021-12-03,19803,2800,1479.7,82,17.5
2021-12-03,19804,3185,1889.1,40,16.8
2021-12-03,19805,7595,2018.3,84,26
2021-12-03,19806,1313,1397.9,42,25.2
2021-12-03,19807,953,1609.4,12,6.3
2021-12-03,19808,5569,1534.1,89,16.1
2021-12-03,19809,1841,1247.8,29,17.6
2021-12-03,19810,2764,1163,48,10.7
2021-12-03,19901,5447,1512.4,90,21.8
2021-12-03,19902,NA,NA,NA,NA
2021-12-03,19904,5969,1639.9,146,31.6
2021-12-03,19930,NA,NA,NA,NA
2021-12-03,19931,NA,NA,NA,NA
2021-12-03,19933,1707,1715.4,31,30.9
2021-12-03,19934,1963,1503.5,26,14
2021-12-03,19938,1609,1925.6,17,17
2021-12-03,19939,1062,1623.6,13,8.7
2021-12-03,19940,1118,2103.9,NA,NA
2021-12-03,19941,521,1985.1,NA,NA
2021-12-03,19943,1937,1549.6,22,14.2
2021-12-03,19944,NA,NA,NA,NA
2021-12-03,19945,1278,2339.1,11,9.6
2021-12-03,19946,789,1611.4,NA,NA
2021-12-03,19947,4374,2338.8,64,30.4
2021-12-03,19950,1249,1798,32,27.1
2021-12-03,19951,NA,NA,NA,NA
2021-12-03,19952,1671,1807.6,24,17.3
2021-12-03,19953,605,1507.3,NA,NA
2021-12-03,19954,NA,NA,NA,NA
2021-12-03,19956,3040,2124.7,40,23.7
2021-12-03,19958,3278,1606.2,88,14.6
2021-12-03,19960,1213,1975.9,13,15
2021-12-03,19962,2099,1883,14,8.4
2021-12-03,19963,3464,1743.2,92,29.8
2021-12-03,19964,NA,NA,NA,NA
2021-12-03,19966,4808,1855.2,97,19.5
2021-12-03,19967,NA,NA,NA,NA
2021-12-03,19968,1555,1557.8,19,12.5
2021-12-03,19970,1010,1569.3,NA,NA
2021-12-03,19971,1895,2038.6,35,10.1
2021-12-03,19973,4725,1996.7,86,25.3
2021-12-03,19975,1479,1926.1,15,6.2
2021-12-03,19977,5055,2007.1,88,30.6
2021-12-03,19979,NA,NA,NA,NA
