date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21064,655,244548,1927,10917,327,141423,1172,3141,118,32104,278,6929,210,56211,281
2020-10-10,22304,672,262233,2725,11733,339,153775,2040,3243,119,33936,251,7249,214,58862,353
2020-10-11,22463,676,265499,3425,11824,342,156318,2634,3262,119,34137,220,7298,215,59222,409
2020-10-12,22566,677,266757,1361,11883,343,157119,860,3273,119,34289,163,7331,215,59491,302
2020-10-13,22637,678,267678,992,11923,344,157626,547,3278,119,34425,141,7357,215,59709,244
2020-10-14,22728,679,269263,1676,11981,344,158703,1135,3291,119,34626,214,7377,216,59929,240
2020-10-15,22892,683,271412,2313,12086,348,160105,1507,3306,119,34819,208,7421,216,60296,411
2020-10-16,23131,684,274299,3126,12209,348,161763,1781,3344,119,35133,352,7499,217,61073,855
2020-10-17,23277,687,276786,2633,12302,351,163429,1759,3356,119,35437,316,7540,217,61452,420
2020-10-18,23381,689,278312,1630,12351,352,164337,957,3369,119,35608,184,7582,218,61826,416
2020-10-19,23495,693,279792,1594,12416,353,165231,959,3385,119,35812,220,7615,221,62149,356
2020-10-2,21238,659,246382,2008,11028,330,142555,1243,3156,118,32311,222,6977,211,56560,397
2020-10-20,23553,696,280453,719,12459,354,165665,477,3387,120,35882,72,7628,222,62281,145
2020-10-21,23694,698,281798,1486,12535,355,166431,842,3400,120,36082,213,7680,223,62590,361
2020-10-22,23863,702,283555,1926,12632,355,167516,1182,3419,120,36268,205,7733,227,62994,457
2020-10-23,24022,706,285405,2009,12720,355,168571,1143,3431,120,36479,223,7792,231,63500,565
2020-10-24,24145,710,287232,1950,12790,358,169809,1308,3447,120,36682,219,7829,232,63797,334
2020-10-25,24348,717,289599,2570,12916,362,171390,1707,3470,120,36955,296,7883,235,64223,480
2020-10-26,24434,718,290530,1017,12957,363,171902,553,3487,120,37121,183,7911,235,64447,252
2020-10-27,24569,718,292086,1691,13033,363,172852,1026,3505,120,37271,168,7952,235,64792,386
2020-10-28,24727,722,293355,1427,13126,365,173616,857,3529,120,37383,136,7993,237,65043,292
2020-10-29,24918,730,295174,2010,13213,369,174716,1187,3562,121,37603,253,8064,240,65441,469
2020-10-3,21360,661,247800,1540,11103,331,143361,881,3170,118,32521,224,7010,212,56893,366
2020-10-30,25117,732,297071,2096,13326,369,175988,1385,3587,122,37788,210,8125,241,65810,430
2020-10-31,25303,736,298466,1581,13402,370,176672,760,3627,122,38031,283,8195,244,66196,456
2020-10-4,21517,662,249892,2249,11218,332,144689,1443,3179,118,32764,252,7042,212,57305,444
2020-10-5,21604,664,250779,974,11273,334,145232,598,3185,118,32893,135,7068,212,57466,187
2020-10-6,21734,664,252540,1891,11351,334,146486,1332,3198,118,33050,170,7107,212,57728,301
2020-10-7,21834,667,254226,1786,11421,336,147815,1399,3201,119,33114,67,7134,212,57946,245
2020-10-8,21991,669,256736,2667,11530,337,149767,2061,3208,119,33329,222,7175,213,58193,288
2020-10-9,22172,671,259640,3085,11647,338,151821,2171,3230,119,33698,391,7216,214,58542,390
2020-11-1,25488,739,300458,2177,13538,373,178101,1565,3635,122,38189,166,8236,244,66516,361
2020-11-10,27514,759,313995,1501,14812,384,186360,795,3891,123,39998,276,8730,252,69216,332
2020-11-11,27711,761,315355,1557,14936,384,187060,824,3915,123,40206,232,8779,254,69534,367
2020-11-12,28173,763,317815,2922,15244,385,188693,1941,3967,123,40423,269,8881,255,70022,590
2020-11-13,28554,766,319552,2118,15472,386,189672,1207,4040,123,40737,387,8959,257,70375,431
2020-11-14,28956,767,321574,2424,15755,386,190912,1523,4057,123,40955,235,9061,258,70833,560
2020-11-15,29359,770,324195,3024,15997,387,192368,1698,4115,123,41318,421,9164,260,71504,774
2020-11-16,29722,774,326389,2557,16260,388,193817,1712,4156,123,41574,297,9223,263,71874,429
2020-11-17,29944,777,327373,1206,16387,390,194335,645,4190,124,41745,205,9284,263,72096,283
2020-11-18,30338,780,329294,2315,16627,392,195422,1327,4247,124,42023,335,9380,264,72489,489
2020-11-19,30982,783,332796,4146,17030,393,197438,2419,4346,126,42498,574,9522,264,73264,917
2020-11-2,25589,741,301317,960,13591,374,178590,542,3647,123,38291,114,8272,244,66747,267
2020-11-20,31501,785,335864,3587,17401,393,199432,2365,4400,126,42794,350,9616,266,73842,672
2020-11-21,31998,787,338827,3460,17735,393,200986,1888,4463,126,43295,564,9716,268,74557,815
2020-11-22,32385,791,340894,2454,17966,395,202146,1391,4515,128,43541,298,9819,268,75109,655
2020-11-23,32832,797,343791,3344,18261,398,204066,2215,4577,130,43844,365,9905,269,75636,613
2020-11-24,33146,801,345903,2426,18485,401,205500,1658,4618,131,44024,221,9954,269,76002,415
2020-11-25,33734,803,349097,3782,18839,401,207143,1997,4699,131,44313,370,10105,271,77028,1177
2020-11-26,34311,806,352118,3598,19222,402,208825,2065,4794,132,44783,565,10204,272,77674,745
2020-11-27,34822,811,354759,3152,19556,404,210390,1899,4896,133,45166,485,10278,274,78042,442
2020-11-28,35432,814,357386,3237,19949,406,212148,2151,4975,134,45400,313,10414,274,78523,617
2020-11-29,35854,818,358986,2022,20177,408,212934,1014,5105,135,45813,543,10477,275,78816,356
2020-11-3,25706,745,302169,969,13647,374,179068,534,3656,123,38421,139,8324,248,66957,262
2020-11-30,36535,821,361324,3019,20651,409,214429,1969,5198,135,46074,354,10590,277,79223,520
2020-11-4,25926,746,303635,1686,13777,375,179839,901,3701,123,38623,247,8369,248,67344,432
2020-11-5,26221,748,305763,2423,13973,377,181259,1616,3734,123,38842,252,8435,248,67695,417
2020-11-6,26438,750,307531,1985,14117,378,182306,1191,3755,123,39172,351,8487,249,67999,356
2020-11-7,26752,753,309452,2235,14333,380,183447,1357,3792,123,39465,330,8546,250,68376,436
2020-11-8,27067,754,311404,2267,14550,381,184779,1549,3823,123,39686,252,8613,250,68680,371
2020-11-9,27273,756,312735,1537,14686,381,185691,1048,3839,123,39774,104,8667,252,68947,321
2020-12-1,36903,827,362319,1363,20855,413,214960,735,5293,137,46301,322,10659,277,79415,261
2020-12-10,44065,881,384449,3239,25294,442,228006,1658,6721,155,49523,524,11943,284,83695,839
2020-12-11,45156,886,387927,4569,25985,444,230166,2851,6918,156,49925,599,12140,286,84371,873
2020-12-12,45774,893,390198,2889,26322,449,231301,1472,7013,157,50274,444,12324,287,84988,801
2020-12-13,46817,906,393555,4400,26912,458,233058,2347,7207,158,50856,776,12580,290,85769,1037
2020-12-14,47534,913,395868,3030,27384,462,234571,1985,7317,159,51090,344,12712,292,86148,511
2020-12-15,48380,920,398730,3708,27927,465,236247,2219,7474,162,51605,672,12856,293,86631,627
2020-12-16,49258,933,401445,3593,28441,473,237641,1908,7633,165,52058,612,13060,295,87295,868
2020-12-17,49613,941,402702,1612,28616,477,238320,854,7709,168,52227,245,13163,296,87615,423
2020-12-18,50660,948,405914,4259,29263,481,240204,2531,7865,170,52619,548,13405,297,88372,999
2020-12-19,51161,961,407636,2223,29529,489,241049,1111,7948,172,52856,320,13556,300,88925,704
2020-12-2,37692,830,364749,3219,21384,416,216409,1978,5420,137,46629,455,10791,277,79832,549
2020-12-20,51639,975,409375,2217,29728,499,241708,858,8066,173,53244,506,13717,303,89449,685
2020-12-21,52232,982,411169,2387,30096,503,242745,1405,8175,176,53546,411,13831,303,89791,456
2020-12-22,52861,990,412781,2241,30524,508,243764,1447,8296,178,53818,393,13911,304,90060,349
2020-12-23,53668,1000,415700,3726,31013,513,245430,2155,8406,182,54142,434,14118,305,90798,945
2020-12-24,54316,1010,418050,2998,31457,518,246927,1941,8498,185,54386,336,14230,307,91325,639
2020-12-25,55147,1022,420862,3643,31859,524,248221,1696,8734,186,54836,686,14422,312,92147,1014
2020-12-26,55739,1033,422812,2542,32193,531,249277,1390,8844,189,55164,438,14566,313,92599,596
2020-12-27,56218,1049,424238,1905,32491,545,250265,1286,8921,191,55274,187,14668,313,92856,359
2020-12-28,56942,1060,426002,2488,32970,549,251390,1604,9031,194,55490,326,14800,317,93173,449
2020-12-29,57359,1067,427382,1797,33238,552,252287,1165,9107,197,55657,243,14873,318,93466,366
2020-12-3,38621,836,367272,3452,21918,420,217865,1990,5661,138,47061,673,10944,278,80273,594
2020-12-30,58243,1075,429500,3002,33786,556,253524,1785,9257,198,55956,449,15055,321,93960,676
2020-12-31,58869,1086,430925,2051,34023,562,254244,957,9411,200,56169,367,15290,324,94402,677
2020-12-4,39317,840,369284,2708,22369,423,219112,1698,5796,138,47315,389,11053,279,80649,485
2020-12-5,40122,846,371807,3328,22859,427,220519,1897,5963,139,47665,517,11200,280,81279,777
2020-12-6,40952,853,374890,3913,23287,430,222038,1947,6174,143,48339,885,11391,280,81902,814
2020-12-7,41683,858,377218,3059,23726,432,223509,1910,6318,146,48646,451,11538,280,82336,581
2020-12-8,42623,861,379836,3558,24411,434,225374,2550,6454,147,48897,387,11656,280,82691,473
2020-12-9,43269,874,382006,2816,24875,438,226767,1857,6551,153,49169,369,11737,283,83062,452
2020-3-10,13,0,18,4,12,0,11,3,0,0,NA,0,0,0,NA,1
2020-3-11,17,0,22,8,11,0,12,5,0,0,NA,0,NA,0,NA,3
2020-3-12,17,0,32,10,11,0,19,7,0,0,NA,0,NA,0,NA,3
2020-3-13,18,0,51,20,12,0,29,11,0,0,NA,NA,NA,0,18,8
2020-3-14,18,0,70,19,12,0,41,12,0,0,NA,NA,NA,0,21,3
2020-3-15,21,0,86,19,12,0,51,10,NA,0,11,6,NA,0,24,3
2020-3-16,22,0,104,19,11,0,58,8,NA,0,16,5,NA,0,30,6
2020-3-17,26,0,142,42,14,0,82,27,NA,0,24,9,NA,0,36,6
2020-3-18,37,0,199,68,22,0,90,16,NA,0,28,5,NA,0,81,47
2020-3-19,50,0,458,272,29,0,164,81,NA,0,55,30,11,0,234,156
2020-3-20,58,0,545,95,33,0,211,51,NA,0,68,13,15,0,261,31
2020-3-21,65,0,606,68,38,0,245,39,NA,0,76,8,17,0,279,20
2020-3-22,78,0,634,41,47,0,261,25,NA,0,82,6,21,0,285,10
2020-3-23,117,0,902,307,71,0,414,177,15,0,113,36,31,0,355,80
2020-3-24,148,1,1247,376,92,0,680,287,22,0,152,46,34,NA,375,23
2020-3-25,166,2,1459,230,103,NA,821,152,25,0,170,21,38,NA,415,44
2020-3-26,189,3,1714,278,115,NA,934,125,29,0,234,68,45,NA,471,63
2020-3-27,227,5,1921,245,140,NA,997,88,35,0,304,76,52,NA,509,45
2020-3-28,274,9,2211,337,158,NA,1122,143,40,NA,353,54,76,NA,605,120
2020-3-29,320,10,2419,254,180,NA,1248,148,47,NA,389,43,93,NA,630,42
2020-3-30,356,11,2733,350,212,NA,1418,202,47,NA,414,25,97,NA,732,106
2020-3-31,426,12,3240,577,254,NA,1640,264,59,NA,528,126,113,NA,864,148
