date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2022-03-08,19701,9683,2483.7,66,14.6
2022-03-08,19702,13543,2451.4,78,20.9
2022-03-08,19703,3879,2686.9,29,18.1
2022-03-08,19706,NA,NA,NA,NA
2022-03-08,19707,3324,2425.9,53,19
2022-03-08,19709,12701,3134.9,83,20.8
2022-03-08,19711,11608,2144.7,96,15.7
2022-03-08,19713,7921,2717.8,98,24.1
2022-03-08,19716,NA,NA,NA,NA
2022-03-08,19717,817,4896.9,0,0
2022-03-08,19720,17094,2924,140,22.4
2022-03-08,19730,NA,NA,NA,NA
2022-03-08,19731,NA,NA,NA,NA
2022-03-08,19732,NA,NA,NA,NA
2022-03-08,19733,NA,NA,NA,NA
2022-03-08,19734,4092,3453.4,22,21.3
2022-03-08,19736,NA,NA,NA,NA
2022-03-08,19801,5014,2976.5,35,34
2022-03-08,19802,6806,2726.1,72,23.9
2022-03-08,19803,4712,2516.1,93,19.8
2022-03-08,19804,4785,2852.8,48,20.3
2022-03-08,19805,11461,3041.9,99,30.5
2022-03-08,19806,2083,2239,48,28.7
2022-03-08,19807,1495,2535,17,8.9
2022-03-08,19808,8835,2462.9,105,19
2022-03-08,19809,3086,2095.6,33,19.9
2022-03-08,19810,4885,2088.7,60,13.8
2022-03-08,19901,9304,2613.7,114,27.5
2022-03-08,19902,NA,NA,NA,NA
2022-03-08,19904,9944,2754.7,173,37.6
2022-03-08,19930,NA,NA,NA,NA
2022-03-08,19931,NA,NA,NA,NA
2022-03-08,19933,2598,2601,38,37.3
2022-03-08,19934,3330,2560.3,33,17.9
2022-03-08,19938,2807,3365.5,25,24.3
2022-03-08,19939,1655,2547.6,15,10.9
2022-03-08,19940,1685,3247.1,NA,NA
2022-03-08,19941,831,3126.9,13,65.2
2022-03-08,19943,3278,2651.5,32,20.9
2022-03-08,19944,NA,NA,NA,NA
2022-03-08,19945,1941,3585.2,11,9.6
2022-03-08,19946,1256,2590.4,14,24.7
2022-03-08,19947,6339,3384.7,72,33.8
2022-03-08,19950,1873,2703.2,37,31.4
2022-03-08,19951,NA,NA,NA,NA
2022-03-08,19952,2565,2806,31,22.6
2022-03-08,19953,1000,2550.4,14,24.8
2022-03-08,19954,NA,NA,NA,NA
2022-03-08,19956,4799,3363.3,53,31.2
2022-03-08,19958,5214,2582,97,16
2022-03-08,19960,1954,3187.4,15,17
2022-03-08,19962,3413,3079.3,20,11.9
2022-03-08,19963,5592,2845.2,111,36.4
2022-03-08,19964,NA,NA,NA,NA
2022-03-08,19966,7518,2929.1,112,21.9
2022-03-08,19967,NA,NA,NA,NA
2022-03-08,19968,2710,2760.5,24,15.3
2022-03-08,19970,1577,2531.3,14,7.5
2022-03-08,19971,2845,3060.5,43,13.6
2022-03-08,19973,7290,3102.6,98,28.9
2022-03-08,19975,2144,2824.2,16,6.7
2022-03-08,19977,8346,3344,106,37.3
2022-03-08,19979,NA,NA,NA,NA
