date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-02-21,19701,3236,830.3,27,6.7
2021-02-21,19702,4654,844.5,38,11.3
2021-02-21,19703,1200,859.1,11,6.1
2021-02-21,19706,NA,NA,NA,NA
2021-02-21,19707,1142,787.4,39,12.1
2021-02-21,19709,3877,1004.2,34,8.8
2021-02-21,19711,4220,722,47,7.6
2021-02-21,19713,2867,963.2,52,10.8
2021-02-21,19716,NA,NA,NA,NA
2021-02-21,19717,67,352.8,0,0
2021-02-21,19720,6140,1001.1,61,8.5
2021-02-21,19730,NA,NA,NA,NA
2021-02-21,19731,NA,NA,NA,NA
2021-02-21,19732,NA,NA,NA,NA
2021-02-21,19733,NA,NA,NA,NA
2021-02-21,19734,1151,959.2,11,9.9
2021-02-21,19736,NA,NA,NA,NA
2021-02-21,19801,1657,991.4,16,11.4
2021-02-21,19802,2079,798.9,22,8.9
2021-02-21,19803,1630,799.5,65,13.5
2021-02-21,19804,1855,1091.3,26,10.1
2021-02-21,19805,4211,1105.1,60,16.7
2021-02-21,19806,781,794.7,26,13.9
2021-02-21,19807,523,914.8,NA,NA
2021-02-21,19808,3244,831.8,53,8.4
2021-02-21,19809,968,654.1,23,12.2
2021-02-21,19810,1530,643,26,6.2
2021-02-21,19901,2668,716.9,53,12
2021-02-21,19902,NA,NA,NA,NA
2021-02-21,19904,3061,862.9,100,21.7
2021-02-21,19930,NA,NA,NA,NA
2021-02-21,19931,NA,NA,NA,NA
2021-02-21,19933,969,976.8,18,18
2021-02-21,19934,928,672.1,13,6.5
2021-02-21,19938,757,919.9,NA,NA
2021-02-21,19939,604,920.4,NA,NA
2021-02-21,19940,577,1057.3,NA,NA
2021-02-21,19941,283,1393,NA,NA
2021-02-21,19943,863,772.2,12,8.2
2021-02-21,19944,NA,NA,NA,NA
2021-02-21,19945,717,1175,NA,NA
2021-02-21,19946,400,793.2,NA,NA
2021-02-21,19947,3009,1591.6,41,16.6
2021-02-21,19950,603,821.6,18,16.4
2021-02-21,19951,NA,NA,NA,NA
2021-02-21,19952,784,777.8,12,7.9
2021-02-21,19953,321,747.4,NA,NA
2021-02-21,19954,NA,NA,NA,NA
2021-02-21,19956,1647,1171.3,24,13.4
2021-02-21,19958,1985,970.1,66,11.2
2021-02-21,19960,727,1150.8,NA,NA
2021-02-21,19962,944,822.1,NA,NA
2021-02-21,19963,1931,938.7,67,16.1
2021-02-21,19964,NA,NA,NA,NA
2021-02-21,19966,2751,1101.3,64,11.4
2021-02-21,19967,NA,NA,NA,NA
2021-02-21,19968,837,789.8,11,6.1
2021-02-21,19970,630,875.3,NA,NA
2021-02-21,19971,1202,1263.6,22,7
2021-02-21,19973,2667,1089.7,54,14.4
2021-02-21,19975,930,1103.4,NA,NA
2021-02-21,19977,2611,1003.8,55,20.8
2021-02-21,19979,NA,NA,NA,NA
