date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21036,654,248242,1958,110,10898,326,143781,1190,73,3138,118,32609,283,NA,6924,210,56814,283,22
2020-10-10,22271,671,266215,2772,128,11709,338,156340,2077,81,3240,119,34462,253,NA,7244,214,59508,361,37
2020-10-11,22430,675,269524,3468,129,11800,341,158918,2669,81,3259,119,34668,225,NA,7293,215,59871,412,34
2020-10-12,22534,676,270807,1387,55,11860,342,159735,877,28,3270,119,34822,165,NA,7326,215,60145,307,22
2020-10-13,22605,677,271745,1009,108,11900,343,160252,557,53,3275,119,34961,144,17,7352,215,60366,247,32
2020-10-14,22697,678,273358,1705,162,11958,343,161347,1153,108,3289,119,35168,221,NA,7372,216,60590,244,38
2020-10-15,22863,682,275551,2359,130,12063,347,162781,1539,73,3304,119,35364,211,17,7418,216,60959,415,36
2020-10-16,23101,683,278493,3180,181,12185,347,164475,1816,118,3342,119,35685,359,13,7496,217,61745,864,50
2020-10-17,23246,686,281009,2661,50,12277,350,166167,1784,25,3354,119,35990,317,NA,7537,217,62125,421,16
2020-10-18,23350,688,282564,1659,113,12326,351,167090,972,56,3367,119,36167,190,NA,7579,218,62507,424,45
2020-10-19,23464,692,284078,1628,81,12391,352,168003,978,46,3383,119,36375,224,NA,7612,221,62840,366,24
2020-10-2,21209,658,250105,2036,156,11008,329,144931,1260,128,3153,118,32818,224,NA,6972,211,57169,403,21
2020-10-20,23522,695,284748,728,105,12434,353,168445,485,68,3385,120,36446,73,NA,7625,222,62972,145,29
2020-10-21,23663,697,286107,1500,145,12510,354,169220,851,92,3398,120,36647,214,12,7677,223,63283,363,38
2020-10-22,23831,701,287888,1949,147,12606,354,170321,1197,82,3417,120,36833,205,NA,7730,227,63694,464,52
2020-10-23,23990,705,289763,2034,179,12694,354,171393,1160,85,3429,120,37048,227,23,7789,231,64204,569,62
2020-10-24,24112,709,291613,1972,123,12764,357,172645,1322,75,3445,120,37253,221,NA,7825,232,64506,338,32
2020-10-25,24314,716,294020,2609,96,12889,361,174259,1739,54,3468,120,37529,299,11,7879,235,64936,484,30
