date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-02-11,19701,3144,806.7,25,6.3
2021-02-11,19702,4486,815.3,36,11.3
2021-02-11,19703,1167,835.5,NA,NA
2021-02-11,19706,NA,NA,NA,NA
2021-02-11,19707,1094,756.4,37,12.2
2021-02-11,19709,3776,977.9,32,8.6
2021-02-11,19711,3954,683.9,44,7.3
2021-02-11,19713,2785,938.1,48,11.6
2021-02-11,19716,NA,NA,NA,NA
2021-02-11,19717,61,351.4,0,0
2021-02-11,19720,5935,968.7,58,9.1
2021-02-11,19730,NA,NA,NA,NA
2021-02-11,19731,NA,NA,NA,NA
2021-02-11,19732,NA,NA,NA,NA
2021-02-11,19733,NA,NA,NA,NA
2021-02-11,19734,1108,924.8,11,10.2
2021-02-11,19736,NA,NA,NA,NA
2021-02-11,19801,1615,965.2,16,12.4
2021-02-11,19802,2005,771,19,7.9
2021-02-11,19803,1558,765.4,52,11.1
2021-02-11,19804,1788,1053.3,24,11.2
2021-02-11,19805,4097,1076.5,58,17.2
2021-02-11,19806,764,778.9,23,12.6
2021-02-11,19807,493,843.1,NA,NA
2021-02-11,19808,3124,801.2,48,7.9
2021-02-11,19809,938,634.6,22,12.8
2021-02-11,19810,1475,619,20,4.7
2021-02-11,19901,2587,697.7,50,12.2
2021-02-11,19902,NA,NA,NA,NA
2021-02-11,19904,2927,824,94,21
2021-02-11,19930,NA,NA,NA,NA
2021-02-11,19931,NA,NA,NA,NA
2021-02-11,19933,956,963.7,16,16.2
2021-02-11,19934,885,642.3,13,6.9
2021-02-11,19938,739,901.6,NA,NA
2021-02-11,19939,584,890,NA,NA
2021-02-11,19940,565,1034.6,NA,NA
2021-02-11,19941,279,1359.5,NA,NA
2021-02-11,19943,816,730.4,NA,NA
2021-02-11,19944,NA,NA,NA,NA
2021-02-11,19945,694,1139.3,NA,NA
2021-02-11,19946,390,775.2,NA,NA
2021-02-11,19947,2953,1564.3,40,17.5
2021-02-11,19950,588,800,18,16.4
2021-02-11,19951,NA,NA,NA,NA
2021-02-11,19952,730,724.8,11,6.5
2021-02-11,19953,306,714.5,NA,NA
2021-02-11,19954,NA,NA,NA,NA
2021-02-11,19956,1599,1138.9,22,13.6
2021-02-11,19958,1928,940.3,62,11.4
2021-02-11,19960,707,1117.7,NA,NA
2021-02-11,19962,908,790.1,NA,NA
2021-02-11,19963,1880,918.1,62,18.5
2021-02-11,19964,NA,NA,NA,NA
2021-02-11,19966,2649,1061.4,59,11.7
2021-02-11,19967,NA,NA,NA,NA
2021-02-11,19968,818,773.1,11,8.8
2021-02-11,19970,615,856.6,NA,NA
2021-02-11,19971,1164,1229.7,21,7.3
2021-02-11,19973,2599,1063.3,47,12.9
2021-02-11,19975,884,1054.4,NA,NA
2021-02-11,19977,2527,971.2,52,19.8
2021-02-11,19979,NA,NA,NA,NA
