date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21069,669,243943,1923,10919,334,141103,1170,3141,119,31992,275,6932,216,56078,282
2020-10-10,22308,686,261581,2719,11735,346,153418,2035,3243,120,33819,250,7251,220,58724,353
2020-10-11,22467,691,264839,3417,11826,350,155954,2627,3262,120,34021,221,7300,221,59083,408
2020-10-12,22570,692,266096,1360,11885,351,156754,859,3273,120,34173,163,7333,221,59352,302
2020-10-13,22641,694,267017,992,11925,352,157261,547,3278,120,34309,141,7359,222,59570,244
2020-10-14,22732,695,268594,1668,11983,352,158335,1132,3291,120,34506,210,7379,223,59789,239
2020-10-15,22896,699,270738,2308,12088,356,159734,1504,3306,120,34699,208,7423,223,60156,411
2020-10-16,23135,700,273617,3118,12211,356,161387,1776,3344,120,35012,351,7501,224,60931,853
2020-10-17,23281,703,276097,2626,12304,359,163049,1755,3356,120,35314,314,7542,224,61309,419
2020-10-18,23385,705,277620,1627,12353,360,163955,955,3369,120,35484,183,7584,225,61683,416
2020-10-19,23499,710,279095,1589,12418,361,164847,957,3385,120,35686,218,7617,229,62006,356
2020-10-2,21243,673,245774,2005,11030,337,142233,1241,3156,119,32199,222,6980,217,56426,396
2020-10-20,23557,714,279755,718,12461,363,165280,476,3387,121,35756,72,7630,230,62138,145
2020-10-21,23698,716,281094,1480,12537,364,166043,839,3400,121,35956,213,7682,231,62444,358
2020-10-22,23867,720,282848,1923,12634,364,167128,1182,3419,121,36142,205,7735,235,62845,454
2020-10-23,24026,724,284687,1998,12722,364,168180,1140,3431,121,36350,220,7794,239,63346,560
2020-10-24,24149,728,286511,1947,12792,367,169416,1306,3447,121,36553,219,7831,240,63643,334
2020-10-25,24352,735,288868,2560,12918,371,170990,1700,3470,121,36824,294,7885,243,64069,480
2020-10-26,24438,736,289798,1016,12959,372,171502,553,3487,121,36990,183,7913,243,64293,252
2020-10-27,24573,736,291350,1687,13035,372,172449,1023,3505,121,37140,168,7954,243,64637,385
2020-10-28,24731,740,292617,1425,13128,374,173212,856,3529,121,37252,136,7995,245,64887,291
2020-10-29,24922,748,294431,2005,13215,378,174310,1185,3562,122,37471,252,8066,248,65283,467
2020-10-3,21365,675,247187,1535,11105,338,143037,879,3170,119,32408,223,7013,218,56757,364
2020-10-30,25120,750,296324,2091,13327,378,175578,1380,3587,123,37656,210,8127,249,65652,430
2020-10-31,25307,754,297716,1579,13404,379,176261,760,3627,123,37898,282,8197,252,66038,456
2020-10-4,21522,676,249272,2242,11220,339,144360,1438,3179,119,32649,250,7045,218,57169,444
2020-10-5,21609,678,250157,972,11275,341,144901,596,3185,119,32778,135,7071,218,57330,187
2020-10-6,21739,678,251914,1887,11353,341,146151,1328,3198,119,32935,170,7110,218,57592,301
2020-10-7,21839,681,253597,1783,11423,343,147477,1396,3201,120,32999,67,7137,218,57810,245
2020-10-8,21995,683,256100,2659,11532,344,149423,2055,3208,120,33214,222,7177,219,58056,286
2020-10-9,22176,685,258994,3075,11649,345,151469,2163,3230,120,33582,390,7218,220,58404,389
2020-11-1,25492,757,299699,2168,13540,382,177684,1559,3635,123,38055,165,8238,252,66356,359
2020-11-10,27519,779,313188,1492,14814,393,185914,789,3891,125,39859,275,8733,261,69047,331
2020-11-11,27716,782,314547,1556,14938,394,186614,824,3915,125,40067,232,8782,263,69364,366
2020-11-12,28178,784,317002,2917,15246,395,188245,1939,3967,125,40284,269,8884,264,69849,587
2020-11-13,28559,788,318733,2112,15474,396,189220,1203,4040,125,40598,387,8962,267,70200,429
