date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-08-07,19701,4620,1165.8,40,8.9
2021-08-07,19702,6379,1153.4,52,14.2
2021-08-07,19703,1691,1162.2,18,11.4
2021-08-07,19706,NA,NA,NA,NA
2021-08-07,19707,1529,1086.2,45,15.7
2021-08-07,19709,5466,1354.2,51,14.4
2021-08-07,19711,6034,1022.1,63,10.2
2021-08-07,19713,3849,1301.8,67,16
2021-08-07,19716,NA,NA,NA,NA
2021-08-07,19717,227,325.5,0,0
2021-08-07,19720,8500,1438.6,90,14.5
2021-08-07,19730,NA,NA,NA,NA
2021-08-07,19731,NA,NA,NA,NA
2021-08-07,19732,NA,NA,NA,NA
2021-08-07,19733,NA,NA,NA,NA
2021-08-07,19734,1663,1407.7,14,16.6
2021-08-07,19736,NA,NA,NA,NA
2021-08-07,19801,2325,1366.1,23,23.9
2021-08-07,19802,3043,1205,37,12.4
2021-08-07,19803,2132,1123,77,16.1
2021-08-07,19804,2436,1423.6,32,13.6
2021-08-07,19805,5653,1506.5,80,24.8
2021-08-07,19806,1026,1054,39,22.6
2021-08-07,19807,721,1219.6,NA,NA
2021-08-07,19808,4253,1163,75,13.3
2021-08-07,19809,1341,903.3,27,16.1
2021-08-07,19810,2102,880.4,42,9
2021-08-07,19901,3690,1010,77,18.7
2021-08-07,19902,NA,NA,NA,NA
2021-08-07,19904,4051,1089.6,129,27.8
2021-08-07,19930,NA,NA,NA,NA
2021-08-07,19931,NA,NA,NA,NA
2021-08-07,19933,1134,1134.5,24,25.2
2021-08-07,19934,1250,950.5,16,8.4
2021-08-07,19938,1020,1219.4,14,14.3
2021-08-07,19939,747,1126.7,NA,NA
2021-08-07,19940,728,1349.3,NA,NA
2021-08-07,19941,336,1313.4,NA,NA
2021-08-07,19943,1184,938.1,17,11.3
2021-08-07,19944,NA,NA,NA,NA
2021-08-07,19945,901,1601.2,NA,NA
2021-08-07,19946,505,1038.8,NA,NA
2021-08-07,19947,3373,1795.1,50,23.7
2021-08-07,19950,815,1144.5,25,21.1
2021-08-07,19951,NA,NA,NA,NA
2021-08-07,19952,994,1047.1,13,8.5
2021-08-07,19953,409,986.2,NA,NA
2021-08-07,19954,NA,NA,NA,NA
2021-08-07,19956,2012,1400.7,31,18.7
2021-08-07,19958,2354,1142.4,81,13.5
2021-08-07,19960,858,1386.3,NA,NA
2021-08-07,19962,1308,1151,NA,NA
2021-08-07,19963,2406,1185.8,77,24.6
2021-08-07,19964,NA,NA,NA,NA
2021-08-07,19966,3311,1246.5,83,16.5
2021-08-07,19967,NA,NA,NA,NA
2021-08-07,19968,1069,1055,16,11.4
2021-08-07,19970,774,1146,NA,NA
2021-08-07,19971,1481,1590.9,32,9.3
2021-08-07,19973,3216,1329.4,71,20.4
2021-08-07,19975,1149,1470.8,13,5.5
2021-08-07,19977,3458,1355.1,72,25.5
2021-08-07,19979,NA,NA,NA,NA
