date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-09-26,19701,5239,1326.1,45,10
2021-09-26,19702,7222,1305.8,57,15.7
2021-09-26,19703,1936,1329.5,18,11.4
2021-09-26,19706,NA,NA,NA,NA
2021-09-26,19707,1703,1205.3,47,16.5
2021-09-26,19709,6190,1533.3,56,15.3
2021-09-26,19711,6845,1158,70,11.3
2021-09-26,19713,4307,1460.7,69,16.4
2021-09-26,19716,NA,NA,NA,NA
2021-09-26,19717,374,483.9,0,0
2021-09-26,19720,9542,1620.5,95,15.3
2021-09-26,19730,NA,NA,NA,NA
2021-09-26,19731,NA,NA,NA,NA
2021-09-26,19732,NA,NA,NA,NA
2021-09-26,19733,NA,NA,NA,NA
2021-09-26,19734,1920,1632.7,16,17.6
2021-09-26,19736,NA,NA,NA,NA
2021-09-26,19801,2719,1606.8,23,23.9
2021-09-26,19802,3573,1423.1,39,13.1
2021-09-26,19803,2399,1269.1,77,16.1
2021-09-26,19804,2727,1599.4,35,14.8
2021-09-26,19805,6436,1712,83,25.7
2021-09-26,19806,1144,1198.9,40,23.1
2021-09-26,19807,828,1410.4,NA,NA
2021-09-26,19808,4777,1311,80,14.3
2021-09-26,19809,1536,1039.5,28,16.8
2021-09-26,19810,2387,1005.5,44,9.6
2021-09-26,19901,4528,1249.8,82,19.9
2021-09-26,19902,NA,NA,NA,NA
2021-09-26,19904,4887,1328.6,131,28.2
2021-09-26,19930,NA,NA,NA,NA
2021-09-26,19931,NA,NA,NA,NA
2021-09-26,19933,1411,1412.7,26,27.2
2021-09-26,19934,1584,1213.7,19,10
2021-09-26,19938,1222,1473.2,14,14.3
2021-09-26,19939,891,1348,NA,NA
2021-09-26,19940,912,1712.3,NA,NA
2021-09-26,19941,398,1535.2,NA,NA
2021-09-26,19943,1542,1230.1,19,12.4
2021-09-26,19944,NA,NA,NA,NA
2021-09-26,19945,1077,1945,NA,NA
2021-09-26,19946,673,1373.9,NA,NA
2021-09-26,19947,3812,2030.7,55,26.3
2021-09-26,19950,1026,1444.7,27,22.7
2021-09-26,19951,NA,NA,NA,NA
2021-09-26,19952,1323,1416.8,15,9.9
2021-09-26,19953,492,1200.7,NA,NA
2021-09-26,19954,NA,NA,NA,NA
2021-09-26,19956,2469,1727.1,33,20.1
2021-09-26,19958,2809,1377.3,84,14
2021-09-26,19960,1039,1689.3,11,12.8
2021-09-26,19962,1690,1500.7,12,7.2
2021-09-26,19963,2882,1438.2,79,25.3
2021-09-26,19964,NA,NA,NA,NA
2021-09-26,19966,3982,1525.6,88,17.6
2021-09-26,19967,NA,NA,NA,NA
2021-09-26,19968,1306,1303.9,17,11.9
2021-09-26,19970,878,1340.3,NA,NA
2021-09-26,19971,1701,1821.8,34,9.8
2021-09-26,19973,3937,1650,75,21.7
2021-09-26,19975,1294,1677.6,13,5.5
2021-09-26,19977,4091,1613.5,76,26.7
2021-09-26,19979,NA,NA,NA,NA
