date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21078,654,251529,445790,23823,10924,326,146102,245443,11413,3149,118,32985,52325,3329,6929,210,57220,97283,7524
2020-10-10,22311,671,269788,491109,24922,11734,338,158891,276328,12160,3251,119,34859,56328,3394,7248,214,59939,104368,7774
2020-10-11,22471,675,273146,494826,25051,11826,341,161508,278968,12241,3270,119,35067,56613,3403,7297,215,60307,104871,7808
2020-10-12,22575,676,274451,496443,25106,11886,342,162340,279890,12269,3281,119,35223,56857,3407,7330,215,60584,105177,7830
2020-10-13,22646,677,275402,499665,25214,11926,343,162864,282211,12322,3286,119,35365,57196,3424,7356,215,60807,105583,7862
2020-10-14,22738,678,277038,506414,25376,11984,343,163979,286665,12430,3300,119,35574,57727,3434,7376,216,61032,106614,7900
2020-10-15,22904,681,279275,511536,25506,12089,346,165445,289742,12503,3315,119,35774,58223,3451,7422,216,61409,107647,7936
2020-10-16,23141,682,282257,518032,25687,12210,346,167168,293745,12621,3353,119,36099,58733,3464,7500,217,62202,109083,7986
2020-10-17,23285,685,284809,520399,25737,12302,349,168883,294966,12646,3364,119,36408,59036,3470,7541,217,62590,109724,8002
2020-10-18,23389,687,286374,523778,25850,12351,350,169813,297189,12702,3377,119,36585,59390,3480,7583,218,62974,110325,8047
2020-10-19,23503,690,287912,525884,25931,12416,350,170743,298586,12748,3393,119,36798,59597,3488,7616,221,63309,110696,8071
2020-10-2,21251,658,253427,451244,23979,11034,329,147276,248854,11541,3164,118,33198,52841,3334,6977,211,57580,98316,7545
2020-10-20,23561,693,288595,528823,26036,12459,351,171194,300334,12816,3395,120,36869,59897,3492,7629,222,63445,111296,8100
2020-10-21,23702,695,289976,534741,26181,12535,352,171982,304628,12908,3408,120,37072,60335,3504,7681,223,63761,112037,8138
2020-10-22,23870,699,291791,539585,26328,12631,352,173097,307064,12990,3427,120,37261,60914,3512,7734,227,64185,113334,8190
2020-10-23,24029,703,293707,545835,26507,12719,352,174197,310873,13075,3439,120,37482,61351,3535,7793,231,64701,114949,8252
2020-10-24,24151,707,295592,549483,26630,12789,355,175476,313162,13150,3455,120,37691,61860,3545,7829,232,65005,115586,8284
2020-10-25,24354,713,298034,552060,26726,12915,358,177115,315089,13204,3478,120,37973,62025,3556,7883,235,65436,115948,8314
2020-10-26,24440,714,298998,554212,26794,12956,359,177646,316450,13234,3495,120,38146,62232,3563,7911,235,65666,116326,8342
