date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-07-14,19701,4499,1135.1,34,7.9
2021-07-14,19702,6259,1131.8,50,14
2021-07-14,19703,1663,1140.6,18,11.4
2021-07-14,19706,NA,NA,NA,NA
2021-07-14,19707,1494,1060.2,43,14.9
2021-07-14,19709,5356,1326.3,49,13.8
2021-07-14,19711,5954,1005.2,60,9.7
2021-07-14,19713,3802,1285.1,62,14.6
2021-07-14,19716,NA,NA,NA,NA
2021-07-14,19717,227,325.5,0,0
2021-07-14,19720,8340,1410.8,83,13.3
2021-07-14,19730,NA,NA,NA,NA
2021-07-14,19731,NA,NA,NA,NA
2021-07-14,19732,NA,NA,NA,NA
2021-07-14,19733,NA,NA,NA,NA
2021-07-14,19734,1619,1368,14,16.6
2021-07-14,19736,NA,NA,NA,NA
2021-07-14,19801,2282,1341,22,23
2021-07-14,19802,2984,1181.6,33,11.1
2021-07-14,19803,2083,1094.7,71,14.7
2021-07-14,19804,2401,1402.2,32,13.6
2021-07-14,19805,5568,1484,75,23.2
2021-07-14,19806,1005,1027.5,36,21.1
2021-07-14,19807,712,1207.3,NA,NA
2021-07-14,19808,4193,1147.4,70,12.5
2021-07-14,19809,1315,887.1,25,14.8
2021-07-14,19810,2048,855.5,40,8.6
2021-07-14,19901,3597,982.9,68,16.3
2021-07-14,19902,NA,NA,NA,NA
2021-07-14,19904,3929,1056.3,117,25.3
2021-07-14,19930,NA,NA,NA,NA
2021-07-14,19931,NA,NA,NA,NA
2021-07-14,19933,1096,1095.9,21,21.7
2021-07-14,19934,1214,920.9,16,8.4
2021-07-14,19938,990,1183.5,13,13.5
2021-07-14,19939,727,1099.2,NA,NA
2021-07-14,19940,714,1319.6,NA,NA
2021-07-14,19941,330,1310.6,NA,NA
2021-07-14,19943,1157,912.2,14,9.3
2021-07-14,19944,NA,NA,NA,NA
2021-07-14,19945,886,1574.6,NA,NA
2021-07-14,19946,493,1018.3,NA,NA
2021-07-14,19947,3317,1763.6,46,21.8
2021-07-14,19950,782,1092.8,23,19.6
2021-07-14,19951,NA,NA,NA,NA
2021-07-14,19952,974,1025.3,12,7.8
2021-07-14,19953,405,984.2,NA,NA
2021-07-14,19954,NA,NA,NA,NA
2021-07-14,19956,1951,1358.1,27,16.2
2021-07-14,19958,2319,1125.7,77,12.9
2021-07-14,19960,832,1345.6,NA,NA
2021-07-14,19962,1263,1109.4,NA,NA
2021-07-14,19963,2350,1159.2,72,23.1
2021-07-14,19964,NA,NA,NA,NA
2021-07-14,19966,3235,1220.9,80,16
2021-07-14,19967,NA,NA,NA,NA
2021-07-14,19968,1044,1027.5,15,11
2021-07-14,19970,759,1120.6,NA,NA
2021-07-14,19971,1442,1543,26,7.4
2021-07-14,19973,3106,1278.1,65,18.5
2021-07-14,19975,1131,1459.4,NA,NA
2021-07-14,19977,3362,1316.3,65,23.2
2021-07-14,19979,NA,NA,NA,NA
