date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21066,669,237008,1859,10922,334,137424,1136,3138,119,30885,259,6927,216,54416,277
2020-10-10,22312,686,254133,2638,11742,346,149418,1979,3240,120,32622,235,7249,220,56986,347
2020-10-11,22474,691,257314,3343,11836,350,151899,2575,3259,120,32819,216,7298,221,57334,397
2020-10-12,22577,692,258535,1324,11895,351,152673,833,3270,120,32967,159,7331,221,57597,296
2020-10-13,22648,694,259425,961,11935,352,153168,535,3275,120,33097,135,7357,222,57806,235
2020-10-14,22738,695,260943,1608,11992,352,154205,1094,3288,120,33287,203,7377,223,58015,229
2020-10-15,22904,699,263016,2239,12097,356,155558,1458,3303,120,33471,199,7423,223,58371,402
2020-10-16,23141,700,265805,3026,12220,356,157160,1725,3340,120,33769,335,7500,224,59128,834
2020-10-17,23287,703,268216,2557,12313,359,158785,1718,3352,120,34061,304,7541,224,59491,404
2020-10-18,23393,705,269684,1574,12364,360,159663,929,3365,120,34218,170,7583,225,59851,402
2020-10-19,23507,710,271126,1556,12429,361,160536,938,3381,120,34411,209,7616,229,60170,352
2020-10-2,21240,673,238782,1948,11033,337,138523,1210,3152,119,31081,210,6976,217,54753,386
2020-10-20,23565,714,271771,703,12472,363,160959,466,3383,121,34478,69,7629,230,60301,144
2020-10-21,23706,716,273066,1436,12548,364,161703,820,3396,121,34667,202,7681,231,60594,345
2020-10-22,23873,720,274760,1861,12643,364,162759,1151,3415,121,34847,199,7734,235,60977,436
2020-10-23,24032,724,276538,1937,12731,364,163773,1102,3427,121,35050,215,7793,239,61465,547
2020-10-24,24154,728,278307,1891,12800,367,164976,1272,3444,121,35244,211,7829,240,61752,323
2020-10-25,24356,735,280583,2478,12925,371,166493,1642,3467,121,35506,285,7883,243,62166,468
2020-10-26,24442,736,281492,995,12966,372,166994,542,3484,121,35668,179,7911,243,62384,246
2020-10-27,24578,736,282994,1638,13042,372,167917,999,3502,121,35811,161,7953,243,62712,370
2020-10-28,24738,740,284215,1381,13136,374,168649,826,3526,121,35918,131,7995,245,62954,284
2020-10-29,24932,748,285990,1969,13225,378,169723,1163,3559,122,36132,247,8067,248,63341,459
2020-10-3,21365,675,240157,1500,11110,338,139310,864,3166,119,31282,215,7010,218,55071,352
2020-10-30,25127,750,287826,2031,13337,378,170958,1347,3582,123,36304,195,8127,249,63704,423
2020-10-31,25315,754,289170,1532,13414,379,171625,744,3623,123,36540,277,8197,252,64069,435
2020-10-4,21522,676,242179,2179,11225,339,140593,1398,3175,119,31517,244,7042,218,55470,431
2020-10-5,21609,678,243034,942,11280,341,141120,582,3181,119,31636,125,7068,218,55627,183
2020-10-6,21742,678,244736,1835,11360,341,142333,1293,3195,119,31787,165,7107,218,55882,294
2020-10-7,21841,681,246372,1735,11429,343,143625,1361,3198,120,31845,61,7134,218,56094,239
2020-10-8,21998,683,248818,2603,11539,344,145533,2018,3205,120,32050,212,7174,219,56333,279
2020-10-9,22179,685,251628,2991,11656,345,147525,2109,3227,120,32400,372,7215,220,56673,381
2020-11-1,25501,757,291090,2106,13551,382,173008,1520,3631,123,36688,156,8238,252,64378,350
2020-11-10,27536,779,304146,1458,14829,393,181010,769,3892,125,38410,268,8732,261,66969,328
2020-11-11,27735,782,305454,1507,14953,394,181693,807,3916,125,38613,227,8783,263,67272,354
2020-11-12,28199,784,307841,2851,15265,395,183282,1901,3969,125,38822,262,8882,264,67742,569
2020-11-13,28580,788,309527,2067,15493,396,184235,1181,4041,125,39130,380,8961,267,68080,417
2020-11-14,28988,789,311489,2370,15780,396,185435,1487,4058,125,39340,227,9065,268,68530,554
2020-11-15,29390,793,314021,2934,16022,397,186847,1654,4115,126,39688,405,9168,270,69172,745
2020-11-16,29755,797,316151,2495,16286,398,188260,1677,4156,126,39927,280,9228,273,69534,422
2020-11-17,29977,800,317108,1179,16414,400,188767,635,4190,127,40094,201,9288,273,69748,274
2020-11-18,30373,803,318962,2250,16655,402,189822,1296,4247,127,40363,326,9385,274,70121,470
2020-11-19,31021,806,322341,4027,17059,403,191773,2355,4348,129,40822,560,9528,274,70859,881
2020-11-2,25602,759,291925,936,13603,383,173487,531,3644,124,36782,107,8274,252,64606,264
2020-11-20,31541,810,325310,3489,17432,404,193708,2308,4401,130,41101,332,9622,276,71421,656
2020-11-21,32034,812,328184,3367,17765,404,195223,1848,4464,130,41580,542,9719,278,72112,788
2020-11-22,32421,817,330171,2374,17997,406,196346,1355,4516,132,41809,281,9821,279,72641,631
2020-11-23,32874,824,332941,3223,18295,409,198185,2137,4578,135,42098,351,9910,280,73143,591
2020-11-24,33186,828,334993,2364,18517,412,199584,1621,4620,136,42270,214,9958,280,73497,402
2020-11-25,33773,830,338078,3672,18869,412,201181,1949,4701,136,42543,354,10110,282,74483,1138
