date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-12-17,19701,6144,5750,51,11.4
2021-12-17,19702,8514,7919,64,17.9
2021-12-17,19703,2359,2194,21,13.4
2021-12-17,19706,NA,NA,NA,NA
2021-12-17,19707,2031,1877,49,17.2
2021-12-17,19709,7653,7135,67,17.7
2021-12-17,19711,7747,7415,78,12.6
2021-12-17,19713,5000,4714,76,18.2
2021-12-17,19716,NA,NA,NA,NA
2021-12-17,19717,437,436,0,0
2021-12-17,19720,11211,10469,119,19
2021-12-17,19730,NA,NA,NA,NA
2021-12-17,19731,NA,NA,NA,NA
2021-12-17,19732,NA,NA,NA,NA
2021-12-17,19733,NA,NA,NA,NA
2021-12-17,19734,2472,2346,20,19.6
2021-12-17,19736,NA,NA,NA,NA
2021-12-17,19801,3348,3130,24,24.4
2021-12-17,19802,4461,3970,50,16.7
2021-12-17,19803,2854,2549,82,17.5
2021-12-17,19804,3239,3048,40,16.8
2021-12-17,19805,7718,7199,84,26
2021-12-17,19806,1328,1216,42,25.2
2021-12-17,19807,966,892,12,6.3
2021-12-17,19808,5643,5240,90,16.2
2021-12-17,19809,1872,1712,29,17.6
2021-12-17,19810,2815,2558,48,10.7
2021-12-17,19901,5600,4989,91,22.2
2021-12-17,19902,NA,NA,NA,NA
2021-12-17,19904,6137,5475,150,32.5
2021-12-17,19930,NA,NA,NA,NA
2021-12-17,19931,NA,NA,NA,NA
2021-12-17,19933,1745,1567,31,30.9
2021-12-17,19934,2007,1795,27,14.6
2021-12-17,19938,1655,1561,17,17
2021-12-17,19939,1079,967,13,8.7
2021-12-17,19940,1139,1054,NA,NA
2021-12-17,19941,531,499,NA,NA
2021-12-17,19943,1996,1814,22,14.2
2021-12-17,19944,NA,NA,NA,NA
2021-12-17,19945,1301,1173,11,9.6
2021-12-17,19946,810,741,NA,NA
2021-12-17,19947,4439,3957,64,30.4
2021-12-17,19950,1271,1146,32,27.1
2021-12-17,19951,NA,NA,NA,NA
2021-12-17,19952,1715,1535,25,17.8
2021-12-17,19953,634,576,NA,NA
2021-12-17,19954,NA,NA,NA,NA
2021-12-17,19956,3098,2842,41,24.4
2021-12-17,19958,3332,2639,90,14.8
2021-12-17,19960,1237,1102,13,15
2021-12-17,19962,2147,1937,14,8.4
2021-12-17,19963,3550,3179,92,29.8
2021-12-17,19964,NA,NA,NA,NA
2021-12-17,19966,4898,4292,97,19.5
2021-12-17,19967,NA,NA,NA,NA
2021-12-17,19968,1591,1278,19,12.5
2021-12-17,19970,1019,923,11,5.2
2021-12-17,19971,1919,1620,35,10.1
2021-12-17,19973,4801,4310,86,25.3
2021-12-17,19975,1512,1330,15,6.2
2021-12-17,19977,5172,4864,89,30.9
2021-12-17,19979,NA,NA,NA,NA
