date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21066,669,236859,1858,10922,334,137349,1136,3138,119,30860,259,6927,216,54376,277
2020-10-10,22312,686,253967,2636,11742,346,149335,1977,3240,120,32597,235,7249,220,56944,347
2020-10-11,22474,691,257146,3341,11836,350,151814,2573,3259,120,32794,216,7298,221,57292,397
2020-10-12,22577,692,258367,1324,11895,351,152588,833,3270,120,32942,159,7331,221,57555,296
2020-10-13,22648,694,259257,961,11935,352,153083,535,3275,120,33072,135,7357,222,57764,235
2020-10-14,22738,695,260774,1607,11992,352,154120,1094,3288,120,33261,202,7377,223,57973,229
2020-10-15,22904,699,262843,2235,12097,356,155471,1456,3303,120,33443,197,7423,223,58329,402
2020-10-16,23141,700,265632,3026,12220,356,157073,1725,3340,120,33741,335,7500,224,59086,834
2020-10-17,23287,703,268041,2555,12313,359,158696,1716,3352,120,34033,304,7541,224,59449,404
2020-10-18,23393,705,269509,1574,12364,360,159574,929,3365,120,34190,170,7583,225,59809,402
2020-10-19,23507,710,270948,1553,12429,361,160446,937,3381,120,34382,208,7616,229,60127,351
2020-10-2,21240,673,238633,1948,11033,337,138448,1210,3152,119,31056,210,6976,217,54713,386
2020-10-20,23565,714,271593,703,12472,363,160869,466,3383,121,34449,69,7629,230,60258,144
2020-10-21,23706,716,272888,1436,12548,364,161613,820,3396,121,34638,202,7681,231,60551,345
2020-10-22,23873,720,274579,1858,12643,364,162666,1148,3415,121,34818,199,7734,235,60934,436
2020-10-23,24032,724,276357,1937,12731,364,163680,1102,3427,121,35021,215,7793,239,61422,547
2020-10-24,24154,728,278123,1888,12800,367,164880,1269,3444,121,35215,211,7829,240,61709,323
2020-10-25,24356,735,280396,2475,12925,371,166395,1640,3467,121,35476,284,7883,243,62123,468
2020-10-26,24442,736,281305,995,12966,372,166896,542,3484,121,35638,179,7911,243,62341,246
2020-10-27,24578,736,282804,1635,13042,372,167817,997,3502,121,35781,161,7953,243,62668,369
2020-10-28,24738,740,284025,1381,13136,374,168549,826,3526,121,35888,131,7995,245,62910,284
2020-10-29,24932,748,285800,1969,13225,378,169623,1163,3559,122,36102,247,8067,248,63297,459
2020-10-3,21365,675,240007,1499,11110,338,139235,864,3166,119,31257,215,7010,218,55030,351
2020-10-30,25127,750,287636,2031,13337,378,170858,1347,3582,123,36274,195,8127,249,63660,423
2020-10-31,25315,754,288980,1532,13414,379,171525,744,3623,123,36510,277,8197,252,64025,435
2020-10-4,21522,676,242026,2176,11225,339,140517,1397,3175,119,31492,244,7042,218,55429,431
2020-10-5,21609,678,242879,940,11280,341,141043,581,3181,119,31611,125,7068,218,55585,182
2020-10-6,21742,678,244580,1834,11360,341,142255,1292,3195,119,31762,165,7107,218,55840,294
2020-10-7,21841,681,246215,1734,11429,343,143547,1361,3198,120,31820,61,7134,218,56052,239
2020-10-8,21998,683,248659,2601,11539,344,145453,2016,3205,120,32025,212,7174,219,56291,279
2020-10-9,22179,685,251464,2986,11656,345,147444,2108,3227,120,32375,372,7215,220,56631,381
2020-11-1,25501,757,290900,2106,13551,382,172908,1520,3631,123,36658,156,8238,252,64334,350
2020-11-10,27536,779,303946,1457,14829,393,180906,769,3892,125,38379,268,8732,261,66922,328
2020-11-11,27735,782,305253,1506,14953,394,181588,806,3916,125,38582,227,8783,263,67225,354
2020-11-12,28199,784,307639,2850,15265,395,183177,1901,3969,125,38791,262,8882,264,67694,568
2020-11-13,28580,788,309324,2066,15493,396,184129,1180,4041,125,39099,380,8961,267,68032,417
2020-11-14,28988,789,311285,2369,15780,396,185328,1486,4058,125,39309,227,9065,268,68482,554
2020-11-15,29390,793,313817,2934,16022,397,186740,1654,4115,126,39657,405,9168,270,69124,745
