date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-06-26,19701,4481,1132.1,34,7.9
2021-06-26,19702,6225,1125.8,50,14
2021-06-26,19703,1653,1134.6,18,11.4
2021-06-26,19706,NA,NA,NA,NA
2021-06-26,19707,1489,1055.1,43,14.9
2021-06-26,19709,5316,1317.2,48,13.6
2021-06-26,19711,5930,999.7,60,9.7
2021-06-26,19713,3779,1277.9,62,14.6
2021-06-26,19716,NA,NA,NA,NA
2021-06-26,19717,227,325.5,0,0
2021-06-26,19720,8312,1405.8,83,13.3
2021-06-26,19730,NA,NA,NA,NA
2021-06-26,19731,NA,NA,NA,NA
2021-06-26,19732,NA,NA,NA,NA
2021-06-26,19733,NA,NA,NA,NA
2021-06-26,19734,1612,1361.8,14,16.6
2021-06-26,19736,NA,NA,NA,NA
2021-06-26,19801,2272,1331.6,22,23
2021-06-26,19802,2964,1173.8,33,11.1
2021-06-26,19803,2074,1089.7,71,14.7
2021-06-26,19804,2393,1398.4,32,13.6
2021-06-26,19805,5546,1478.2,75,23.2
2021-06-26,19806,998,1023.1,36,21.1
2021-06-26,19807,709,1203.1,NA,NA
2021-06-26,19808,4176,1144.2,70,12.5
2021-06-26,19809,1306,880.4,25,14.8
2021-06-26,19810,2046,854.5,40,8.6
2021-06-26,19901,3575,976.4,68,16.3
2021-06-26,19902,NA,NA,NA,NA
2021-06-26,19904,3910,1050.4,117,25.3
2021-06-26,19930,NA,NA,NA,NA
2021-06-26,19931,NA,NA,NA,NA
2021-06-26,19933,1093,1090.9,21,21.7
2021-06-26,19934,1209,916.4,16,8.4
2021-06-26,19938,980,1171.9,13,13.5
2021-06-26,19939,727,1100.1,NA,NA
2021-06-26,19940,710,1311.8,NA,NA
2021-06-26,19941,329,1305.6,NA,NA
2021-06-26,19943,1152,909.7,14,9.3
2021-06-26,19944,NA,NA,NA,NA
2021-06-26,19945,881,1568,NA,NA
2021-06-26,19946,493,1017.3,NA,NA
2021-06-26,19947,3312,1761.7,46,21.8
2021-06-26,19950,768,1077.4,23,19.6
2021-06-26,19951,NA,NA,NA,NA
2021-06-26,19952,971,1023.9,12,7.8
2021-06-26,19953,404,981.3,NA,NA
2021-06-26,19954,NA,NA,NA,NA
2021-06-26,19956,1936,1347.4,27,16.2
2021-06-26,19958,2311,1122.7,77,12.9
2021-06-26,19960,832,1344.9,NA,NA
2021-06-26,19962,1254,1101.1,NA,NA
2021-06-26,19963,2339,1152.1,71,22.7
2021-06-26,19964,NA,NA,NA,NA
2021-06-26,19966,3218,1215.5,80,16
2021-06-26,19967,NA,NA,NA,NA
2021-06-26,19968,1040,1022.9,15,11
2021-06-26,19970,758,1122.3,NA,NA
2021-06-26,19971,1431,1537.2,26,7.4
2021-06-26,19973,3091,1272.2,65,18.5
2021-06-26,19975,1126,1452,NA,NA
2021-06-26,19977,3342,1307.8,65,23.2
2021-06-26,19979,NA,NA,NA,NA
