date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-04-23,19701,4061,1023.3,31,7
2021-04-23,19702,5765,1040.9,46,13.3
2021-04-23,19703,1499,1026.9,18,11.4
2021-04-23,19706,NA,NA,NA,NA
2021-04-23,19707,1414,999.6,42,14.4
2021-04-23,19709,4938,1223.9,39,11.7
2021-04-23,19711,5661,942.9,59,9.5
2021-04-23,19713,3505,1181.2,61,14.4
2021-04-23,19716,NA,NA,NA,NA
2021-04-23,19717,223,392.5,0,0
2021-04-23,19720,7723,1304.2,80,12.8
2021-04-23,19730,NA,NA,NA,NA
2021-04-23,19731,NA,NA,NA,NA
2021-04-23,19732,NA,NA,NA,NA
2021-04-23,19733,NA,NA,NA,NA
2021-04-23,19734,1492,1258.3,12,13.8
2021-04-23,19736,NA,NA,NA,NA
2021-04-23,19801,2118,1232.9,20,22
2021-04-23,19802,2764,1092.6,29,9.9
2021-04-23,19803,1991,1043.7,71,14.7
2021-04-23,19804,2242,1309.8,29,12.2
2021-04-23,19805,5142,1372,72,22.6
2021-04-23,19806,958,978.9,34,20.1
2021-04-23,19807,682,1148.7,NA,NA
2021-04-23,19808,3923,1072.6,68,12.1
2021-04-23,19809,1197,803.9,25,14.8
2021-04-23,19810,1930,806.3,37,8
2021-04-23,19901,3293,902.2,66,15.7
2021-04-23,19902,NA,NA,NA,NA
2021-04-23,19904,3630,974.3,109,23.5
2021-04-23,19930,NA,NA,NA,NA
2021-04-23,19931,NA,NA,NA,NA
2021-04-23,19933,1044,1034.4,21,21.7
2021-04-23,19934,1147,871.6,16,8.4
2021-04-23,19938,913,1094.2,NA,NA
2021-04-23,19939,695,1049.3,NA,NA
2021-04-23,19940,658,1215.9,NA,NA
2021-04-23,19941,313,1240.7,NA,NA
2021-04-23,19943,1070,844.3,14,9.3
2021-04-23,19944,NA,NA,NA,NA
2021-04-23,19945,823,1446.9,NA,NA
2021-04-23,19946,463,953.5,NA,NA
2021-04-23,19947,3168,1682,44,21
2021-04-23,19950,710,991.8,23,19.6
2021-04-23,19951,NA,NA,NA,NA
2021-04-23,19952,908,957.2,12,7.8
2021-04-23,19953,374,914.5,NA,NA
2021-04-23,19954,NA,NA,NA,NA
2021-04-23,19956,1839,1279.4,26,15.8
2021-04-23,19958,2221,1072.3,73,12.3
2021-04-23,19960,802,1296.3,NA,NA
2021-04-23,19962,1180,1034.9,NA,NA
2021-04-23,19963,2204,1082.5,69,22
2021-04-23,19964,NA,NA,NA,NA
2021-04-23,19966,3049,1144.4,77,15.4
2021-04-23,19967,NA,NA,NA,NA
2021-04-23,19968,967,935.7,15,11
2021-04-23,19970,722,1057,NA,NA
2021-04-23,19971,1373,1451.9,26,7.4
2021-04-23,19973,2908,1193.5,63,17.8
2021-04-23,19975,1067,1357.7,NA,NA
2021-04-23,19977,3096,1205.5,61,21.9
2021-04-23,19979,NA,NA,NA,NA
