date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21039,654,248054,1958,110,10900,326,143650,1190,73,3137,118,32586,283,NA,6926,210,56789,283,22
2020-10-10,22274,671,266019,2772,128,11711,338,156201,2077,81,3239,119,34439,253,NA,7246,214,59483,361,37
2020-10-11,22433,675,269327,3467,129,11802,341,158778,2668,81,3258,119,34645,225,NA,7295,215,59846,412,34
2020-10-12,22536,676,270609,1385,55,11861,342,159595,876,28,3269,119,34798,164,NA,7328,215,60120,307,22
2020-10-13,22607,677,271545,1007,108,11901,343,160110,555,53,3274,119,34937,144,17,7354,215,60341,247,32
2020-10-14,22699,678,273158,1705,162,11959,343,161205,1153,108,3288,119,35144,221,NA,7374,216,60565,244,38
2020-10-15,22865,682,275349,2357,130,12064,347,162637,1537,73,3303,119,35340,211,17,7420,216,60934,415,36
2020-10-16,23103,683,278289,3178,181,12186,347,164330,1815,118,3341,119,35661,359,13,7498,217,61720,864,50
2020-10-17,23248,686,280803,2659,50,12278,350,166020,1782,25,3353,119,35966,317,NA,7539,217,62100,421,16
2020-10-18,23352,688,282358,1659,113,12327,351,166943,972,56,3366,119,36143,190,NA,7581,218,62482,424,45
2020-10-19,23466,692,283872,1628,81,12392,352,167856,978,46,3382,119,36351,224,NA,7614,221,62815,366,24
2020-10-2,21212,658,249917,2036,156,11010,329,144800,1260,128,3152,118,32795,224,NA,6974,211,57144,403,21
2020-10-20,23524,695,284540,726,105,12435,353,168296,483,68,3384,120,36422,73,NA,7627,222,62947,145,29
2020-10-21,23665,697,285899,1500,145,12511,354,169071,851,92,3397,120,36623,214,12,7679,223,63258,363,38
2020-10-22,23833,701,287679,1948,147,12607,354,170172,1197,82,3416,120,36809,205,NA,7732,227,63668,463,52
2020-10-23,23992,705,289552,2032,179,12695,354,171242,1158,85,3428,120,37024,227,23,7791,231,64178,569,62
2020-10-24,24114,709,291401,1971,123,12765,357,172493,1321,75,3444,120,37229,221,NA,7827,232,64480,338,32
2020-10-25,24316,716,293806,2607,96,12890,361,174105,1737,54,3467,120,37505,299,11,7881,235,64910,484,30
2020-10-26,24402,717,294752,1032,68,12931,362,174626,562,30,3484,120,37673,185,NA,7909,235,65137,255,28
2020-10-27,24536,717,296338,1720,150,13006,362,175597,1046,109,3502,120,37824,169,15,7950,235,65489,393,22
2020-10-28,24694,721,297630,1450,175,13099,364,176372,868,101,3526,120,37942,142,22,7991,237,65743,295,44
2020-10-29,24886,729,299465,2027,176,13187,368,177481,1197,91,3559,121,38165,256,23,8062,240,66142,470,51
2020-10-3,21332,660,251343,1546,101,11083,330,145612,885,57,3166,118,33004,223,NA,7007,212,57478,367,34
2020-10-30,25085,731,301399,2133,159,13300,368,178782,1414,78,3584,122,38353,213,15,8123,241,66516,435,58
2020-10-31,25270,735,302819,1605,126,13375,369,179477,770,73,3624,122,38600,287,12,8193,244,66911,465,36
2020-10-4,21488,661,253472,2285,92,11197,331,146965,1467,70,3175,118,33252,257,NA,7039,212,57895,449,15
2020-10-5,21575,663,254375,990,78,11252,333,147517,607,45,3181,118,33385,139,14,7065,212,58057,188,17
2020-10-6,21705,663,256169,1924,102,11330,333,148794,1355,70,3194,118,33543,171,NA,7104,212,58327,309,22
2020-10-7,21805,666,257871,1802,124,11400,335,150137,1413,89,3197,119,33607,67,NA,7131,212,58547,247,23
2020-10-8,21962,668,260435,2721,185,11509,336,152131,2103,133,3204,119,33824,224,NA,7172,213,58801,295,34
2020-10-9,22142,670,263379,3124,133,11625,337,154210,2195,74,3226,119,34199,397,NA,7213,214,59155,395,47
2020-11-1,25454,738,304847,2212,113,13510,372,180930,1588,77,3632,122,38763,171,NA,8234,244,67237,367,29
2020-11-10,27472,758,318576,1519,219,14780,383,189299,806,132,3884,123,40608,276,28,8729,252,69972,335,51
2020-11-11,27669,760,319950,1571,446,14904,383,190007,832,318,3908,123,40817,233,22,8778,254,70293,370,79
2020-11-12,28131,762,322449,2961,304,15213,384,191670,1972,155,3960,123,41038,273,62,8879,255,70785,593,66
2020-11-13,28512,765,324218,2150,442,15441,385,192673,1231,319,4033,123,41356,391,27,8957,257,71141,434,87
2020-11-14,28913,766,326275,2458,232,15724,385,193939,1549,131,4050,123,41576,237,25,9058,258,71603,563,71
2020-11-15,29315,769,328925,3052,429,15966,386,195415,1718,313,4107,123,41941,422,33,9161,260,72278,778,70
2020-11-16,29676,773,331151,2587,187,16230,387,196880,1729,120,4148,123,42201,301,20,9217,263,72653,431,37
2020-11-17,29898,776,332148,1219,396,16357,389,197407,654,255,4182,124,42374,207,49,9278,263,72877,285,76
2020-11-18,30294,779,334094,2342,577,16597,391,198509,1342,364,4241,124,42656,341,57,9374,264,73274,493,122
2020-11-19,30938,782,337647,4197,455,17000,392,200553,2447,307,4340,126,43136,579,41,9516,264,74058,926,87
2020-11-2,25555,740,305716,970,81,13563,373,181424,547,55,3644,123,38866,115,NA,8270,244,67471,270,17
2020-11-20,31455,784,340765,3635,444,17369,392,202576,2392,254,4394,126,43439,357,74,9610,266,74646,682,91
2020-11-21,31952,786,343760,3492,396,17703,392,204152,1910,243,4457,126,43946,570,65,9710,268,75363,817,72
2020-11-22,32339,790,345856,2483,346,17934,394,205332,1411,227,4509,128,44195,301,27,9813,268,75921,661,70
2020-11-23,32785,796,348795,3385,425,18228,397,207277,2239,293,4571,130,44507,374,57,9899,269,76454,619,55
2020-11-24,33098,800,350937,2455,314,18451,400,208730,1676,230,4612,131,44692,226,27,9948,269,76826,421,48
2020-11-25,33687,802,354174,3826,640,18806,400,210398,2023,357,4693,131,44984,373,103,10099,271,77865,1190,154
2020-11-26,34263,805,357241,3643,506,19189,401,212099,2084,297,4788,132,45457,568,88,10197,272,78529,762,93
2020-11-27,34771,810,359925,3192,831,19520,403,213691,1923,543,4890,133,45847,492,126,10271,274,78905,450,131
2020-11-28,35379,813,362583,3266,351,19912,405,215473,2174,187,4969,134,46082,314,65,10406,274,79390,620,86
2020-11-29,35799,817,364202,2039,467,20138,407,216273,1026,310,5099,135,46496,544,53,10469,275,79686,359,94
2020-11-3,25672,744,306581,982,166,13619,373,181907,539,93,3653,123,38999,142,20,8322,248,67686,267,41
2020-11-30,36481,820,366573,3053,784,20613,408,217788,1990,582,5192,135,46767,364,78,10582,277,80094,521,94
2020-11-4,25889,745,308067,1703,222,13748,374,182687,909,140,3696,123,39207,251,31,8367,248,68078,437,38
2020-11-5,26183,747,310226,2453,206,13943,376,184130,1638,139,3729,123,39429,255,13,8433,248,68432,420,45
2020-11-6,26400,749,312017,2008,302,14087,377,185192,1206,169,3750,123,39765,357,40,8485,249,68738,358,80
2020-11-7,26712,752,313975,2270,243,14302,379,186353,1376,163,3787,123,40066,338,15,8544,250,69122,443,52
2020-11-8,27028,753,315949,2290,223,14520,380,187695,1560,148,3818,123,40292,257,11,8611,250,69431,376,61
2020-11-9,27234,755,317295,1552,148,14655,380,188618,1058,95,3834,123,40382,106,16,8666,252,69700,324,35
2020-12-1,36847,826,367592,1385,555,20815,412,218332,746,352,5287,137,47000,328,94,10651,277,80290,265,92
2020-12-10,43951,880,389935,3268,778,25199,441,231471,1678,465,6712,155,50284,525,145,11935,284,84618,845,140
2020-12-11,45037,885,393457,4608,1027,25884,443,233652,2866,616,6910,156,50692,606,153,12132,286,85306,885,209
2020-12-12,45650,892,395736,2892,762,26216,448,234785,1465,470,7005,157,51048,451,82,12316,287,85925,803,192
2020-12-13,46688,905,399122,4424,941,26800,457,236550,2349,544,7199,158,51644,790,176,12573,290,86713,1045,182
2020-12-14,47399,912,401433,3022,1056,27266,461,238046,1962,716,7309,159,51882,348,135,12705,292,87100,519,174
2020-12-15,48237,919,404309,3714,1053,27803,464,239717,2208,676,7465,162,52404,678,203,12848,293,87590,633,137
2020-12-16,49107,932,407034,3595,608,28308,472,241101,1889,287,7625,165,52862,618,108,13052,295,88268,882,192
2020-12-17,49462,939,408304,1625,899,28483,476,241791,865,537,7701,167,53033,247,184,13155,296,88588,423,155
2020-12-18,50505,946,411530,4269,812,29128,480,243675,2529,406,7856,169,53431,553,151,13396,297,89352,1005,230
2020-12-19,50992,959,413238,2195,398,29381,488,244501,1079,177,7939,171,53670,322,97,13546,300,89906,704,110
2020-12-2,37635,829,370070,3266,841,21344,415,219808,2005,463,5413,137,47335,461,165,10783,277,80715,557,161
2020-12-20,51457,973,414960,2187,370,29567,498,245140,825,183,8057,172,54058,506,73,13707,303,90436,691,97
2020-12-21,52035,980,416740,2358,857,29923,502,246154,1370,559,8163,175,54365,413,115,13821,303,90781,459,158
2020-12-22,52643,988,418324,2192,662,30335,507,247153,1411,363,8279,177,54624,375,101,13901,304,91054,353,174
