date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21066,654,245213,1935,110,10919,326,141815,1175,73,3141,118,32188,279,NA,6929,210,56353,282,22
2020-10-10,22306,671,262938,2729,128,11735,338,154186,2041,81,3243,119,34023,250,NA,7249,214,59019,357,37
2020-10-11,22465,675,266209,3430,129,11826,341,156733,2638,81,3262,119,34224,220,NA,7298,215,59380,410,34
2020-10-12,22568,676,267473,1367,56,11885,342,157539,865,29,3273,119,34376,163,NA,7331,215,59649,302,22
2020-10-13,22639,677,268395,993,108,11925,343,158046,547,53,3278,119,34512,141,17,7357,215,59867,244,32
2020-10-14,22730,678,269983,1679,162,11983,343,159124,1136,108,3291,119,34713,214,NA,7377,216,60089,242,38
2020-10-15,22895,682,272140,2322,131,12088,347,160534,1515,74,3306,119,34906,208,17,7422,216,60456,412,36
2020-10-16,23134,683,275034,3133,181,12211,347,162197,1786,118,3344,119,35220,352,13,7500,217,61235,857,50
2020-10-17,23281,686,277526,2639,50,12304,350,163867,1763,25,3356,119,35525,317,NA,7542,217,61614,421,16
2020-10-18,23385,688,279058,1636,113,12353,351,164778,960,56,3369,119,35697,185,NA,7584,218,61990,418,45
2020-10-19,23499,692,280542,1598,81,12418,352,165672,959,46,3385,119,35902,221,NA,7617,221,62316,359,24
2020-10-2,21240,658,247050,2011,156,11030,329,142948,1244,128,3156,118,32395,222,NA,6977,211,56703,398,21
2020-10-20,23557,695,281207,723,105,12461,353,166110,481,68,3387,120,35972,72,NA,7630,222,62448,145,29
2020-10-21,23698,697,282556,1490,145,12537,354,166880,846,92,3400,120,36172,213,12,7682,223,62757,361,38
2020-10-22,23867,701,284322,1935,147,12634,354,167969,1186,82,3419,120,36358,205,NA,7735,227,63165,461,52
2020-10-23,24026,705,286176,2013,179,12722,354,169024,1143,85,3431,120,36571,225,23,7794,231,63673,567,62
2020-10-24,24149,709,288007,1954,123,12792,357,170263,1309,75,3447,120,36774,219,NA,7831,232,63972,336,32
2020-10-25,24352,716,290382,2578,96,12918,361,171850,1713,54,3470,120,37047,296,11,7885,235,64400,482,30
2020-10-26,24438,717,291316,1020,69,12959,362,172364,555,30,3487,120,37213,183,NA,7913,235,64624,252,28
2020-10-27,24573,717,292876,1695,151,13035,362,173317,1029,110,3505,120,37363,168,15,7954,235,64970,387,22
2020-10-28,24731,721,294149,1431,177,13128,364,174083,859,102,3529,120,37475,136,22,7995,237,65222,293,44
2020-10-29,24922,729,295970,2012,177,13215,368,175183,1187,92,3562,121,37697,255,23,8066,240,65620,469,51
2020-10-3,21362,660,248468,1540,101,11105,330,143754,881,57,3170,118,32604,223,NA,7010,212,57036,366,34
2020-10-30,25121,731,297869,2098,160,13328,368,176456,1386,79,3587,122,37882,210,15,8127,241,65990,431,58
2020-10-31,25307,735,299266,1583,126,13404,369,177141,761,73,3627,122,38125,283,12,8197,244,66377,457,36
2020-10-4,21519,661,250567,2256,92,11220,331,145085,1446,70,3179,118,32849,254,NA,7042,212,57450,446,15
2020-10-5,21606,663,251455,975,78,11275,333,145628,598,45,3185,118,32979,136,14,7068,212,57611,187,17
2020-10-6,21736,663,253222,1897,103,11353,333,146887,1337,71,3198,118,33136,170,NA,7107,212,57874,302,22
2020-10-7,21836,666,254913,1791,124,11423,335,148219,1402,89,3201,119,33200,67,NA,7134,212,58094,247,23
2020-10-8,21993,668,257433,2677,185,11532,336,150174,2064,133,3208,119,33416,223,NA,7175,213,58346,293,34
2020-10-9,22174,670,260341,3089,133,11649,337,152231,2174,74,3230,119,33786,392,NA,7216,214,58695,390,47
2020-11-1,25492,738,301262,2181,113,13540,372,178573,1568,77,3635,122,38283,166,NA,8238,244,66698,362,29
2020-11-10,27514,758,314839,1504,220,14813,383,186846,796,133,3889,123,40098,274,28,8732,252,69411,333,51
2020-11-11,27711,760,316202,1560,447,14937,383,187547,825,318,3913,123,40307,233,22,8781,254,69730,368,79
2020-11-12,28173,762,318667,2927,304,15246,384,189184,1946,155,3965,123,40524,269,62,8882,255,70218,589,66
2020-11-13,28554,765,320416,2130,442,15474,385,190171,1215,319,4038,123,40840,389,27,8960,257,70573,433,87
2020-11-14,28954,766,322444,2428,232,15756,385,191416,1527,131,4055,123,41058,235,25,9061,258,71031,559,71
2020-11-15,29356,769,325069,3027,429,15998,386,192874,1700,313,4112,123,41421,420,33,9164,260,71703,775,70
2020-11-16,29719,773,327268,2562,189,16261,387,194324,1713,122,4153,123,41677,297,20,9223,263,72075,431,37
2020-11-17,29941,776,328257,1211,396,16388,389,194846,649,255,4187,124,41848,205,49,9284,263,72298,284,76
2020-11-18,30336,779,330179,2317,578,16628,391,195934,1328,364,4245,124,42126,336,57,9380,264,72691,489,122
2020-11-19,30980,782,333694,4159,456,17031,392,197958,2427,308,4344,126,42602,575,41,9522,264,73469,920,87
2020-11-2,25593,740,302123,962,81,13593,373,179062,542,55,3647,123,38385,114,NA,8274,244,66931,269,17
