date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21078,654,251684,445781,23823,10924,326,146190,245436,11413,3147,118,33018,52325,3329,6931,210,57243,97281,7524
2020-10-10,22311,671,269953,491097,24922,11734,338,158987,276318,12160,3249,119,34893,56328,3394,7250,214,59963,104366,7774
2020-10-11,22471,675,273312,494814,25051,11826,341,161605,278958,12241,3268,119,35101,56613,3403,7299,215,60331,104869,7808
2020-10-12,22575,676,274620,496431,25106,11886,342,162440,279880,12269,3279,119,35257,56857,3407,7332,215,60608,105175,7830
2020-10-13,22646,677,275571,499652,25214,11926,343,162964,282200,12322,3284,119,35399,57196,3424,7358,215,60831,105581,7862
2020-10-14,22738,678,277207,506400,25376,11984,343,164079,286653,12430,3298,119,35608,57727,3434,7378,216,61056,106612,7900
2020-10-15,22904,681,279444,511522,25506,12089,346,165545,289730,12503,3313,119,35808,58223,3451,7424,216,61433,107645,7936
2020-10-16,23141,682,282427,518018,25687,12210,346,167268,293733,12621,3351,119,36133,58733,3464,7502,217,62227,109081,7986
2020-10-17,23285,685,284981,520384,25737,12302,349,168984,294953,12646,3362,119,36442,59036,3470,7543,217,62616,109722,8002
2020-10-18,23389,687,286546,523763,25850,12351,350,169914,297176,12702,3375,119,36619,59390,3480,7585,218,63000,110323,8047
2020-10-19,23503,690,288085,525869,25931,12416,350,170845,298573,12748,3391,119,36832,59597,3488,7618,221,63335,110694,8071
2020-10-2,21251,658,253584,451235,23979,11034,329,147365,248847,11541,3162,118,33231,52841,3334,6979,211,57604,98314,7545
2020-10-20,23561,693,288769,528808,26036,12459,351,171297,300321,12816,3393,120,36903,59897,3492,7631,222,63471,111294,8100
2020-10-21,23702,695,290151,534725,26181,12535,352,172086,304615,12908,3406,120,37106,60335,3504,7683,223,63787,112035,8138
2020-10-22,23870,699,291967,539569,26328,12631,352,173202,307051,12990,3425,120,37295,60914,3512,7736,227,64211,113332,8190
2020-10-23,24029,703,293883,545819,26507,12719,352,174302,310860,13075,3437,120,37516,61351,3535,7795,231,64727,114947,8252
2020-10-24,24151,707,295769,549467,26630,12789,355,175582,313149,13150,3453,120,37725,61860,3545,7831,232,65031,115584,8284
2020-10-25,24354,713,298211,552044,26726,12915,358,177221,315076,13204,3476,120,38007,62025,3556,7885,235,65462,115946,8314
2020-10-26,24440,714,299177,554196,26794,12956,359,177752,316437,13234,3493,120,38181,62232,3563,7913,235,65693,116324,8342
2020-10-27,24574,714,300786,558476,26944,13031,359,178739,319277,13343,3511,120,38334,62571,3578,7954,235,66048,117010,8364
2020-10-28,24732,718,302108,563689,27119,13124,361,179535,322627,13444,3535,120,38454,63027,3600,7995,237,66306,117903,8408
2020-10-29,24923,726,303968,569210,27295,13210,365,180664,326028,13535,3568,121,38678,63495,3623,8067,240,66709,119142,8459
2020-10-3,21371,660,255028,454917,24080,11107,330,148191,250967,11598,3176,118,33442,53272,3339,7012,212,57940,99164,7579
2020-10-30,25122,728,305933,573948,27454,13323,365,181983,328748,13613,3593,122,38869,63944,3638,8128,241,67090,120356,8517
