date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2022-01-14,19701,8762,8204,59,13.1
2022-01-14,19702,12365,11492,67,18.7
2022-01-14,19703,3534,3288,22,14.1
2022-01-14,19706,NA,NA,NA,NA
2022-01-14,19707,2893,2652,51,18
2022-01-14,19709,11190,10438,73,18.9
2022-01-14,19711,10567,10068,88,14.4
2022-01-14,19713,7201,6720,83,19.8
2022-01-14,19716,NA,NA,NA,NA
2022-01-14,19717,714,711,0,0
2022-01-14,19720,15722,14604,126,20.1
2022-01-14,19730,NA,NA,NA,NA
2022-01-14,19731,NA,NA,NA,NA
2022-01-14,19732,NA,NA,NA,NA
2022-01-14,19733,NA,NA,NA,NA
2022-01-14,19734,3609,3426,21,20.8
2022-01-14,19736,NA,NA,NA,NA
2022-01-14,19801,4641,4298,29,30
2022-01-14,19802,6274,5604,58,19.8
2022-01-14,19803,4196,3776,83,17.8
2022-01-14,19804,4396,4076,41,17.1
2022-01-14,19805,10547,9683,89,27.4
2022-01-14,19806,1883,1702,43,25.7
2022-01-14,19807,1341,1224,14,7.4
2022-01-14,19808,7932,7293,97,17.6
2022-01-14,19809,2794,2528,30,18.2
2022-01-14,19810,4290,3908,51,11.3
2022-01-14,19901,8096,7354,95,23.1
2022-01-14,19902,NA,NA,NA,NA
2022-01-14,19904,8754,8011,159,34.4
2022-01-14,19930,NA,NA,NA,NA
2022-01-14,19931,NA,NA,NA,NA
2022-01-14,19933,2320,2065,34,34.5
2022-01-14,19934,2885,2614,28,15.1
2022-01-14,19938,2412,2299,20,19.7
2022-01-14,19939,1466,1320,13,8.7
2022-01-14,19940,1510,1386,NA,NA
2022-01-14,19941,734,683,12,55.4
2022-01-14,19943,2800,2570,28,18.2
2022-01-14,19944,NA,NA,NA,NA
2022-01-14,19945,1741,1567,11,9.6
2022-01-14,19946,1074,989,NA,NA
2022-01-14,19947,5681,5073,65,30.6
2022-01-14,19950,1674,1490,34,28.9
2022-01-14,19951,NA,NA,NA,NA
2022-01-14,19952,2271,2047,28,20.6
2022-01-14,19953,876,810,11,19.6
2022-01-14,19954,NA,NA,NA,NA
2022-01-14,19956,4245,3851,46,27.2
2022-01-14,19958,4675,3692,93,15.3
2022-01-14,19960,1750,1561,14,16
2022-01-14,19962,2994,2726,15,9
2022-01-14,19963,4928,4475,99,32.4
2022-01-14,19964,NA,NA,NA,NA
2022-01-14,19966,6626,5794,102,20.3
2022-01-14,19967,NA,NA,NA,NA
2022-01-14,19968,2344,1905,22,13.9
2022-01-14,19970,1403,1269,12,5.7
2022-01-14,19971,2597,2167,38,11
2022-01-14,19973,6474,5732,91,26.8
2022-01-14,19975,1901,1683,16,6.7
2022-01-14,19977,7397,7025,93,32.7
2022-01-14,19979,NA,NA,NA,NA
