date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21062,669,236173,1854,10918,334,136966,1135,3138,119,30738,259,6927,216,54236,277
2020-10-10,22308,686,253215,2633,11738,346,148902,1975,3240,120,32468,234,7249,220,56796,347
2020-10-11,22470,691,256384,3331,11832,350,151373,2565,3259,120,32664,215,7298,221,57143,396
2020-10-12,22573,692,257599,1318,11891,351,152141,827,3270,120,32812,159,7331,221,57406,296
2020-10-13,22644,694,258487,959,11931,352,152635,534,3275,120,32941,134,7357,222,57615,235
2020-10-14,22734,695,259998,1601,11988,352,153668,1090,3288,120,33129,201,7377,223,57824,229
2020-10-15,22900,699,262063,2231,12093,356,155015,1452,3303,120,33311,197,7423,223,58180,402
2020-10-16,23137,700,264842,3016,12216,356,156612,1720,3340,120,33608,334,7500,224,58933,830
2020-10-17,23283,703,267249,2553,12309,359,158234,1715,3352,120,33900,304,7541,224,59296,404
2020-10-18,23390,705,268715,1573,12361,360,159112,930,3365,120,34057,170,7583,225,59654,400
2020-10-19,23504,710,270153,1552,12426,361,159984,937,3381,120,34249,208,7616,229,59971,350
2020-10-2,21236,673,237940,1941,11029,337,138060,1205,3152,119,30933,209,6976,217,54572,385
2020-10-20,23565,714,270796,704,12472,363,160405,467,3383,121,34316,69,7629,230,60102,144
2020-10-21,23706,716,272084,1429,12548,364,161143,814,3396,121,34504,201,7681,231,60395,345
2020-10-22,23873,720,273770,1853,12643,364,162194,1146,3415,121,34684,199,7734,235,60777,435
2020-10-23,24032,724,275540,1929,12731,364,163205,1099,3427,121,34885,213,7793,239,61262,544
2020-10-24,24154,728,277304,1886,12800,367,164404,1268,3444,121,35079,211,7829,240,61549,323
2020-10-25,24355,735,279573,2470,12924,371,165917,1637,3467,121,35338,282,7883,243,61963,468
2020-10-26,24440,736,280476,988,12964,372,166413,536,3484,121,35499,178,7911,243,62181,246
2020-10-27,24576,736,281971,1631,13040,372,167331,994,3502,121,35642,161,7953,243,62507,368
2020-10-28,24736,740,283188,1377,13134,374,168061,824,3526,121,35748,130,7995,245,62749,284
2020-10-29,24929,748,284957,1962,13222,378,169133,1160,3559,122,35961,246,8067,248,63133,456
2020-10-3,21361,675,239309,1494,11106,338,138843,860,3166,119,31133,214,7010,218,54889,351
2020-10-30,25124,750,286790,2028,13334,378,170366,1345,3582,123,36133,195,8127,249,63495,422
2020-10-31,25312,754,288125,1523,13411,379,171029,740,3623,123,36366,274,8197,252,63859,434
2020-10-4,21518,676,241317,2165,11221,339,140117,1389,3175,119,31367,243,7042,218,55286,429
2020-10-5,21605,678,242165,935,11276,341,140642,580,3181,119,31485,124,7068,218,55439,179
2020-10-6,21738,678,243859,1827,11356,341,141849,1287,3195,119,31636,165,7107,218,55693,293
2020-10-7,21837,681,245488,1728,11425,343,143136,1356,3198,120,31694,61,7134,218,55904,238
2020-10-8,21994,683,247918,2587,11535,344,145028,2002,3205,120,31899,212,7174,219,56143,279
2020-10-9,22175,685,250715,2978,11652,345,147013,2102,3227,120,32247,370,7215,220,56483,381
2020-11-1,25498,757,290039,2100,13548,382,172407,1515,3631,123,36514,156,8238,252,64168,350
2020-11-10,27533,779,303049,1453,14826,393,180388,766,3892,125,38230,268,8732,261,66746,327
2020-11-11,27732,782,304350,1500,14950,394,181068,804,3916,125,38431,225,8783,263,67047,352
2020-11-12,28197,784,306725,2840,15262,395,182650,1894,3969,125,38638,260,8883,264,67514,567
2020-11-13,28578,788,308406,2062,15490,396,183599,1177,4041,125,38945,379,8962,267,67852,417
2020-11-14,28986,789,310360,2362,15777,396,184795,1483,4058,125,39153,225,9066,268,68300,552
2020-11-15,29388,793,312885,2927,16019,397,186200,1647,4115,126,39501,405,9169,270,68942,745
2020-11-16,29753,797,315008,2488,16283,398,187609,1673,4156,126,39738,278,9229,273,69303,421
2020-11-17,29975,800,315963,1177,16411,400,188114,633,4190,127,39905,201,9289,273,69517,274
2020-11-18,30371,803,317810,2243,16652,402,189165,1292,4247,127,40172,324,9386,274,69889,469
2020-11-19,31019,806,321178,4016,17056,403,191110,2349,4348,129,40630,559,9529,274,70625,879
2020-11-2,25599,759,290873,935,13600,383,172885,530,3644,124,36608,107,8274,252,64396,264
2020-11-20,31539,810,324145,3487,17429,404,193043,2306,4401,130,40909,332,9623,276,71187,656
2020-11-21,32032,812,327004,3352,17762,404,194551,1841,4464,130,41386,540,9720,278,71874,784
2020-11-22,32419,817,328983,2366,17994,406,195671,1352,4516,132,41615,281,9822,279,72400,628
2020-11-23,32872,824,331746,3216,18292,409,197506,2133,4578,135,41902,349,9911,280,72901,590
2020-11-24,33192,828,333785,2359,18520,412,198896,1618,4621,136,42072,213,9960,280,73254,402
2020-11-25,33779,830,336858,3660,18872,412,200486,1942,4702,136,42344,353,10112,282,74236,1134
2020-11-26,34354,833,339778,3495,19253,413,202121,2016,4798,137,42791,543,10210,283,74864,726
2020-11-27,34866,838,342327,3061,19585,415,203641,1852,4902,138,43163,476,10285,285,75214,425
2020-11-28,35473,841,344858,3138,19978,417,205349,2101,4980,139,43385,300,10419,285,75672,592
2020-11-29,35895,846,346397,1961,20207,419,206109,989,5109,141,43775,519,10482,286,75953,344
2020-11-3,25716,763,291693,937,13656,383,173347,518,3653,124,36731,132,8326,256,64598,254
2020-11-30,36581,850,348642,2931,20684,421,207547,1915,5204,141,44025,345,10595,288,76340,500
2020-11-4,25938,764,293099,1628,13787,384,174085,869,3699,124,36925,240,8371,256,64969,416
2020-11-5,26233,766,295136,2332,13983,386,175453,1564,3733,124,37135,244,8436,256,65293,389
2020-11-6,26454,768,296834,1919,14129,387,176469,1162,3756,124,37447,335,8488,257,65582,341
2020-11-7,26771,771,298680,2163,14346,389,177575,1323,3794,124,37725,316,8548,258,65940,418
2020-11-8,27084,772,300565,2198,14563,390,178875,1517,3824,124,37932,237,8614,258,66226,352
2020-11-9,27289,774,301840,1480,14699,390,179749,1010,3840,124,38014,98,8667,260,66484,311
2020-12-1,36952,857,349611,1340,20891,426,208064,724,5299,143,44243,313,10664,288,76531,260
2020-12-10,44145,917,370956,3157,25345,457,220711,1620,6732,165,47317,503,11959,295,80627,817
2020-12-11,45236,922,374297,4432,26032,459,222811,2787,6930,166,47690,571,12159,297,81268,841
2020-12-12,45855,929,376498,2820,26368,464,223914,1439,7025,167,48030,435,12345,298,81862,780
2020-12-13,46894,943,379735,4276,26955,474,225618,2291,7217,168,48587,749,12602,301,82611,1006
2020-12-14,47601,950,381980,2952,27423,478,227089,1939,7323,169,48815,334,12732,303,82978,497
2020-12-15,48446,959,384747,3612,27965,482,228719,2172,7480,172,49311,653,12876,305,83443,609
2020-12-16,49319,972,387367,3493,28476,490,230076,1868,7639,175,49741,589,13078,307,84081,840
2020-12-17,49673,980,388590,1577,28650,494,230738,836,7715,178,49901,236,13181,308,84394,416
2020-12-18,50721,988,391695,4153,29297,498,232566,2475,7869,181,50274,527,13426,309,85125,976
2020-12-19,51222,1002,393363,2169,29564,506,233393,1094,7950,183,50496,303,13578,313,85659,686
2020-12-2,37746,860,351950,3133,21424,429,209454,1923,5425,143,44561,444,10798,288,76934,537
2020-12-20,51697,1017,395042,2154,29763,517,234038,844,8067,184,50869,490,13737,316,86161,661
2020-12-21,52292,1024,396769,2322,30131,521,235038,1368,8178,187,51159,401,13851,316,86487,440
2020-12-22,52921,1033,398328,2188,30560,526,236028,1419,8298,190,51415,376,13931,317,86750,343
2020-12-23,53725,1044,401159,3635,31048,531,237655,2115,8407,194,51719,413,14137,319,87462,918
2020-12-24,54372,1054,403428,2916,31494,536,239109,1900,8496,197,51954,324,14249,321,87967,617
2020-12-25,55201,1066,406146,3547,31895,542,240363,1655,8732,198,52382,664,14440,326,88770,994
2020-12-26,55792,1077,408019,2464,32228,549,241385,1355,8843,201,52694,423,14583,327,89200,573
2020-12-27,56269,1094,409389,1847,32522,563,242340,1249,8921,204,52796,180,14686,327,89443,346
2020-12-28,56995,1105,411108,2445,33001,567,243442,1581,9032,207,53004,319,14819,331,89752,442
2020-12-29,57410,1112,412453,1760,33270,570,244311,1138,9108,210,53170,242,14889,332,90039,357
2020-12-3,38684,868,354392,3380,21960,434,210871,1953,5671,145,44978,663,10953,289,77360,581
2020-12-30,58293,1121,414506,2936,33819,575,245518,1756,9257,211,53455,434,15070,335,90516,658
2020-12-31,58921,1132,415892,2014,34058,581,246216,937,9411,213,53664,363,15305,338,90948,667
2020-12-4,39379,872,356345,2648,22411,437,212086,1666,5806,145,45225,382,11061,290,77719,467
2020-12-5,40189,879,358757,3222,22903,441,213441,1847,5972,147,45556,497,11212,291,78316,748
