date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21050,654,246412,1945,110,10906,326,142566,1183,73,3139,118,32361,281,NA,6928,210,56557,282,22
2020-10-10,22287,671,264229,2743,128,11719,338,155004,2052,81,3241,119,34199,251,NA,7248,214,59236,359,37
2020-10-11,22446,675,267519,3449,129,11810,341,157565,2652,81,3260,119,34404,224,NA,7297,215,59598,411,34
2020-10-12,22549,676,268791,1375,55,11869,342,158375,869,28,3271,119,34557,164,NA,7330,215,59869,304,22
2020-10-13,22620,677,269720,1000,108,11909,343,158886,551,53,3276,119,34694,142,17,7356,215,60089,246,32
2020-10-14,22712,678,271323,1695,162,11967,343,159974,1146,108,3290,119,34899,219,NA,7376,216,60312,243,38
2020-10-15,22877,682,273490,2332,130,12072,347,161390,1521,73,3305,119,35092,208,17,7421,216,60680,413,36
2020-10-16,23115,683,276402,3150,181,12194,347,163064,1796,118,3343,119,35409,355,13,7499,217,61462,860,50
2020-10-17,23260,686,278900,2643,50,12286,350,164740,1768,25,3355,119,35714,317,NA,7540,217,61841,420,16
2020-10-18,23364,688,280444,1648,113,12335,351,165656,965,56,3368,119,35890,189,NA,7582,218,62220,421,45
2020-10-19,23478,692,281942,1612,81,12400,352,166558,967,46,3384,119,36096,222,NA,7615,221,62551,364,24
2020-10-2,21223,658,248259,2020,156,11016,329,143705,1249,128,3154,118,32568,222,NA,6976,211,56909,400,21
2020-10-20,23536,695,282608,724,105,12443,353,166997,482,68,3386,120,36166,72,NA,7628,222,62683,145,29
2020-10-21,23677,697,283959,1492,145,12519,354,167769,848,92,3399,120,36366,213,12,7680,223,62992,361,38
2020-10-22,23845,701,285733,1942,147,12615,354,168865,1192,82,3418,120,36552,205,NA,7733,227,63401,462,52
2020-10-23,24004,705,287592,2018,179,12703,354,169923,1146,85,3430,120,36766,226,23,7792,231,63910,568,62
2020-10-24,24127,709,289428,1959,123,12773,357,171167,1314,75,3446,120,36969,219,NA,7829,232,64209,336,32
2020-10-25,24329,716,291812,2586,96,12898,361,172761,1719,54,3469,120,37243,297,11,7883,235,64638,483,30
2020-10-26,24415,717,292750,1024,68,12939,362,173277,557,30,3486,120,37409,183,NA,7911,235,64864,254,28
2020-10-27,24549,717,294324,1708,150,13014,362,174238,1036,109,3504,120,37559,168,15,7952,235,65215,392,22
2020-10-28,24707,721,295606,1440,175,13107,364,175007,862,101,3528,120,37676,141,22,7993,237,65467,293,44
2020-10-29,24898,729,297432,2017,176,13194,368,176111,1191,91,3561,121,37898,255,23,8064,240,65866,470,51
2020-10-3,21345,660,249681,1544,101,11091,330,144514,884,57,3168,118,32777,223,NA,7009,212,57242,366,34
2020-10-30,25097,731,299348,2115,159,13307,368,177399,1401,78,3586,122,38084,211,15,8125,241,66237,432,58
2020-10-31,25282,735,300754,1591,126,13382,369,178087,763,73,3626,122,38330,286,12,8195,244,66626,459,36
2020-10-4,21501,661,251789,2264,92,11205,331,145852,1452,70,3177,118,33022,254,NA,7041,212,57658,448,15
2020-10-5,21588,663,252683,981,78,11260,333,146398,601,45,3183,118,33153,137,14,7067,212,57819,187,17
2020-10-6,21718,663,254461,1908,102,11338,333,147664,1344,70,3196,118,33310,170,NA,7106,212,58086,306,22
2020-10-7,21818,666,256158,1797,124,11408,335,149002,1408,89,3199,119,33374,67,NA,7133,212,58306,247,23
2020-10-8,21975,668,258699,2698,185,11517,336,150977,2084,133,3206,119,33590,223,NA,7174,213,58558,293,34
2020-10-9,22155,670,261618,3099,133,11633,337,153038,2177,74,3228,119,33961,393,NA,7215,214,58910,393,47
2020-11-1,25466,738,302763,2193,113,13517,372,179527,1575,77,3634,122,38489,167,NA,8236,244,66950,365,29
2020-11-10,27485,758,316394,1510,219,14787,383,187835,799,132,3887,123,40315,276,28,8731,252,69670,334,51
2020-11-11,27682,760,317762,1565,446,14911,383,188539,828,318,3911,123,40524,233,22,8780,254,69991,370,79
2020-11-12,28144,762,320248,2948,304,15220,384,190194,1964,155,3963,123,40742,270,62,8881,255,70481,591,66
2020-11-13,28525,765,322003,2136,442,15448,385,191186,1220,319,4036,123,41059,390,27,8959,257,70836,433,87
2020-11-14,28926,766,324046,2444,232,15731,385,192441,1538,131,4053,123,41278,236,25,9060,258,71297,562,71
2020-11-15,29328,769,326678,3034,429,15973,386,193903,1704,313,4110,123,41641,420,33,9163,260,71971,777,70
2020-11-16,29689,773,328886,2569,187,16237,387,195356,1717,120,4151,123,41899,299,20,9219,263,72346,431,37
2020-11-17,29911,776,329878,1214,396,16364,389,195880,651,255,4185,124,42071,206,49,9280,263,72569,284,76
2020-11-18,30307,779,331806,2324,577,16604,391,196973,1333,364,4244,124,42349,337,57,9376,264,72963,490,122
2020-11-19,30951,782,335338,4176,455,17007,392,199007,2437,307,4343,126,42826,576,41,9518,264,73745,924,87
2020-11-2,25567,740,303627,965,81,13570,373,180018,544,55,3646,123,38592,115,NA,8272,244,67183,269,17
2020-11-20,31468,784,338426,3605,444,17376,392,201011,2373,254,4397,126,43123,351,74,9612,266,74330,679,91
2020-11-21,31965,786,341407,3478,396,17710,392,202577,1900,243,4460,126,43628,568,65,9712,268,75046,816,72
2020-11-22,32352,790,343493,2473,346,17941,394,203752,1406,227,4512,128,43875,299,27,9815,268,75601,658,70
2020-11-23,32798,796,346409,3362,425,18235,397,205686,2228,293,4574,130,44181,368,57,9901,269,76130,615,55
2020-11-24,33111,800,348531,2435,314,18458,400,207127,1664,230,4615,131,44362,222,27,9950,269,76498,417,48
2020-11-25,33700,802,351746,3804,640,18813,400,208785,2013,357,4696,131,44653,372,103,10101,271,77527,1180,154
2020-11-26,34277,805,354790,3621,506,19196,401,210474,2072,297,4791,132,45124,566,88,10200,272,78187,759,93
2020-11-27,34785,810,357454,3172,831,19527,403,212054,1911,543,4893,133,45509,487,126,10274,274,78560,447,131
2020-11-28,35393,813,360102,3256,351,19919,405,213828,2166,187,4972,134,45744,314,65,10409,274,79044,619,86
2020-11-29,35813,817,361713,2031,467,20145,407,214623,1021,310,5102,135,46157,543,53,10472,275,79338,357,94
2020-11-3,25684,744,304485,975,166,13626,373,180497,535,93,3655,123,38724,141,20,8324,248,67396,265,41
2020-11-30,36495,820,364074,3043,784,20620,408,216132,1984,582,5195,135,46425,361,78,10585,277,79746,521,94
2020-11-4,25903,745,305956,1690,222,13756,374,181271,904,140,3699,123,38927,247,31,8369,248,67784,433,38
2020-11-5,26197,747,308099,2437,206,13951,376,182700,1624,139,3732,123,39147,253,13,8435,248,68138,420,45
2020-11-6,26414,749,309880,1998,302,14095,377,183753,1197,169,3753,123,39483,357,40,8487,249,68443,357,80
2020-11-7,26726,752,311819,2251,243,14310,379,184905,1367,163,3790,123,39778,332,15,8546,250,68823,439,52
2020-11-8,27041,753,313784,2280,223,14527,380,186244,1556,148,3821,123,40001,254,11,8613,250,69130,374,61
2020-11-9,27247,755,315122,1544,148,14662,380,187161,1052,95,3837,123,40089,104,16,8668,252,69399,324,35
2020-12-1,36861,826,365083,1375,555,20822,412,216670,740,352,5290,137,46656,326,94,10654,277,79941,264,92
2020-12-10,43970,880,387239,3252,778,25212,441,229694,1669,465,6715,155,49903,524,145,11937,284,84241,840,140
2020-12-11,45057,885,390731,4579,1027,25898,443,231855,2847,616,6913,156,50306,601,153,12134,286,84925,881,209
2020-12-12,45670,892,392994,2876,762,26230,448,232982,1459,470,7008,157,50655,444,82,12318,287,85542,801,192
2020-12-13,46708,905,396350,4394,941,26814,457,234728,2330,544,7202,158,51243,782,176,12575,290,86328,1043,182
2020-12-14,47419,912,398637,2998,1056,27280,461,236206,1944,716,7312,159,51478,345,135,12707,292,86713,517,174
2020-12-15,48256,919,401488,3688,1053,27816,464,237864,2194,676,7468,162,51995,673,203,12850,293,87201,631,137
2020-12-16,49126,932,404193,3575,608,28321,472,239239,1880,287,7628,165,52453,618,108,13054,295,87870,873,192
2020-12-17,49481,939,405454,1616,899,28496,476,239920,856,537,7704,167,52624,247,184,13157,296,88190,423,155
2020-12-18,50524,946,408656,4245,812,29141,480,241788,2513,406,7859,169,53019,550,151,13398,297,88951,1002,230
