date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21069,655,244950,1934,110,10920,327,141649,1174,73,3141,118,32160,279,NA,6931,210,56303,282,22
2020-10-10,22308,672,262655,2725,128,11735,339,154009,2040,81,3243,119,33993,250,NA,7251,214,58962,354,37
2020-10-11,22467,676,265922,3426,129,11826,342,156553,2635,81,3262,119,34194,220,NA,7300,215,59322,409,34
2020-10-12,22570,677,267183,1364,56,11885,343,157356,862,29,3273,119,34346,163,NA,7333,215,59591,302,22
2020-10-13,22641,678,268105,993,108,11925,344,157863,547,53,3278,119,34482,141,17,7359,215,59810,245,32
2020-10-14,22732,679,269692,1678,162,11983,344,158941,1136,108,3291,119,34683,214,NA,7379,216,60031,241,38
2020-10-15,22896,683,271846,2318,131,12088,348,160348,1512,74,3306,119,34876,208,17,7423,216,60398,411,36
2020-10-16,23135,684,274735,3128,181,12211,348,162008,1783,118,3344,119,35190,352,13,7501,217,61175,855,50
2020-10-17,23281,687,277224,2635,50,12304,351,163676,1761,25,3356,119,35494,316,NA,7542,217,61554,420,16
2020-10-18,23385,689,278753,1633,113,12353,352,164586,959,56,3369,119,35665,184,NA,7584,218,61929,417,45
2020-10-19,23499,693,280235,1596,81,12418,353,165480,959,46,3385,119,35870,221,NA,7617,221,62253,357,24
2020-10-2,21243,659,246786,2010,156,11031,330,142781,1243,128,3156,118,32367,222,NA,6979,211,56653,398,21
2020-10-20,23557,696,280899,722,105,12461,354,165917,480,68,3387,120,35940,72,NA,7630,222,62385,145,29
2020-10-21,23698,698,282247,1489,145,12537,355,166686,845,92,3400,120,36140,213,12,7682,223,62694,361,38
2020-10-22,23867,702,284007,1929,147,12634,355,167771,1182,82,3419,120,36326,205,NA,7735,227,63100,459,52
2020-10-23,24026,706,285860,2012,179,12722,355,168826,1143,85,3431,120,36539,225,23,7794,231,63607,566,62
2020-10-24,24149,710,287691,1954,123,12792,358,170065,1309,75,3447,120,36742,219,NA,7831,232,63906,336,32
2020-10-25,24352,717,290063,2575,96,12918,362,171650,1711,54,3470,120,37015,296,11,7885,235,64333,481,30
2020-10-26,24438,718,290996,1019,69,12959,363,172163,554,30,3487,120,37181,183,NA,7913,235,64557,252,28
2020-10-27,24573,718,292555,1694,151,13035,363,173115,1028,110,3505,120,37331,168,15,7954,235,64903,387,22
2020-10-28,24731,722,293826,1429,177,13128,365,173880,858,102,3529,120,37443,136,22,7995,237,65154,292,44
2020-10-29,24922,730,295646,2011,177,13215,369,174980,1187,92,3562,121,37664,254,23,8066,240,65552,469,51
2020-10-3,21365,661,248204,1540,101,11106,331,143587,881,57,3170,118,32576,223,NA,7012,212,56986,366,34
2020-10-30,25121,732,297545,2098,160,13328,369,176253,1386,79,3587,122,37849,210,15,8127,241,65922,431,58
2020-10-31,25307,736,298941,1582,126,13404,370,176937,760,73,3627,122,38092,283,12,8197,244,66309,457,36
