date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21084,654,249895,445871,23823,10928,326,144919,245491,11413,3148,118,32834,52339,3329,6932,210,57009,97297,7524
2020-10-10,22318,671,268016,491196,24922,11739,338,157593,276381,12160,3250,119,34702,56342,3394,7251,214,59717,104383,7774
2020-10-11,22478,675,271357,494913,25051,11831,341,160200,279021,12241,3269,119,34909,56627,3403,7300,215,60081,104886,7808
2020-10-12,22582,676,272648,496530,25106,11891,342,161023,279943,12269,3280,119,35063,56871,3407,7333,215,60357,105192,7830
2020-10-13,22653,677,273591,499753,25214,11931,343,161541,282265,12322,3285,119,35204,57210,3424,7359,215,60579,105598,7862
2020-10-14,22745,678,275219,506502,25376,11989,343,162648,286719,12430,3299,119,35413,57741,3434,7379,216,60804,106629,7900
2020-10-15,22911,682,277434,511625,25506,12094,347,164097,289797,12503,3314,119,35610,58237,3451,7425,216,61179,107662,7936
2020-10-16,23148,683,280396,518123,25687,12215,347,165801,293802,12621,3352,119,35935,58747,3464,7503,217,61971,109098,7986
2020-10-17,23292,686,282933,520490,25737,12307,350,167507,295023,12646,3363,119,36242,59050,3470,7544,217,62355,109739,8002
2020-10-18,23396,688,284490,523869,25850,12356,351,168431,297246,12702,3376,119,36419,59404,3480,7586,218,62737,110340,8047
2020-10-19,23510,692,286017,525975,25931,12421,352,169353,298643,12748,3392,119,36630,59611,3488,7619,221,63071,110711,8071
2020-10-2,21257,658,251773,451326,23979,11038,329,146077,248902,11541,3163,118,33047,52855,3334,6980,211,57367,98331,7545
2020-10-20,23568,695,286694,528914,26036,12464,353,169801,300391,12816,3394,120,36701,59911,3492,7632,222,63204,111311,8100
2020-10-21,23709,697,288061,534832,26181,12540,354,170580,304685,12908,3407,120,36903,60349,3504,7684,223,63518,112052,8138
2020-10-22,23877,701,289862,539677,26328,12636,354,171686,307122,12990,3426,120,37092,60928,3512,7737,227,63938,113349,8190
2020-10-23,24036,705,291760,545928,26507,12724,354,172770,310932,13075,3438,120,37312,61365,3535,7796,231,64453,114964,8252
2020-10-24,24158,709,293632,549576,26630,12794,357,174039,313221,13150,3454,120,37519,61874,3545,7832,232,64756,115601,8284
2020-10-25,24361,716,296064,552153,26726,12920,361,175670,315148,13204,3477,120,37801,62039,3556,7886,235,65187,115963,8314
2020-10-26,24447,717,297021,554305,26794,12961,362,176197,316509,13234,3494,120,37972,62246,3563,7914,235,65416,116341,8342
2020-10-27,24581,717,298622,558586,26944,13036,362,177180,319350,13343,3512,120,38124,62585,3578,7955,235,65770,117027,8364
2020-10-28,24739,721,299933,563799,27119,13129,364,177969,322700,13444,3536,120,38243,63041,3600,7996,237,66027,117920,8408
2020-10-29,24929,729,301780,569321,27295,13215,368,179087,326102,13535,3569,121,38467,63509,3623,8067,240,66428,119159,8459
2020-10-3,21377,660,253208,455009,24080,11111,330,146897,251023,11598,3177,118,33256,53286,3339,7013,212,57702,99181,7579
2020-10-30,25128,731,303729,574059,27454,13328,368,180399,328822,13613,3594,122,38657,63958,3638,8128,241,66804,120373,8517
2020-10-31,25313,735,305159,577750,27580,13403,369,181101,331143,13686,3634,122,38904,64436,3650,8198,244,67200,121034,8553
2020-10-4,21533,661,255362,458123,24172,11225,331,148273,253362,11668,3186,118,33504,53497,3344,7045,212,58120,99537,7594
2020-10-5,21620,663,256272,460612,24250,11280,333,148831,254981,11713,3192,118,33638,53768,3358,7071,212,58282,99938,7611
2020-10-6,21749,663,258081,464107,24352,11358,333,150116,257662,11783,3205,118,33797,53978,3364,7109,212,58556,100330,7633
2020-10-7,21849,666,259805,470991,24476,11428,335,151477,262402,11872,3208,119,33864,54464,3370,7136,212,58776,101295,7656
