date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21065,654,245112,1935,110,10918,326,141749,1175,73,3141,118,32177,279,NA,6929,210,56333,282,22
2020-10-10,22304,671,262829,2729,128,11733,338,154116,2041,81,3243,119,34011,250,NA,7249,214,58996,357,37
2020-10-11,22463,675,266099,3429,129,11824,341,156663,2638,81,3262,119,34212,220,NA,7298,215,59356,409,34
2020-10-12,22566,676,267360,1364,56,11883,342,157466,862,29,3273,119,34364,163,NA,7331,215,59625,302,22
2020-10-13,22637,677,268282,993,108,11923,343,157973,547,53,3278,119,34500,141,17,7357,215,59843,244,32
2020-10-14,22728,678,269869,1678,162,11981,343,159051,1136,108,3291,119,34701,214,NA,7377,216,60064,241,38
2020-10-15,22892,682,272026,2321,131,12086,347,160461,1515,74,3306,119,34894,208,17,7421,216,60431,411,36
2020-10-16,23131,683,274916,3129,181,12209,347,162122,1784,118,3344,119,35208,352,13,7499,217,61208,855,50
2020-10-17,23278,686,277408,2639,50,12302,350,163792,1763,25,3356,119,35513,317,NA,7541,217,61587,421,16
2020-10-18,23382,688,278940,1636,113,12351,351,164703,960,56,3369,119,35685,185,NA,7583,218,61963,418,45
2020-10-19,23496,692,280424,1598,81,12416,352,165597,959,46,3385,119,35890,221,NA,7616,221,62289,359,24
2020-10-2,21239,658,246949,2011,156,11029,329,142882,1244,128,3156,118,32384,222,NA,6977,211,56683,398,21
2020-10-20,23554,695,281088,722,105,12459,353,166034,480,68,3387,120,35960,72,NA,7629,222,62421,145,29
2020-10-21,23695,697,282436,1489,145,12535,354,166803,845,92,3400,120,36160,213,12,7681,223,62730,361,38
2020-10-22,23864,701,284200,1933,147,12632,354,167890,1184,82,3419,120,36346,205,NA,7734,227,63138,461,52
