date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21069,655,245014,1934,110,10920,327,141691,1174,73,3141,118,32166,279,NA,6931,210,56310,282,22
2020-10-10,22308,672,262725,2727,128,11735,339,154055,2041,81,3243,119,34000,250,NA,7251,214,58970,355,37
2020-10-11,22467,676,265993,3427,129,11826,342,156600,2636,81,3262,119,34201,220,NA,7300,215,59330,409,34
2020-10-12,22570,677,267254,1364,56,11885,343,157403,862,29,3273,119,34353,163,NA,7333,215,59599,302,22
2020-10-13,22641,678,268176,993,108,11925,344,157910,547,53,3278,119,34489,141,17,7359,215,59818,245,32
2020-10-14,22732,679,269763,1678,162,11983,344,158988,1136,108,3291,119,34690,214,NA,7379,216,60039,241,38
2020-10-15,22896,683,271919,2320,131,12088,348,160397,1514,74,3306,119,34883,208,17,7423,216,60406,411,36
2020-10-16,23135,684,274808,3128,181,12211,348,162057,1783,118,3344,119,35197,352,13,7501,217,61183,855,50
2020-10-17,23281,687,277299,2637,50,12304,351,163727,1763,25,3356,119,35501,316,NA,7542,217,61562,420,16
2020-10-18,23385,689,278828,1633,113,12353,352,164637,959,56,3369,119,35672,184,NA,7584,218,61937,417,45
2020-10-19,23499,693,280310,1596,81,12418,353,165531,959,46,3385,119,35877,221,NA,7617,221,62261,357,24
2020-10-2,21243,659,246851,2011,156,11031,330,142824,1244,128,3156,118,32373,222,NA,6979,211,56660,398,21
2020-10-20,23557,696,280974,722,105,12461,354,165968,480,68,3387,120,35947,72,NA,7630,222,62393,145,29
2020-10-21,23698,698,282322,1489,145,12537,355,166737,845,92,3400,120,36147,213,12,7682,223,62702,361,38
2020-10-22,23867,702,284086,1933,147,12634,355,167824,1184,82,3419,120,36333,205,NA,7735,227,63110,461,52
2020-10-23,24026,706,285939,2012,179,12722,355,168879,1143,85,3431,120,36546,225,23,7794,231,63617,566,62
2020-10-24,24149,710,287770,1954,123,12792,358,170118,1309,75,3447,120,36749,219,NA,7831,232,63916,336,32
2020-10-25,24352,717,290143,2576,96,12918,362,171704,1712,54,3470,120,37022,296,11,7885,235,64343,481,30
