date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21063,654,245327,1935,110,10917,326,141897,1175,73,3140,118,32198,279,NA,6929,210,56372,282,22
2020-10-10,22303,671,263058,2731,128,11733,338,154271,2042,81,3242,119,34034,250,NA,7249,214,59040,358,37
2020-10-11,22462,675,266331,3432,129,11824,341,156820,2640,81,3261,119,34235,220,NA,7298,215,59401,410,34
2020-10-12,22565,676,267597,1369,56,11883,342,157626,865,29,3272,119,34388,164,NA,7331,215,59670,302,22
2020-10-13,22636,677,268520,994,108,11923,343,158133,547,53,3277,119,34524,141,17,7357,215,59889,245,32
2020-10-14,22727,678,270109,1680,162,11981,343,159211,1136,108,3290,119,34726,215,NA,7377,216,60111,242,38
2020-10-15,22892,682,272267,2323,131,12086,347,160622,1516,74,3305,119,34919,208,17,7422,216,60478,412,36
2020-10-16,23131,683,275163,3135,181,12209,347,162286,1787,118,3343,119,35234,353,13,7500,217,61257,857,50
2020-10-17,23278,686,277657,2641,50,12302,350,163958,1765,25,3355,119,35539,317,NA,7542,217,61636,421,16
2020-10-18,23382,688,279189,1636,113,12351,351,164869,960,56,3368,119,35711,185,NA,7584,218,62012,418,45
2020-10-19,23496,692,280676,1601,81,12416,352,165765,961,46,3384,119,35916,221,NA,7617,221,62339,360,24
2020-10-2,21237,658,247164,2011,156,11028,329,143030,1244,128,3155,118,32405,222,NA,6977,211,56722,398,21
2020-10-20,23554,695,281342,724,105,12459,353,166204,482,68,3386,120,35986,72,NA,7630,222,62471,145,29
2020-10-21,23695,697,282692,1491,145,12535,354,166975,847,92,3399,120,36186,213,12,7682,223,62780,361,38
2020-10-22,23864,701,284458,1935,147,12632,354,168064,1186,82,3418,120,36372,205,NA,7735,227,63188,461,52
2020-10-23,24023,705,286312,2013,179,12720,354,169119,1143,85,3430,120,36585,225,23,7794,231,63696,567,62
2020-10-24,24146,709,288145,1956,123,12790,357,170360,1311,75,3446,120,36788,219,NA,7831,232,63995,336,32
2020-10-25,24349,716,290521,2579,96,12916,361,171948,1714,54,3469,120,37061,296,11,7885,235,64423,482,30
2020-10-26,24435,717,291455,1020,69,12957,362,172462,555,30,3486,120,37227,183,NA,7913,235,64647,252,28
2020-10-27,24570,717,293016,1696,151,13033,362,173416,1030,110,3504,120,37377,168,15,7954,235,64993,387,22
2020-10-28,24728,721,294289,1431,177,13126,364,174182,859,102,3528,120,37489,136,22,7995,237,65245,293,44
2020-10-29,24919,729,296110,2012,177,13213,368,175282,1187,92,3561,121,37711,255,23,8066,240,65643,469,51
2020-10-3,21359,660,248582,1540,101,11103,330,143836,881,57,3169,118,32614,223,NA,7010,212,57055,366,34
2020-10-30,25118,731,298011,2100,160,13326,368,176557,1388,79,3586,122,37896,210,15,8127,241,66013,431,58
2020-10-31,25304,735,299409,1584,126,13402,369,177242,761,73,3626,122,38139,283,12,8197,244,66400,457,36
2020-10-4,21516,661,250681,2256,92,11218,331,145167,1446,70,3178,118,32859,254,NA,7042,212,57469,446,15
2020-10-5,21603,663,251570,976,78,11273,333,145710,598,45,3184,118,32990,137,14,7068,212,57630,187,17
2020-10-6,21733,663,253338,1898,103,11351,333,146969,1337,71,3197,118,33147,170,NA,7107,212,57894,303,22
2020-10-7,21833,666,255029,1791,124,11421,335,148301,1402,89,3200,119,33211,67,NA,7134,212,58114,247,23
2020-10-8,21990,668,257550,2678,185,11530,336,150257,2065,133,3207,119,33427,223,NA,7175,213,58366,293,34
2020-10-9,22171,670,260459,3090,133,11647,337,152315,2175,74,3229,119,33797,392,NA,7216,214,58715,390,47
2020-11-1,25489,738,301408,2184,113,13538,372,178676,1570,77,3634,122,38297,166,NA,8238,244,66722,363,29
2020-11-10,27511,758,314990,1505,220,14811,383,186951,797,133,3888,123,40113,274,28,8732,252,69437,333,51
2020-11-11,27708,760,316354,1561,447,14935,383,187653,826,318,3912,123,40322,233,22,8781,254,69756,368,79
2020-11-12,28170,762,318823,2931,304,15244,384,189294,1950,155,3964,123,40539,269,62,8882,255,70244,589,66
2020-11-13,28551,765,320572,2130,442,15472,385,190281,1215,319,4037,123,40855,389,27,8960,257,70599,433,87
2020-11-14,28951,766,322603,2431,232,15754,385,191529,1530,131,4054,123,41073,235,25,9061,258,71057,559,71
2020-11-15,29353,769,325229,3028,429,15996,386,192987,1700,313,4111,123,41436,420,33,9164,260,71730,776,70
2020-11-16,29716,773,327428,2562,189,16259,387,194437,1713,122,4152,123,41692,297,20,9223,263,72102,431,37
2020-11-17,29938,776,328417,1211,396,16386,389,194959,649,255,4186,124,41863,205,49,9284,263,72325,284,76
2020-11-18,30333,779,330339,2317,578,16626,391,196047,1328,364,4244,124,42141,336,57,9380,264,72718,489,122
2020-11-19,30977,782,333854,4159,456,17029,392,198071,2427,308,4343,126,42617,575,41,9522,264,73496,920,87
2020-11-2,25590,740,302269,962,81,13591,373,179165,542,55,3646,123,38399,114,NA,8274,244,66955,269,17
2020-11-20,31496,784,336930,3595,444,17400,392,200069,2369,254,4397,126,42913,350,74,9616,266,74078,676,91
2020-11-21,31993,786,339897,3464,396,17734,392,201625,1890,243,4460,126,43415,565,65,9716,268,74794,816,72
2020-11-22,32380,790,341971,2461,346,17965,394,202791,1397,227,4512,128,43661,298,27,9819,268,75347,656,70
2020-11-23,32827,796,344878,3354,430,18260,397,204717,2221,297,4574,130,43967,368,57,9905,269,75875,614,55
2020-11-24,33141,800,346996,2432,316,18484,400,206155,1662,231,4615,131,44148,222,27,9954,269,76242,416,48
2020-11-25,33730,802,350195,3788,642,18839,400,207799,1999,359,4696,131,44439,372,103,10105,271,77269,1178,154
2020-11-26,34307,805,353231,3613,506,19222,401,209485,2069,297,4791,132,44910,566,88,10204,272,77925,755,93
2020-11-27,34818,810,355877,3157,833,19556,403,211055,1904,545,4893,133,45293,485,126,10278,274,78293,442,131
2020-11-28,35427,813,358512,3244,351,19949,405,212817,2155,187,4972,134,45527,313,65,10413,274,78777,619,86
2020-11-29,35849,817,360114,2024,467,20177,407,213605,1016,310,5102,135,45940,543,53,10476,275,79070,356,94
2020-11-3,25707,744,303125,973,167,13647,373,179643,534,94,3655,123,38530,140,20,8326,248,67168,265,41
2020-11-30,36532,820,362460,3029,790,20653,408,215104,1975,588,5195,135,46204,357,78,10589,277,79478,521,94
2020-11-4,25927,745,304592,1687,223,13777,374,180415,902,141,3700,123,38732,247,31,8371,248,67555,432,38
2020-11-5,26222,747,306731,2434,207,13973,376,181840,1621,140,3733,123,38952,253,13,8437,248,67909,420,45
2020-11-6,26439,749,308505,1991,303,14117,377,182890,1194,170,3754,123,39285,354,40,8489,249,68213,356,80
2020-11-7,26752,752,310432,2240,243,14333,379,184033,1359,163,3791,123,39579,331,15,8548,250,68592,438,52
2020-11-8,27066,753,312390,2272,223,14549,380,185367,1550,148,3822,123,39801,253,11,8615,250,68898,373,61
2020-11-9,27272,755,313724,1540,148,14685,380,186280,1049,95,3838,123,39889,104,16,8669,252,69167,323,35
2020-12-1,36900,826,363461,1369,562,20857,412,215638,738,358,5290,137,46433,324,94,10658,277,79671,262,92
2020-12-10,44058,880,385645,3243,784,25294,441,228714,1662,471,6716,155,49661,523,145,11942,284,83965,839,140
2020-12-11,45148,885,389133,4578,1038,25984,443,230881,2857,627,6913,156,50063,599,153,12139,286,84644,876,209
2020-12-12,45766,892,391409,2894,772,26321,448,232021,1477,478,7008,157,50412,444,84,12323,287,85261,801,192
2020-12-13,46808,905,394774,4407,949,26910,457,233783,2351,551,7202,158,50994,776,176,12579,290,86045,1040,182
2020-12-14,47526,912,397100,3044,1064,27383,461,235304,1994,724,7312,159,51230,346,135,12711,292,86427,514,174
2020-12-15,48371,919,399967,3712,1057,27926,464,236983,2222,678,7469,162,51747,674,204,12854,293,86910,626,137
