date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21066,655,244328,1925,10918,327,141298,1171,3141,118,32083,277,6930,210,56159,281
2020-10-10,22306,672,261997,2725,11734,339,153639,2040,3243,119,33913,251,7250,214,58807,353
2020-10-11,22465,676,265261,3423,11825,342,156180,2632,3262,119,34115,221,7299,215,59167,409
2020-10-12,22568,677,266519,1361,11884,343,156981,860,3273,119,34267,163,7332,215,59436,302
2020-10-13,22639,678,267440,992,11924,344,157488,547,3278,119,34403,141,7358,215,59654,244
2020-10-14,22730,679,269021,1672,11982,344,158562,1132,3291,119,34604,214,7378,216,59873,239
2020-10-15,22894,683,271170,2313,12087,348,159964,1507,3306,119,34797,208,7422,216,60240,411
2020-10-16,23133,684,274053,3122,12210,348,161619,1778,3344,119,35110,351,7500,217,61017,855
2020-10-17,23279,687,276538,2631,12303,351,163283,1757,3356,119,35414,316,7541,217,61396,420
2020-10-18,23383,689,278062,1628,12352,352,164190,956,3369,119,35584,183,7583,218,61770,416
2020-10-19,23497,693,279540,1592,12417,353,165083,958,3385,119,35788,220,7616,221,62093,356
2020-10-2,21240,659,246162,2008,11029,330,142430,1243,3156,118,32290,222,6978,211,56508,397
2020-10-20,23555,696,280201,719,12460,354,165517,477,3387,120,35858,72,7629,222,62225,145
2020-10-21,23696,698,281542,1482,12536,355,166282,841,3400,120,36058,213,7681,223,62531,358
2020-10-22,23865,702,283298,1925,12633,355,167367,1182,3419,120,36244,205,7734,227,62934,456
2020-10-23,24024,706,285144,2005,12721,355,168420,1141,3431,120,36453,221,7793,231,63440,565
2020-10-24,24147,710,286971,1950,12791,358,169658,1308,3447,120,36656,219,7830,232,63737,334
2020-10-25,24350,717,289334,2566,12917,362,171235,1703,3470,120,36929,296,7884,235,64164,481
2020-10-26,24436,718,290265,1017,12958,363,171747,553,3487,120,37095,183,7912,235,64388,252
2020-10-27,24571,718,291819,1689,13034,363,172695,1024,3505,120,37245,168,7953,235,64733,386
2020-10-28,24729,722,293087,1426,13127,365,173459,857,3529,120,37357,136,7994,237,64983,291
2020-10-29,24920,730,294905,2009,13214,369,174558,1186,3562,121,37577,253,8065,240,65381,469
2020-10-3,21362,661,247577,1537,11104,331,143236,881,3170,118,32499,223,7011,212,56839,364
2020-10-30,25119,732,296802,2096,13327,369,175830,1385,3587,122,37762,210,8126,241,65750,430
2020-10-31,25305,736,298196,1580,13403,370,176514,760,3627,122,38004,282,8196,244,66136,456
2020-10-4,21519,662,249668,2248,11219,332,144564,1443,3179,118,32741,251,7043,212,57251,444
2020-10-5,21606,664,250555,974,11274,334,145107,598,3185,118,32870,135,7069,212,57412,187
2020-10-6,21736,664,252312,1887,11352,334,146357,1328,3198,118,33027,170,7108,212,57674,301
2020-10-7,21836,667,253997,1785,11422,336,147685,1398,3201,119,33091,67,7135,212,57892,245
2020-10-8,21993,669,256504,2664,11531,337,149634,2058,3208,119,33306,222,7176,213,58139,288
2020-10-9,22174,671,259404,3081,11648,338,151685,2168,3230,119,33675,391,7217,214,58487,389
2020-11-1,25490,739,300183,2172,13539,373,177938,1560,3635,122,38162,166,8237,244,66456,361
2020-11-10,27516,759,313704,1500,14813,384,186185,794,3891,123,39970,276,8731,252,69154,332
2020-11-11,27713,761,315063,1556,14937,384,186885,824,3915,123,40178,232,8780,254,69471,366
2020-11-12,28175,763,317523,2922,15245,385,188518,1941,3967,123,40395,269,8882,255,69959,590
2020-11-13,28556,766,319259,2117,15473,386,189496,1206,4040,123,40709,387,8960,257,70312,431
2020-11-14,28958,767,321280,2423,15756,386,190735,1522,4057,123,40927,235,9062,258,70770,560
2020-11-15,29361,770,323899,3022,15998,387,192191,1698,4115,123,41289,420,9165,260,71440,773
2020-11-16,29724,774,326093,2557,16261,388,193640,1712,4156,123,41545,297,9224,263,71810,429
2020-11-17,29946,777,327076,1205,16388,390,194157,644,4190,124,41716,205,9285,263,72032,283
2020-11-18,30340,780,328996,2314,16628,392,195244,1327,4247,124,41994,335,9381,264,72424,488
2020-11-19,30984,783,332497,4145,17031,393,197260,2419,4346,126,42469,574,9523,264,73198,916
2020-11-2,25591,741,301040,958,13592,374,178426,541,3647,123,38264,114,8273,244,66687,267
2020-11-20,31503,785,335563,3585,17402,393,199252,2363,4400,126,42765,350,9617,266,73776,672
2020-11-21,32000,787,338522,3456,17736,393,200805,1887,4463,126,43265,563,9717,268,74489,813
2020-11-22,32386,791,340588,2452,17967,395,201964,1390,4515,128,43511,298,9819,268,75041,654
2020-11-23,32833,797,343481,3340,18262,398,203881,2212,4577,130,43814,365,9905,269,75567,612
2020-11-24,33147,801,345592,2425,18486,401,205317,1660,4618,131,43994,221,9954,269,75933,415
2020-11-25,33735,803,348785,3781,18840,401,206959,1996,4699,131,44283,370,10105,271,76959,1177
2020-11-26,34312,806,351804,3596,19223,402,208639,2063,4794,132,44753,565,10204,272,77605,745
2020-11-27,34823,811,354443,3150,19557,404,210202,1897,4896,133,45136,485,10278,274,77973,442
2020-11-28,35433,814,357062,3229,19950,406,211955,2146,4975,134,45370,313,10414,274,78452,615
2020-11-29,35855,818,358660,2020,20178,408,212741,1014,5105,135,45781,541,10477,275,78745,356
2020-11-3,25708,745,301892,969,13648,374,178904,534,3656,123,38394,139,8325,248,66897,262
2020-11-30,36536,821,360992,3013,20652,409,214232,1965,5198,135,46042,354,10590,277,79150,518
2020-11-4,25928,746,303357,1685,13778,375,179674,900,3701,123,38596,247,8370,248,67284,432
2020-11-5,26223,748,305483,2421,13974,377,181093,1615,3734,123,38815,252,8436,248,67634,416
2020-11-6,26440,750,307249,1983,14118,378,182138,1189,3755,123,39145,351,8488,249,67938,356
2020-11-7,26754,753,309169,2234,14334,380,183279,1357,3792,123,39438,330,8547,250,68314,435
2020-11-8,27069,754,311117,2263,14551,381,184608,1546,3823,123,39658,251,8614,250,68618,371
2020-11-9,27275,756,312445,1534,14687,381,185517,1045,3839,123,39746,104,8668,252,68885,321
2020-12-1,36903,827,361987,1362,20856,413,214763,735,5293,137,46269,322,10658,277,79342,260
2020-12-10,44071,881,384096,3237,25295,442,227799,1657,6721,155,49491,524,11948,284,83616,838
2020-12-11,45166,886,387573,4572,25986,444,229958,2850,6918,156,49893,599,12149,286,84292,877
2020-12-12,45786,893,389844,2891,26323,449,231093,1472,7013,157,50242,444,12335,287,84909,803
2020-12-13,46832,906,393198,4400,26914,458,232849,2347,7207,158,50823,775,12593,290,85690,1039
2020-12-14,47548,913,395509,3027,27386,462,234361,1984,7316,159,51057,343,12725,292,86069,511
2020-12-15,48394,920,398370,3707,27929,465,236036,2218,7473,162,51572,672,12869,293,86552,627
2020-12-16,49272,933,401083,3591,28443,473,237429,1907,7632,165,52025,612,13073,295,87215,867
2020-12-17,49627,941,402339,1611,28618,477,238107,853,7708,168,52194,245,13176,296,87535,423
2020-12-18,50674,948,405547,4255,29265,481,239988,2528,7864,170,52585,547,13418,297,88292,999
2020-12-19,51175,961,407269,2223,29531,489,240833,1111,7947,172,52822,320,13569,300,88845,704
2020-12-2,37694,830,364413,3217,21385,416,216210,1976,5420,137,46597,455,10792,277,79759,551
2020-12-20,51653,975,409006,2215,29730,499,241492,858,8065,173,53209,505,13730,303,89369,685
2020-12-21,52247,982,410800,2388,30098,503,242529,1405,8174,176,53511,411,13845,303,89711,457
2020-12-22,52876,990,412411,2240,30526,508,243547,1446,8295,178,53783,393,13925,304,89980,349
2020-12-23,53683,1000,415329,3725,31015,513,245212,2154,8405,182,54107,434,14132,305,90718,945
2020-12-24,54331,1010,417678,2997,31459,518,246710,1942,8497,185,54351,336,14244,307,91244,638
2020-12-25,55162,1022,420489,3642,31861,524,248003,1695,8733,186,54801,686,14436,312,92066,1014
2020-12-26,55754,1033,422436,2539,32195,531,249058,1389,8843,189,55129,438,14580,313,92516,594
2020-12-27,56233,1049,423860,1903,32493,545,250045,1285,8920,191,55238,186,14682,313,92773,359
2020-12-28,56957,1060,425624,2488,32972,549,251170,1604,9030,194,55454,326,14814,317,93090,449
2020-12-29,57374,1067,427004,1797,33240,552,252067,1165,9106,197,55621,243,14887,318,93383,366
2020-12-3,38626,836,366934,3453,21919,420,217665,1989,5661,138,47029,673,10948,278,80200,597
2020-12-30,58258,1075,429120,3000,33788,556,253303,1784,9256,198,55920,449,15069,321,93876,675
2020-12-31,58884,1086,430545,2051,34025,562,254023,957,9410,200,56133,367,15304,324,94318,677
2020-12-4,39322,840,368945,2707,22370,423,218912,1698,5796,138,47283,389,11057,279,80576,485
2020-12-5,40127,846,371466,3326,22860,427,220318,1896,5963,139,47633,517,11204,280,81205,776
2020-12-6,40957,853,374547,3911,23288,430,221836,1946,6174,143,48307,885,11395,280,81827,813
2020-12-7,41689,858,376873,3058,23727,432,223306,1909,6318,146,48614,451,11543,280,82260,581
2020-12-8,42629,861,379488,3555,24412,434,225170,2549,6454,147,48865,387,11661,280,82613,471
2020-12-9,43275,874,381655,2813,24876,438,226561,1855,6551,153,49137,369,11742,283,82984,452
2020-3-10,13,0,18,4,12,0,11,3,0,0,NA,0,0,0,NA,1
2020-3-11,17,0,22,8,11,0,12,5,0,0,NA,0,NA,0,NA,3
2020-3-12,17,0,32,10,11,0,19,7,0,0,NA,0,NA,0,NA,3
2020-3-13,18,0,51,20,12,0,29,11,0,0,NA,NA,NA,0,18,8
2020-3-14,18,0,70,19,12,0,41,12,0,0,NA,NA,NA,0,21,3
2020-3-15,21,0,86,19,12,0,51,10,NA,0,11,6,NA,0,24,3
2020-3-16,22,0,104,19,11,0,58,8,NA,0,16,5,NA,0,30,6
2020-3-17,26,0,142,42,14,0,82,27,NA,0,24,9,NA,0,36,6
2020-3-18,37,0,199,68,22,0,90,16,NA,0,28,5,NA,0,81,47
2020-3-19,50,0,458,272,29,0,164,81,NA,0,55,30,11,0,234,156
2020-3-20,58,0,545,95,33,0,211,51,NA,0,68,13,15,0,261,31
2020-3-21,65,0,606,68,38,0,245,39,NA,0,76,8,17,0,279,20
2020-3-22,78,0,634,41,47,0,261,25,NA,0,82,6,21,0,285,10
2020-3-23,117,0,902,307,71,0,414,177,15,0,113,36,31,0,355,80
2020-3-24,148,1,1247,376,92,0,680,287,22,0,152,46,34,NA,375,23
2020-3-25,166,2,1459,230,103,NA,821,152,25,0,170,21,38,NA,415,44
