date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21038,654,249369,445899,23824,10900,326,144544,245512,11413,3139,118,32784,52343,3330,6923,210,56939,97300,7524
2020-10-10,22272,671,267438,491227,24923,11711,338,157175,276404,12160,3241,119,34650,56346,3395,7242,214,59640,104387,7774
2020-10-11,22431,675,270763,494944,25052,11802,341,159767,279044,12241,3260,119,34857,56631,3404,7291,215,60003,104890,7808
2020-10-12,22535,676,272049,496561,25107,11862,342,160587,279966,12269,3271,119,35011,56875,3408,7324,215,60277,105196,7830
2020-10-13,22606,677,272989,499784,25215,11902,343,161104,282288,12322,3276,119,35151,57214,3425,7350,215,60498,105602,7862
2020-10-14,22698,678,274614,506534,25377,11960,343,162210,286743,12430,3290,119,35358,57745,3435,7370,216,60723,106633,7900
2020-10-15,22864,682,276822,511657,25507,12065,347,163654,289821,12503,3305,119,35554,58241,3452,7416,216,61097,107666,7936
2020-10-16,23102,683,279778,518156,25688,12187,347,165355,293826,12621,3343,119,35879,58751,3465,7494,217,61886,109103,7986
2020-10-17,23246,686,282309,520523,25738,12279,350,167057,295047,12646,3354,119,36186,59054,3471,7535,217,62268,109744,8002
2020-10-18,23350,688,283866,523902,25851,12328,351,167981,297270,12702,3367,119,36363,59408,3481,7577,218,62650,110345,8047
2020-10-19,23464,692,285385,526008,25932,12393,352,168898,298667,12748,3383,119,36571,59615,3489,7610,221,62984,110716,8071
2020-10-2,21211,658,251243,451354,23980,11010,329,145700,248923,11541,3154,118,32996,52859,3335,6971,211,57296,98334,7545
2020-10-20,23522,695,286061,528947,26037,12436,353,169346,300415,12816,3385,120,36642,59915,3493,7623,222,63116,111316,8100
2020-10-21,23663,697,287424,534866,26182,12512,354,170123,304710,12908,3398,120,36843,60353,3505,7675,223,63429,112057,8138
2020-10-22,23831,701,289222,539711,26329,12608,354,171229,307147,12990,3417,120,37031,60932,3513,7728,227,63847,113354,8190
2020-10-23,23990,705,291106,545964,26508,12696,354,172307,310958,13075,3429,120,37246,61369,3536,7787,231,64359,114969,8252
2020-10-24,24112,709,292968,549614,26631,12766,357,173569,313247,13150,3445,120,37451,61879,3546,7823,232,64661,115606,8284
2020-10-25,24314,716,295394,552192,26727,12891,361,175194,315175,13204,3468,120,37733,62044,3557,7877,235,65092,115968,8314
2020-10-26,24400,717,296349,554344,26795,12932,362,175720,316536,13234,3485,120,37903,62251,3564,7905,235,65321,116346,8342
2020-10-27,24534,717,297947,558625,26945,13007,362,176700,319377,13343,3503,120,38055,62590,3579,7946,235,65675,117032,8364
2020-10-28,24692,721,299257,563839,27120,13100,364,177488,322728,13444,3527,120,38174,63046,3601,7987,237,65932,117925,8408
2020-10-29,24884,729,301101,569361,27296,13188,368,178605,326130,13535,3560,121,38397,63514,3624,8058,240,66332,119164,8459
2020-10-3,21331,660,252674,455038,24081,11083,330,146517,251045,11598,3168,118,33205,53290,3340,7004,212,57630,99184,7579
2020-10-30,25083,731,303047,574100,27455,13301,368,179915,328851,13613,3585,122,38586,63963,3639,8119,241,66708,120378,8517
2020-10-31,25268,735,304475,577791,27581,13376,369,180615,331172,13686,3625,122,38833,64441,3651,8189,244,67104,121039,8553
2020-10-4,21487,661,254820,458152,24173,11197,331,147886,253384,11668,3177,118,33453,53501,3345,7036,212,58047,99540,7594
2020-10-5,21574,663,255726,460641,24251,11252,333,148440,255003,11713,3183,118,33587,53772,3359,7062,212,58209,99941,7611
2020-10-6,21703,663,257533,464136,24353,11330,333,149725,257684,11783,3196,118,33746,53982,3365,7100,212,58481,100333,7633
2020-10-7,21803,666,259247,471020,24477,11400,335,151076,262424,11872,3199,119,33813,54468,3371,7127,212,58701,101298,7656
2020-10-8,21960,668,261821,479411,24662,11509,336,153076,268637,12005,3206,119,34033,55207,3380,7168,213,58956,102201,7690
