date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-08-04,19701,4589,1158.1,40,8.9
2021-08-04,19702,6345,1147.5,52,14.2
2021-08-04,19703,1687,1159.3,18,11.4
2021-08-04,19706,NA,NA,NA,NA
2021-08-04,19707,1522,1081,45,15.7
2021-08-04,19709,5436,1346.8,51,14.4
2021-08-04,19711,6019,1019.1,63,10.2
2021-08-04,19713,3842,1299.8,67,16
2021-08-04,19716,NA,NA,NA,NA
2021-08-04,19717,227,325.5,0,0
2021-08-04,19720,8460,1431.3,90,14.5
2021-08-04,19730,NA,NA,NA,NA
2021-08-04,19731,NA,NA,NA,NA
2021-08-04,19732,NA,NA,NA,NA
2021-08-04,19733,NA,NA,NA,NA
2021-08-04,19734,1650,1396.6,14,16.6
2021-08-04,19736,NA,NA,NA,NA
2021-08-04,19801,2303,1354,23,23.9
2021-08-04,19802,3020,1195.7,37,12.4
2021-08-04,19803,2122,1117.4,77,16.1
2021-08-04,19804,2433,1421.6,32,13.6
2021-08-04,19805,5633,1501,80,24.8
2021-08-04,19806,1023,1051.4,39,22.6
2021-08-04,19807,719,1218,NA,NA
2021-08-04,19808,4236,1159,75,13.3
2021-08-04,19809,1334,898.5,27,16.1
2021-08-04,19810,2088,875.3,42,9
2021-08-04,19901,3652,997.9,77,18.7
2021-08-04,19902,NA,NA,NA,NA
2021-08-04,19904,3996,1073.5,129,27.8
2021-08-04,19930,NA,NA,NA,NA
2021-08-04,19931,NA,NA,NA,NA
2021-08-04,19933,1121,1121.5,24,25.2
2021-08-04,19934,1240,942,16,8.4
2021-08-04,19938,1009,1205.2,14,14.3
2021-08-04,19939,743,1122.2,NA,NA
2021-08-04,19940,727,1346.9,NA,NA
2021-08-04,19941,334,1305.4,NA,NA
2021-08-04,19943,1175,929.2,16,10.6
2021-08-04,19944,NA,NA,NA,NA
2021-08-04,19945,896,1592.3,NA,NA
2021-08-04,19946,499,1028.1,NA,NA
2021-08-04,19947,3358,1787.4,50,23.7
2021-08-04,19950,805,1131.2,25,21.1
2021-08-04,19951,NA,NA,NA,NA
2021-08-04,19952,990,1043,13,8.5
2021-08-04,19953,408,984.6,NA,NA
2021-08-04,19954,NA,NA,NA,NA
2021-08-04,19956,2001,1392.8,31,18.7
2021-08-04,19958,2343,1137,81,13.5
2021-08-04,19960,854,1378.9,NA,NA
2021-08-04,19962,1298,1142.1,NA,NA
2021-08-04,19963,2386,1175.7,77,24.6
2021-08-04,19964,NA,NA,NA,NA
2021-08-04,19966,3288,1238.2,82,16.3
2021-08-04,19967,NA,NA,NA,NA
2021-08-04,19968,1061,1049.2,16,11.4
2021-08-04,19970,773,1146.1,NA,NA
2021-08-04,19971,1472,1581.9,32,9.3
2021-08-04,19973,3180,1312,71,20.4
2021-08-04,19975,1146,1469.5,13,5.5
2021-08-04,19977,3426,1342.5,72,25.5
2021-08-04,19979,NA,NA,NA,NA
