date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21068,669,244128,1925,10918,334,141190,1172,3141,119,32038,275,6932,216,56120,282
2020-10-10,22308,686,261787,2723,11735,346,153523,2038,3243,120,33867,251,7251,220,58767,353
2020-10-11,22467,691,265046,3418,11826,350,156060,2628,3262,120,34069,221,7300,221,59126,408
2020-10-12,22570,692,266304,1361,11885,351,156861,860,3273,120,34221,163,7333,221,59395,302
2020-10-13,22641,694,267225,992,11925,352,157368,547,3278,120,34357,141,7359,222,59613,244
2020-10-14,22732,695,268804,1670,11983,352,158442,1132,3291,120,34556,212,7379,223,59832,239
2020-10-15,22896,699,270950,2310,12088,356,159842,1505,3306,120,34749,208,7423,223,60199,411
2020-10-16,23135,700,273831,3120,12211,356,161496,1777,3344,120,35062,351,7501,224,60975,854
2020-10-17,23281,703,276312,2627,12304,359,163158,1755,3356,120,35364,314,7542,224,61354,420
2020-10-18,23385,705,277835,1627,12353,360,164064,955,3369,120,35534,183,7584,225,61728,416
2020-10-19,23499,710,279312,1591,12418,361,164956,957,3385,120,35738,220,7617,229,62051,356
2020-10-2,21242,673,245960,2006,11029,337,142320,1241,3156,119,32245,222,6980,217,56469,397
2020-10-20,23557,714,279972,718,12461,363,165389,476,3387,121,35808,72,7630,230,62183,145
2020-10-21,23698,716,281312,1481,12537,364,166153,840,3400,121,36008,213,7682,231,62489,358
2020-10-22,23867,720,283067,1924,12634,364,167238,1182,3419,121,36194,205,7735,235,62891,455
2020-10-23,24026,724,284910,2002,12722,364,168290,1140,3431,121,36403,221,7794,239,63395,563
2020-10-24,24149,728,286734,1947,12792,367,169526,1306,3447,121,36606,219,7831,240,63692,334
2020-10-25,24352,735,289094,2563,12918,371,171101,1701,3470,121,36879,296,7885,243,64118,480
2020-10-26,24438,736,290025,1017,12959,372,171613,553,3487,121,37045,183,7913,243,64342,252
2020-10-27,24573,736,291579,1689,13035,372,172561,1024,3505,121,37195,168,7954,243,64687,386
2020-10-28,24731,740,292846,1425,13128,374,173324,856,3529,121,37307,136,7995,245,64937,291
2020-10-29,24922,748,294661,2006,13215,378,174422,1185,3562,122,37526,252,8066,248,65334,468
2020-10-3,21365,675,247373,1536,11105,338,143124,880,3170,119,32454,223,7013,218,56800,364
2020-10-30,25120,750,296557,2094,13327,378,175693,1383,3587,123,37711,210,8127,249,65703,430
2020-10-31,25307,754,297949,1579,13404,379,176376,760,3627,123,37953,282,8197,252,66089,456
2020-10-4,21522,676,249464,2248,11220,339,144452,1443,3179,119,32696,251,7045,218,57212,444
2020-10-5,21609,678,250351,974,11275,341,144995,598,3185,119,32825,135,7071,218,57373,187
2020-10-6,21739,678,252108,1887,11353,341,146245,1328,3198,119,32982,170,7110,218,57635,301
2020-10-7,21839,681,253793,1785,11423,343,147573,1398,3201,120,33046,67,7137,218,57853,245
2020-10-8,21995,683,256297,2660,11532,344,149520,2056,3208,120,33261,222,7177,219,58099,286
2020-10-9,22176,685,259196,3080,11649,345,151571,2168,3230,120,33629,390,7218,220,58447,389
2020-11-1,25492,757,299934,2170,13540,382,177799,1559,3635,123,38111,166,8238,252,66408,360
2020-11-10,27520,779,313434,1494,14814,393,186033,790,3891,125,39918,276,8734,261,69101,331
2020-11-11,27717,782,314793,1556,14938,394,186733,824,3915,125,40126,232,8783,263,69418,366
2020-11-12,28179,784,317249,2918,15246,395,188364,1939,3967,125,40343,269,8885,264,69904,588
