date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2022-03-13,19701,9707,2489.8,70,15.7
2022-03-13,19702,13580,2459.5,79,21.3
2022-03-13,19703,3887,2693,29,18.1
2022-03-13,19706,NA,NA,NA,NA
2022-03-13,19707,3343,2436.1,54,19.2
2022-03-13,19709,12737,3143.4,83,20.8
2022-03-13,19711,11655,2152.9,99,16.1
2022-03-13,19713,7956,2728.4,100,24.7
2022-03-13,19716,NA,NA,NA,NA
2022-03-13,19717,820,4897.1,0,0
2022-03-13,19720,17132,2930.5,142,22.7
2022-03-13,19730,NA,NA,NA,NA
2022-03-13,19731,NA,NA,NA,NA
2022-03-13,19732,NA,NA,NA,NA
2022-03-13,19733,NA,NA,NA,NA
2022-03-13,19734,4100,3459.6,22,21.3
2022-03-13,19736,NA,NA,NA,NA
2022-03-13,19801,5030,2987.8,39,36.9
2022-03-13,19802,6818,2730,74,24.8
2022-03-13,19803,4731,2522.9,93,19.8
2022-03-13,19804,4794,2856.9,48,20.3
2022-03-13,19805,11484,3047.5,102,31.1
2022-03-13,19806,2102,2251.3,48,28.7
2022-03-13,19807,1507,2546,17,8.9
2022-03-13,19808,8872,2471.8,108,19.5
2022-03-13,19809,3097,2102.1,33,19.9
2022-03-13,19810,4903,2095.5,62,14.2
2022-03-13,19901,9332,2621.1,114,27.5
2022-03-13,19902,NA,NA,NA,NA
2022-03-13,19904,9974,2762.6,175,38.3
2022-03-13,19930,NA,NA,NA,NA
2022-03-13,19931,NA,NA,NA,NA
2022-03-13,19933,2605,2607.1,38,37.3
2022-03-13,19934,3348,2575.1,33,17.9
2022-03-13,19938,2812,3370.5,25,24.3
2022-03-13,19939,1660,2552.4,15,10.9
2022-03-13,19940,1704,3287.1,NA,NA
2022-03-13,19941,833,3137.6,13,65.2
2022-03-13,19943,3288,2659.4,33,21.4
2022-03-13,19944,NA,NA,NA,NA
2022-03-13,19945,1942,3588.7,11,9.6
2022-03-13,19946,1257,2593.1,14,24.7
2022-03-13,19947,6356,3393.5,72,33.8
2022-03-13,19950,1881,2710.1,37,31.4
2022-03-13,19951,NA,NA,NA,NA
2022-03-13,19952,2571,2813.2,31,22.6
2022-03-13,19953,1004,2558.9,15,26.4
2022-03-13,19954,NA,NA,NA,NA
2022-03-13,19956,4815,3374.5,55,32.8
2022-03-13,19958,5254,2594.9,99,16.3
2022-03-13,19960,1959,3195.8,16,18
2022-03-13,19962,3430,3095.3,21,14.2
2022-03-13,19963,5618,2858.3,114,37.3
2022-03-13,19964,NA,NA,NA,NA
2022-03-13,19966,7548,2935.4,113,22.1
2022-03-13,19967,NA,NA,NA,NA
2022-03-13,19968,2720,2769.6,25,15.7
2022-03-13,19970,1585,2552.7,15,8
2022-03-13,19971,2863,3066.4,44,13.9
2022-03-13,19973,7322,3116.8,99,29.1
2022-03-13,19975,2150,2827.2,17,7.2
2022-03-13,19977,8377,3355.7,111,38.9
2022-03-13,19979,NA,NA,NA,NA
