date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21061,669,234478,1838,10919,334,135963,1128,3138,119,30459,256,6926,216,53919,275
2020-10-10,22307,686,251344,2598,11739,346,147770,1946,3240,120,32166,230,7248,220,56465,346
2020-10-11,22469,691,254475,3293,11833,350,150209,2533,3259,120,32358,211,7297,221,56810,394
2020-10-12,22572,692,255679,1307,11892,351,150970,820,3270,120,32503,156,7330,221,57072,295
2020-10-13,22643,694,256557,949,11932,352,151459,529,3275,120,32630,132,7356,222,57280,234
2020-10-14,22733,695,258051,1584,11989,352,152477,1075,3288,120,32817,200,7376,223,57488,228
2020-10-15,22898,699,260092,2206,12094,356,153806,1434,3303,120,32997,195,7421,223,57841,398
2020-10-16,23135,700,262855,3000,12217,356,155398,1715,3340,120,33289,329,7498,224,58589,825
2020-10-17,23281,703,265244,2535,12310,359,157005,1700,3352,120,33581,304,7539,224,58950,402
2020-10-18,23388,705,266692,1555,12362,360,157872,919,3365,120,33737,169,7581,225,59305,397
2020-10-19,23502,710,268116,1538,12427,361,158737,930,3381,120,33926,205,7614,229,59620,348
2020-10-2,21235,673,236225,1921,11030,337,137048,1196,3152,119,30650,205,6975,217,54253,383
2020-10-20,23563,714,268753,698,12473,363,159154,463,3383,121,33993,69,7627,230,59749,142
2020-10-21,23704,716,270033,1421,12549,364,159887,809,3396,121,34180,200,7679,231,60040,343
2020-10-22,23871,720,271707,1841,12644,364,160928,1136,3415,121,34359,198,7732,235,60421,434
2020-10-23,24030,724,273468,1920,12732,364,161934,1094,3427,121,34559,212,7791,239,60904,542
2020-10-24,24151,728,275214,1867,12800,367,163126,1260,3444,121,34751,209,7827,240,61183,315
2020-10-25,24352,735,277458,2445,12924,371,164626,1624,3467,121,35005,277,7881,243,61591,462
2020-10-26,24437,736,278354,981,12964,372,165116,530,3484,121,35166,178,7909,243,61808,245
2020-10-27,24573,736,279839,1621,13040,372,166027,987,3502,121,35309,161,7951,243,62131,365
2020-10-28,24733,740,281043,1364,13134,374,166749,816,3526,121,35415,130,7993,245,62371,282
2020-10-29,24927,748,282801,1952,13223,378,167812,1152,3559,122,35626,244,8065,248,62755,456
2020-10-3,21360,675,237581,1481,11107,338,137825,854,3166,119,30844,208,7009,218,54569,350
2020-10-30,25122,750,284625,2019,13335,378,169040,1340,3582,123,35798,195,8125,249,63113,418
