date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21064,655,244581,1928,10917,327,141434,1172,3141,118,32109,279,6929,210,56225,281
2020-10-10,22304,672,262267,2725,11733,339,153786,2040,3243,119,33941,251,7249,214,58876,353
2020-10-11,22463,676,265533,3425,11824,342,156329,2634,3262,119,34142,220,7298,215,59236,409
2020-10-12,22566,677,266791,1361,11883,343,157130,860,3273,119,34294,163,7331,215,59505,302
2020-10-13,22637,678,267712,992,11923,344,157637,547,3278,119,34430,141,7357,215,59723,244
2020-10-14,22728,679,269297,1676,11981,344,158714,1135,3291,119,34631,214,7377,216,59943,240
2020-10-15,22892,683,271446,2313,12086,348,160116,1507,3306,119,34824,208,7421,216,60310,411
2020-10-16,23131,684,274333,3126,12209,348,161774,1781,3344,119,35138,352,7499,217,61087,855
2020-10-17,23277,687,276820,2633,12302,351,163440,1759,3356,119,35442,316,7540,217,61466,420
2020-10-18,23381,689,278347,1631,12351,352,164349,958,3369,119,35613,184,7582,218,61840,416
2020-10-19,23495,693,279827,1594,12416,353,165243,959,3385,119,35817,220,7615,221,62163,356
2020-10-2,21238,659,246415,2008,11028,330,142566,1243,3156,118,32316,222,6977,211,56574,397
2020-10-20,23553,696,280488,719,12459,354,165677,477,3387,120,35887,72,7628,222,62295,145
2020-10-21,23694,698,281833,1486,12535,355,166443,842,3400,120,36087,213,7680,223,62604,361
2020-10-22,23863,702,283590,1926,12632,355,167528,1182,3419,120,36273,205,7733,227,63008,457
2020-10-23,24022,706,285440,2009,12720,355,168583,1143,3431,120,36484,223,7792,231,63514,565
2020-10-24,24145,710,287267,1950,12790,358,169821,1308,3447,120,36687,219,7829,232,63811,334
2020-10-25,24348,717,289634,2570,12916,362,171402,1707,3470,120,36960,296,7883,235,64237,480
2020-10-26,24434,718,290565,1017,12957,363,171914,553,3487,120,37126,183,7911,235,64461,252
2020-10-27,24569,718,292121,1691,13033,363,172864,1026,3505,120,37276,168,7952,235,64806,386
2020-10-28,24727,722,293392,1429,13126,365,173629,858,3529,120,37388,136,7993,237,65057,292
2020-10-29,24918,730,295211,2010,13213,369,174729,1187,3562,121,37608,253,8064,240,65455,469
2020-10-3,21360,661,247833,1540,11103,331,143372,881,3170,118,32526,224,7010,212,56907,366
2020-10-30,25117,732,297108,2096,13326,369,176001,1385,3587,122,37793,210,8125,241,65824,430
2020-10-31,25303,736,298504,1582,13402,370,176685,760,3627,122,38036,283,8195,244,66211,457
2020-10-4,21517,662,249925,2249,11218,332,144700,1443,3179,118,32769,252,7042,212,57319,444
2020-10-5,21604,664,250812,974,11273,334,145243,598,3185,118,32898,135,7068,212,57480,187
2020-10-6,21734,664,252573,1891,11351,334,146497,1332,3198,118,33055,170,7107,212,57742,301
2020-10-7,21834,667,254259,1786,11421,336,147826,1399,3201,119,33119,67,7134,212,57960,245
2020-10-8,21991,669,256770,2668,11530,337,149778,2061,3208,119,33334,222,7175,213,58207,288
2020-10-9,22172,671,259674,3085,11647,338,151832,2171,3230,119,33703,391,7216,214,58556,390
2020-11-1,25488,739,300496,2177,13538,373,178114,1565,3635,122,38194,166,8236,244,66531,361
2020-11-10,27514,759,314033,1501,14812,384,186373,795,3891,123,40003,276,8730,252,69231,332
2020-11-11,27711,761,315393,1557,14936,384,187073,824,3915,123,40211,232,8779,254,69549,367
2020-11-12,28173,763,317853,2922,15244,385,188706,1941,3967,123,40428,269,8881,255,70037,590
2020-11-13,28554,766,319591,2119,15472,386,189685,1207,4040,123,40743,388,8959,257,70390,431
2020-11-14,28956,767,321613,2424,15755,386,190925,1523,4057,123,40961,235,9061,258,70848,560
2020-11-15,29359,770,324234,3024,15997,387,192381,1698,4115,123,41324,421,9164,260,71519,774
2020-11-16,29722,774,326428,2557,16260,388,193830,1712,4156,123,41580,297,9223,263,71889,429
2020-11-17,29944,777,327412,1206,16387,390,194348,645,4190,124,41751,205,9284,263,72111,283
2020-11-18,30338,780,329333,2315,16627,392,195435,1327,4247,124,42029,335,9380,264,72504,489
2020-11-19,30982,783,332836,4147,17030,393,197452,2420,4346,126,42504,574,9522,264,73279,917
2020-11-2,25589,741,301355,960,13591,374,178603,542,3647,123,38296,114,8272,244,66762,267
2020-11-20,31501,785,335905,3588,17401,393,199447,2366,4400,126,42800,350,9616,266,73857,672
2020-11-21,31998,787,338868,3460,17735,393,201001,1888,4463,126,43301,564,9716,268,74572,815
2020-11-22,32385,791,340935,2454,17966,395,202161,1391,4515,128,43547,298,9819,268,75124,655
2020-11-23,32832,797,343832,3344,18261,398,204081,2215,4577,130,43850,365,9905,269,75651,613
2020-11-24,33146,801,345944,2426,18485,401,205515,1658,4618,131,44030,221,9954,269,76017,415
2020-11-25,33734,803,349140,3784,18839,401,207158,1997,4699,131,44321,372,10105,271,77043,1177
