date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-07-17,19701,4509,1137.5,34,7.9
2021-07-17,19702,6268,1133.8,50,14
2021-07-17,19703,1666,1143.3,18,11.4
2021-07-17,19706,NA,NA,NA,NA
2021-07-17,19707,1493,1058.9,43,14.9
2021-07-17,19709,5362,1327.9,49,13.8
2021-07-17,19711,5961,1006.5,60,9.7
2021-07-17,19713,3808,1287.2,62,14.6
2021-07-17,19716,NA,NA,NA,NA
2021-07-17,19717,227,325.5,0,0
2021-07-17,19720,8347,1411.9,83,13.3
2021-07-17,19730,NA,NA,NA,NA
2021-07-17,19731,NA,NA,NA,NA
2021-07-17,19732,NA,NA,NA,NA
2021-07-17,19733,NA,NA,NA,NA
2021-07-17,19734,1622,1370.9,14,16.6
2021-07-17,19736,NA,NA,NA,NA
2021-07-17,19801,2282,1340.7,22,23
2021-07-17,19802,2986,1182.4,33,11.1
2021-07-17,19803,2091,1100.7,71,14.7
2021-07-17,19804,2404,1403.4,32,13.6
2021-07-17,19805,5573,1485.2,75,23.2
2021-07-17,19806,1008,1036.9,36,21.1
2021-07-17,19807,713,1213,NA,NA
2021-07-17,19808,4198,1148.5,70,12.5
2021-07-17,19809,1315,886.4,25,14.8
2021-07-17,19810,2050,856.8,40,8.6
2021-07-17,19901,3602,983.7,68,16.3
2021-07-17,19902,NA,NA,NA,NA
2021-07-17,19904,3932,1057.1,117,25.3
2021-07-17,19930,NA,NA,NA,NA
2021-07-17,19931,NA,NA,NA,NA
2021-07-17,19933,1098,1097.3,21,21.7
2021-07-17,19934,1217,923.8,16,8.4
2021-07-17,19938,990,1183.6,13,13.5
2021-07-17,19939,729,1102,NA,NA
2021-07-17,19940,714,1319.6,NA,NA
2021-07-17,19941,330,1310.6,NA,NA
2021-07-17,19943,1158,913.3,14,9.3
2021-07-17,19944,NA,NA,NA,NA
2021-07-17,19945,886,1574.6,NA,NA
2021-07-17,19946,494,1019.4,NA,NA
2021-07-17,19947,3319,1764.8,46,21.8
2021-07-17,19950,783,1094.8,23,19.6
2021-07-17,19951,NA,NA,NA,NA
2021-07-17,19952,974,1025.7,12,7.8
2021-07-17,19953,405,982.1,NA,NA
2021-07-17,19954,NA,NA,NA,NA
2021-07-17,19956,1956,1361.2,27,16.2
2021-07-17,19958,2321,1126.3,77,12.9
2021-07-17,19960,832,1345.5,NA,NA
2021-07-17,19962,1268,1113.5,NA,NA
2021-07-17,19963,2356,1161.7,72,23.1
2021-07-17,19964,NA,NA,NA,NA
2021-07-17,19966,3238,1222.3,81,16.1
2021-07-17,19967,NA,NA,NA,NA
2021-07-17,19968,1046,1029.8,15,11
2021-07-17,19970,761,1125.1,NA,NA
2021-07-17,19971,1450,1551.8,26,7.4
2021-07-17,19973,3115,1282,65,18.5
2021-07-17,19975,1136,1463.6,NA,NA
2021-07-17,19977,3368,1318.7,65,23.2
2021-07-17,19979,NA,NA,NA,NA
