date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-04-30,19701,4141,1043.9,32,7.3
2021-04-30,19702,5883,1062.9,46,13.3
2021-04-30,19703,1538,1053.8,18,11.4
2021-04-30,19706,NA,NA,NA,NA
2021-04-30,19707,1441,1019.1,42,14.4
2021-04-30,19709,5030,1247.5,39,11.7
2021-04-30,19711,5721,955.5,60,9.7
2021-04-30,19713,3575,1206.7,62,14.6
2021-04-30,19716,NA,NA,NA,NA
2021-04-30,19717,225,393,0,0
2021-04-30,19720,7848,1325.8,80,12.8
2021-04-30,19730,NA,NA,NA,NA
2021-04-30,19731,NA,NA,NA,NA
2021-04-30,19732,NA,NA,NA,NA
2021-04-30,19733,NA,NA,NA,NA
2021-04-30,19734,1528,1290,13,14.2
2021-04-30,19736,NA,NA,NA,NA
2021-04-30,19801,2167,1261.2,21,22.5
2021-04-30,19802,2833,1121.6,29,9.9
2021-04-30,19803,2011,1052.7,71,14.7
2021-04-30,19804,2263,1321.3,30,12.8
2021-04-30,19805,5240,1398.1,72,22.6
2021-04-30,19806,963,985,34,20.1
2021-04-30,19807,692,1172.4,NA,NA
2021-04-30,19808,3988,1092,69,12.3
2021-04-30,19809,1219,818.7,25,14.8
2021-04-30,19810,1953,816.6,37,8
2021-04-30,19901,3421,932.2,66,15.7
2021-04-30,19902,NA,NA,NA,NA
2021-04-30,19904,3708,994.6,113,24.5
2021-04-30,19930,NA,NA,NA,NA
2021-04-30,19931,NA,NA,NA,NA
2021-04-30,19933,1052,1043,21,21.7
2021-04-30,19934,1169,888.7,16,8.4
2021-04-30,19938,939,1123.5,NA,NA
2021-04-30,19939,703,1059.5,NA,NA
2021-04-30,19940,675,1251.5,NA,NA
2021-04-30,19941,317,1266.3,NA,NA
2021-04-30,19943,1094,862.3,14,9.3
2021-04-30,19944,NA,NA,NA,NA
2021-04-30,19945,836,1477,NA,NA
2021-04-30,19946,473,973.9,NA,NA
2021-04-30,19947,3190,1694.8,44,21
2021-04-30,19950,737,1032.4,23,19.6
2021-04-30,19951,NA,NA,NA,NA
2021-04-30,19952,933,985.6,12,7.8
2021-04-30,19953,380,927.3,NA,NA
2021-04-30,19954,NA,NA,NA,NA
2021-04-30,19956,1859,1293,26,15.8
2021-04-30,19958,2241,1080.2,74,12.4
2021-04-30,19960,810,1309.8,NA,NA
2021-04-30,19962,1229,1079.3,NA,NA
2021-04-30,19963,2232,1095.4,69,22
2021-04-30,19964,NA,NA,NA,NA
2021-04-30,19966,3090,1160.6,78,15.7
2021-04-30,19967,NA,NA,NA,NA
2021-04-30,19968,994,969.8,15,11
2021-04-30,19970,729,1071.8,NA,NA
2021-04-30,19971,1388,1474.9,26,7.4
2021-04-30,19973,2936,1205.5,64,18
2021-04-30,19975,1082,1380.6,NA,NA
2021-04-30,19977,3163,1233.7,62,22.1
2021-04-30,19979,NA,NA,NA,NA
