date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-05-07,19701,4210,1062.5,32,7.3
2021-05-07,19702,5962,1077.7,46,13.3
2021-05-07,19703,1571,1076,18,11.4
2021-05-07,19706,NA,NA,NA,NA
2021-05-07,19707,1454,1027.8,42,14.4
2021-05-07,19709,5109,1268.2,40,12.1
2021-05-07,19711,5752,961.9,60,9.7
2021-05-07,19713,3617,1221,62,14.6
2021-05-07,19716,NA,NA,NA,NA
2021-05-07,19717,225,393,0,0
2021-05-07,19720,7984,1349.4,80,12.8
2021-05-07,19730,NA,NA,NA,NA
2021-05-07,19731,NA,NA,NA,NA
2021-05-07,19732,NA,NA,NA,NA
2021-05-07,19733,NA,NA,NA,NA
2021-05-07,19734,1551,1311.3,13,14.2
2021-05-07,19736,NA,NA,NA,NA
2021-05-07,19801,2200,1281.7,21,22.5
2021-05-07,19802,2884,1143.1,29,9.9
2021-05-07,19803,2031,1067.3,71,14.7
2021-05-07,19804,2289,1336.8,30,12.8
2021-05-07,19805,5331,1421.9,72,22.6
2021-05-07,19806,971,998,34,20.1
2021-05-07,19807,699,1180.5,NA,NA
2021-05-07,19808,4037,1106.8,69,12.3
2021-05-07,19809,1255,845.2,25,14.8
2021-05-07,19810,1981,828.3,37,8
2021-05-07,19901,3461,942.9,67,16
2021-05-07,19902,NA,NA,NA,NA
2021-05-07,19904,3766,1010.2,114,24.7
2021-05-07,19930,NA,NA,NA,NA
2021-05-07,19931,NA,NA,NA,NA
2021-05-07,19933,1066,1059.4,21,21.7
2021-05-07,19934,1183,898.6,16,8.4
2021-05-07,19938,952,1136.6,NA,NA
2021-05-07,19939,711,1074.5,NA,NA
2021-05-07,19940,681,1260.8,NA,NA
2021-05-07,19941,318,1268.4,NA,NA
2021-05-07,19943,1107,873.2,14,9.3
2021-05-07,19944,NA,NA,NA,NA
2021-05-07,19945,846,1494.7,NA,NA
2021-05-07,19946,483,995.2,NA,NA
2021-05-07,19947,3213,1708.5,44,21
2021-05-07,19950,747,1048,23,19.6
2021-05-07,19951,NA,NA,NA,NA
2021-05-07,19952,940,993,12,7.8
2021-05-07,19953,389,944.3,NA,NA
2021-05-07,19954,NA,NA,NA,NA
2021-05-07,19956,1875,1303.6,26,15.8
2021-05-07,19958,2268,1096.2,74,12.4
2021-05-07,19960,813,1314.9,NA,NA
2021-05-07,19962,1236,1085.3,NA,NA
2021-05-07,19963,2263,1111.5,70,22.4
2021-05-07,19964,NA,NA,NA,NA
2021-05-07,19966,3121,1173.2,78,15.7
2021-05-07,19967,NA,NA,NA,NA
2021-05-07,19968,1006,988,15,11
2021-05-07,19970,736,1083,NA,NA
2021-05-07,19971,1395,1484.1,26,7.4
2021-05-07,19973,2975,1221.3,64,18
2021-05-07,19975,1094,1399.9,NA,NA
2021-05-07,19977,3221,1258.3,62,22.1
2021-05-07,19979,NA,NA,NA,NA
