date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21068,669,238104,1869,10922,334,138009,1140,3139,119,31052,262,6928,216,54683,277
2020-10-10,22315,686,255317,2661,11742,346,150058,1993,3242,120,32807,240,7250,220,57264,348
2020-10-11,22476,691,258515,3359,11835,350,152552,2587,3261,120,33006,218,7299,221,57613,398
2020-10-12,22579,692,259743,1331,11894,351,153332,839,3272,120,33154,159,7332,221,57877,297
2020-10-13,22650,694,260638,966,11934,352,153830,538,3277,120,33284,135,7358,222,58088,237
2020-10-14,22740,695,262164,1616,11991,352,154875,1102,3290,120,33474,203,7378,223,58297,229
2020-10-15,22906,699,264245,2247,12096,356,156233,1463,3305,120,33659,200,7424,223,58653,402
2020-10-16,23143,700,267047,3039,12219,356,157844,1734,3342,120,33958,336,7501,224,59413,837
2020-10-17,23289,703,269467,2566,12312,359,159471,1720,3354,120,34252,306,7542,224,59779,407
2020-10-18,23394,705,270942,1580,12362,360,160350,929,3367,120,34411,172,7584,225,60143,406
2020-10-19,23508,710,272388,1560,12427,361,161225,940,3383,120,34606,211,7617,229,60462,352
2020-10-2,21243,673,239889,1960,11033,337,139112,1214,3154,119,31253,216,6977,217,55022,388
2020-10-20,23566,714,273035,705,12470,363,161649,467,3385,121,34673,69,7630,230,60593,144
2020-10-21,23706,716,274336,1441,12546,364,162397,824,3397,121,34864,203,7682,231,60886,345
2020-10-22,23874,720,276041,1873,12642,364,163460,1159,3416,121,35045,200,7735,235,61272,439
2020-10-23,24033,724,277829,1947,12730,364,164483,1111,3428,121,35248,215,7794,239,61761,548
2020-10-24,24154,728,279614,1906,12799,367,165697,1283,3444,121,35443,211,7830,240,62051,326
2020-10-25,24356,735,281906,2494,12924,371,167226,1654,3467,121,35707,287,7884,243,62467,470
2020-10-26,24442,736,282820,1000,12965,372,167729,544,3484,121,35869,179,7912,243,62688,249
2020-10-27,24578,736,284330,1646,13041,372,168657,1004,3502,121,36014,163,7954,243,63017,371
2020-10-28,24738,740,285560,1390,13135,374,169394,831,3526,121,36123,133,7996,245,63260,285
2020-10-29,24931,748,287340,1973,13224,378,170470,1165,3559,122,36337,247,8067,248,63650,461
2020-10-3,21368,675,241271,1507,11110,338,139901,866,3168,119,31457,218,7011,218,55342,354
2020-10-30,25128,750,289190,2047,13336,378,171712,1354,3583,123,36515,202,8128,249,64014,425
2020-10-31,25317,754,290543,1542,13414,379,172383,749,3624,123,36753,279,8198,252,64381,437
2020-10-4,21525,676,243304,2190,11225,339,141191,1405,3177,119,31694,246,7043,218,55743,433
2020-10-5,21612,678,244159,942,11280,341,141718,582,3183,119,31813,125,7069,218,55900,183
