date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21067,669,242278,1907,10922,334,140255,1162,3138,119,31710,272,6930,216,55674,278
2020-10-10,22306,686,259810,2701,11738,346,152501,2022,3240,120,33519,247,7249,220,58310,352
2020-10-11,22465,691,263056,3405,11829,350,155028,2618,3259,120,33720,220,7298,221,58668,407
2020-10-12,22568,692,264310,1357,11888,351,155826,857,3270,120,33871,162,7331,221,58937,302
2020-10-13,22639,694,265223,984,11928,352,156330,544,3275,120,34007,141,7357,222,59152,241
2020-10-14,22730,695,266793,1661,11986,352,157400,1128,3288,120,34203,209,7377,223,59371,239
2020-10-15,22894,699,268917,2288,12091,356,158791,1496,3303,120,34393,205,7421,223,59732,405
2020-10-16,23132,700,271779,3100,12214,356,160435,1767,3340,120,34701,345,7499,224,60504,850
2020-10-17,23278,703,274246,2613,12307,359,162089,1747,3352,120,34999,310,7540,224,60882,419
2020-10-18,23382,705,275755,1613,12356,360,162989,949,3365,120,35165,179,7582,225,61252,412
2020-10-19,23496,710,277223,1582,12421,361,163876,952,3381,120,35366,217,7615,229,61574,355
2020-10-2,21241,673,244099,1995,11033,337,141378,1234,3153,119,31916,221,6978,217,56020,394
2020-10-20,23554,714,277880,715,12464,363,164306,473,3383,121,35436,72,7628,230,61706,145
2020-10-21,23695,716,279213,1474,12540,364,165067,837,3396,121,35634,211,7680,231,62011,357
2020-10-22,23864,720,280954,1910,12637,364,166149,1179,3415,121,35819,204,7733,235,62407,449
2020-10-23,24023,724,282779,1984,12725,364,167196,1135,3427,121,36025,218,7792,239,62904,556
2020-10-24,24146,728,284593,1937,12795,367,168428,1302,3443,121,36225,216,7829,240,63198,331
2020-10-25,24349,735,286925,2535,12921,371,169983,1681,3466,121,36494,292,7883,243,63620,476
2020-10-26,24435,736,287852,1013,12962,372,170494,552,3483,121,36658,181,7911,243,63844,252
2020-10-27,24570,736,289396,1679,13038,372,171438,1020,3501,121,36807,167,7952,243,64184,381
2020-10-28,24728,740,290655,1417,13131,374,172198,853,3525,121,36918,135,7993,245,64431,288
2020-10-29,24919,748,292463,1999,13218,378,173291,1180,3558,122,37136,251,8064,248,64827,467
2020-10-3,21363,675,245508,1531,11108,338,142181,878,3167,119,32125,223,7011,218,56348,361
2020-10-30,25117,750,294346,2081,13330,378,174553,1374,3583,123,37319,208,8125,249,65195,429
2020-10-31,25304,754,295727,1568,13407,379,175231,755,3623,123,37560,281,8195,252,65577,452
2020-10-4,21520,676,247578,2227,11223,339,143491,1425,3176,119,32365,249,7043,218,56759,443
2020-10-5,21607,678,248453,962,11278,341,144029,593,3182,119,32488,129,7069,218,56920,187
2020-10-6,21737,678,250195,1872,11356,341,145271,1320,3195,119,32643,168,7108,218,57181,300
2020-10-7,21837,681,251872,1777,11426,343,146592,1391,3198,120,32707,67,7135,218,57398,244
2020-10-8,21993,683,254360,2644,11535,344,148529,2046,3205,120,32918,218,7175,219,57643,285
2020-10-9,22174,685,257241,3062,11652,345,150565,2153,3227,120,33285,389,7216,220,57991,389
2020-11-1,25489,757,297696,2154,13543,382,176644,1549,3631,123,37715,163,8236,252,65894,358
2020-11-10,27516,779,311081,1481,14817,393,184821,783,3887,125,39503,272,8731,261,68559,330
2020-11-11,27713,782,312428,1544,14941,394,185517,820,3911,125,39710,231,8780,263,68874,364
2020-11-12,28175,784,314871,2905,15249,395,187139,1930,3963,125,39927,269,8882,264,69358,586
2020-11-13,28556,788,316586,2096,15477,396,188105,1194,4036,125,40240,386,8960,267,69703,423
2020-11-14,28957,789,318589,2404,15760,396,189333,1511,4053,125,40454,231,9061,268,70159,557
2020-11-15,29360,793,321184,2998,16002,397,190780,1689,4111,126,40811,415,9164,270,70819,763
2020-11-16,29723,797,323362,2541,16265,398,192222,1705,4152,126,41061,291,9223,273,71186,426
2020-11-17,29945,800,324339,1199,16392,400,192738,643,4186,127,41231,204,9284,273,71404,279
2020-11-18,30339,803,326242,2297,16632,402,193815,1317,4243,127,41508,334,9380,274,71792,484
2020-11-19,30983,806,329711,4113,17035,403,195810,2398,4342,129,41978,569,9522,274,72561,911
2020-11-2,25590,759,298546,951,13596,383,177131,540,3643,124,37813,110,8272,252,66124,266
2020-11-20,31502,810,332751,3559,17406,404,197791,2352,4396,130,42271,347,9616,276,73130,663
2020-11-21,31999,812,335679,3425,17740,404,199331,1874,4459,130,42764,556,9716,278,73833,803
2020-11-22,32387,817,337719,2428,17972,406,200479,1380,4511,132,43003,291,9819,279,74379,649
2020-11-23,32835,824,340577,3306,18267,409,202378,2194,4573,135,43298,357,9906,280,74897,605
2020-11-24,33149,828,342676,2413,18491,412,203806,1652,4614,136,43477,220,9955,280,75260,412
2020-11-25,33736,830,345846,3757,18844,412,205442,1989,4695,136,43763,367,10106,282,76274,1165
2020-11-26,34313,833,348837,3568,19227,413,207109,2050,4790,137,44227,559,10205,283,76916,741
2020-11-27,34825,838,351444,3119,19561,415,208661,1886,4892,138,44609,484,10280,285,77272,431
2020-11-28,35434,841,354043,3208,19953,417,210406,2137,4971,139,44840,310,10416,285,77745,609
2020-11-29,35856,846,355628,2007,20181,419,211187,1009,5101,141,45246,536,10479,286,78035,353
2020-11-3,25707,763,299392,963,13652,383,177607,532,3652,124,37942,138,8324,256,66332,260
2020-11-30,36536,850,357940,2992,20654,421,212668,1954,5194,141,45504,351,10592,288,78435,513
2020-11-4,25927,764,300840,1668,13782,384,178369,892,3697,124,38143,246,8369,256,66712,425
2020-11-5,26223,766,302945,2401,13978,386,179776,1603,3730,124,38361,251,8436,256,67055,410
2020-11-6,26440,768,304694,1966,14122,387,180812,1180,3751,124,38689,349,8488,257,67354,351
2020-11-7,26754,771,306597,2217,14338,389,181945,1349,3788,124,38980,328,8547,258,67726,431
2020-11-8,27069,772,308525,2243,14555,390,183266,1538,3819,124,39195,246,8614,258,68025,366
2020-11-9,27275,774,309841,1522,14691,390,184164,1034,3835,124,39283,104,8668,260,68292,321
2020-12-1,36904,857,358931,1359,20858,426,213196,732,5289,143,45730,321,10661,288,78627,261
2020-12-10,44070,917,380858,3220,25296,457,226136,1651,6718,165,48917,520,11949,295,82862,832
2020-12-11,45166,922,384301,4539,25988,459,228278,2834,6915,166,49311,591,12150,297,83532,871
2020-12-12,45786,929,386555,2874,26325,464,229402,1461,7010,167,49660,444,12336,298,84145,799
2020-12-13,46830,943,389893,4382,26915,474,231147,2335,7204,168,50240,774,12593,301,84923,1035
2020-12-14,47546,950,392193,3016,27387,478,232653,1978,7313,169,50473,342,12725,303,85300,509
2020-12-15,48393,959,395037,3691,27930,482,234323,2213,7470,172,50982,666,12870,305,85781,626
2020-12-16,49271,972,397713,3554,28444,490,235703,1894,7629,175,51426,603,13074,307,86431,854
2020-12-17,49626,980,398960,1602,28619,494,236378,850,7705,178,51591,241,13177,308,86750,422
2020-12-18,50673,988,402144,4231,29266,498,238246,2515,7861,181,51979,544,13419,309,87500,992
2020-12-19,51174,1002,403854,2211,29532,506,239088,1108,7944,183,52213,317,13570,313,88048,699
2020-12-2,37695,860,361341,3201,21388,429,214633,1967,5416,143,46056,453,10794,288,79040,546
2020-12-20,51652,1017,405575,2199,29731,517,239743,854,8062,184,52594,499,13731,316,88568,681
2020-12-21,52246,1024,407351,2370,30099,521,240772,1397,8171,187,52888,403,13846,316,88908,455
2020-12-22,52875,1033,408946,2224,30527,526,241782,1438,8292,190,53155,388,13926,317,89175,347
2020-12-23,53682,1044,411842,3703,31016,531,243436,2143,8402,194,53474,429,14133,319,89907,939
2020-12-24,54328,1054,414168,2972,31460,536,244921,1929,8492,197,53716,332,14245,321,90426,631
2020-12-25,55159,1066,416957,3620,31862,542,246208,1689,8728,198,54160,680,14437,326,91241,1007
2020-12-26,55751,1077,418889,2524,32196,549,247257,1383,8838,201,54482,432,14581,327,91689,592
2020-12-27,56230,1094,420301,1891,32494,563,248237,1278,8915,204,54590,185,14683,327,91943,356
2020-12-28,56954,1105,422050,2473,32973,567,249353,1595,9025,207,54804,324,14815,331,92258,447
2020-12-29,57371,1112,423421,1788,33241,570,250243,1158,9101,210,54970,242,14888,332,92550,365
2020-12-3,38626,868,363845,3435,21922,434,216075,1976,5657,145,46488,673,10949,289,79479,594
2020-12-30,58255,1121,425519,2982,33789,575,251473,1778,9251,211,55265,445,15070,335,93035,667
2020-12-31,58881,1132,426933,2040,34026,581,252185,949,9405,213,55476,365,15305,338,93476,676
2020-12-4,39321,872,365844,2694,22372,437,217317,1692,5792,145,46740,387,11058,290,79851,481
2020-12-5,40126,879,368338,3299,22862,441,218709,1882,5959,147,47084,511,11205,291,80474,770
2020-12-6,40956,886,371387,3879,23289,444,220213,1931,6171,151,47746,874,11396,291,81091,808
2020-12-7,41687,892,373699,3043,23728,446,221679,1905,6315,155,48051,449,11543,291,81516,572
2020-12-8,42627,896,376289,3530,24413,448,223528,2534,6451,157,48297,382,11661,291,81868,470
2020-12-9,43274,910,378434,2792,24877,453,224904,1840,6548,163,48567,367,11743,294,82236,450
2020-3-10,13,0,18,4,12,0,11,3,0,0,NA,0,0,0,NA,1
2020-3-11,17,0,22,8,11,0,12,5,0,0,NA,0,NA,0,NA,3
2020-3-12,17,0,32,10,11,0,19,7,0,0,NA,0,NA,0,NA,3
2020-3-13,18,0,51,20,12,0,29,11,0,0,NA,NA,NA,0,18,8
2020-3-14,18,0,69,18,12,0,41,12,0,0,NA,NA,NA,0,20,2
2020-3-15,21,0,85,19,12,0,51,10,NA,0,11,6,NA,0,23,3
2020-3-16,22,0,103,19,11,0,58,8,NA,0,16,5,NA,0,29,6
2020-3-17,26,0,141,42,14,0,82,27,NA,0,24,9,NA,0,35,6
2020-3-18,37,0,197,67,22,0,90,16,NA,0,28,5,NA,0,79,46
2020-3-19,50,0,451,267,29,0,164,81,NA,0,55,30,11,0,227,151
2020-3-20,58,0,537,94,33,0,211,51,NA,0,67,12,15,0,254,31
2020-3-21,65,0,595,65,38,0,244,38,NA,0,75,8,17,0,271,19
2020-3-22,78,0,622,40,47,0,260,25,NA,0,80,5,21,0,277,10
2020-3-23,117,0,888,305,71,0,411,175,15,0,111,36,31,0,347,80
2020-3-24,148,1,1229,372,92,0,674,284,22,0,149,45,34,NA,367,23
2020-3-25,166,2,1439,228,103,NA,814,151,25,0,167,21,38,NA,406,43
2020-3-26,189,3,1691,275,115,NA,925,123,29,0,230,67,45,NA,462,63
2020-3-27,227,5,1895,242,140,NA,987,87,35,0,298,74,52,NA,500,45
2020-3-28,274,9,2180,332,158,NA,1109,140,40,NA,346,53,76,NA,595,119
2020-3-29,320,10,2387,253,180,NA,1235,148,47,NA,382,43,93,NA,620,42
2020-3-30,356,11,2698,347,212,NA,1405,202,47,NA,406,24,97,NA,720,104
2020-3-31,426,12,3202,574,254,NA,1626,263,59,NA,520,126,113,NA,850,146
2020-3-8,13,0,10,0,12,0,NA,0,0,0,NA,0,0,0,NA,0
2020-3-9,13,0,14,4,12,0,NA,2,0,0,NA,NA,0,0,NA,1
2020-4-1,463,13,3569,404,278,NA,1784,182,64,NA,557,42,121,NA,988,146
2020-4-10,1488,36,7978,648,843,19,4228,391,253,NA,1210,61,391,14,2003,184
2020-4-11,1626,44,8419,579,886,21,4390,205,277,NA,1326,140,462,19,2141,209
2020-4-12,1734,49,8790,479,948,23,4673,345,297,NA,1367,61,488,21,2170,55
2020-4-13,1880,54,9099,455,995,25,4829,203,306,NA,1391,33,578,22,2290,210
2020-4-14,2075,61,9466,562,1033,29,4939,148,356,NA,1502,161,685,24,2394,211
2020-4-15,2137,68,9561,157,1053,31,4976,57,368,NA,1520,30,715,28,2431,67
2020-4-16,2250,72,9838,390,1111,33,5164,246,379,NA,1541,32,759,29,2487,100
2020-4-17,2536,78,10308,756,1198,34,5396,319,427,12,1641,148,909,32,2587,250
2020-4-18,2654,88,10646,456,1281,38,5640,327,450,15,1698,80,921,35,2608,33
2020-4-19,2856,92,10879,435,1301,39,5694,74,463,16,1718,33,1090,37,2757,318
2020-4-2,496,16,3963,427,297,NA,2116,351,70,NA,590,39,129,NA,1000,20
2020-4-20,3045,102,11234,544,1377,43,5861,243,492,17,1799,110,1174,42,2846,173
2020-4-21,3322,107,11580,623,1436,44,5925,123,535,19,1880,124,1349,44,3022,351
2020-4-22,3450,120,11795,343,1478,52,5993,110,570,20,1943,98,1400,48,3092,121
2020-4-23,3593,134,12080,428,1582,62,6222,333,588,20,1980,55,1421,52,3106,35
2020-4-24,3729,150,12263,319,1600,70,6257,53,610,24,2035,77,1517,56,3189,179
2020-4-25,4185,158,13205,1398,1699,73,6677,519,655,26,2153,163,1828,59,3556,678
2020-4-26,4315,171,13426,351,1730,80,6753,107,683,27,2184,59,1899,64,3654,169
2020-4-27,4718,184,14442,1419,1798,84,6981,296,764,29,2400,297,2153,71,4129,729
2020-4-28,4827,195,14789,456,1815,89,7066,102,777,30,2440,53,2232,76,4329,279
2020-4-29,4865,207,14900,149,1833,95,7109,61,788,33,2475,46,2241,79,4338,18
2020-4-3,668,17,4901,1110,435,NA,2770,792,90,NA,701,131,143,NA,1109,123
2020-4-30,5061,213,15457,753,1953,97,7507,518,812,35,2531,80,2293,81,4426,140
2020-4-4,728,17,5210,369,466,NA,2850,111,105,NA,804,118,157,NA,1199,104
2020-4-5,799,19,5492,353,509,12,3033,226,115,NA,822,28,175,NA,1265,84
2020-4-6,893,24,5925,527,554,15,3218,230,150,NA,954,167,189,NA,1333,82
