date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21061,669,235722,1851,10917,334,136682,1134,3138,119,30665,259,6927,216,54164,276
2020-10-10,22307,686,252719,2624,11737,346,148581,1967,3240,120,32392,234,7249,220,56720,347
2020-10-11,22469,691,255881,3324,11831,350,151046,2559,3259,120,32588,215,7298,221,57066,395
2020-10-12,22572,692,257095,1317,11890,351,151814,827,3270,120,32735,158,7331,221,57329,296
2020-10-13,22643,694,257980,956,11930,352,152305,531,3275,120,32864,134,7357,222,57538,235
2020-10-14,22733,695,259481,1591,11987,352,153329,1081,3288,120,33051,200,7377,223,57747,229
2020-10-15,22899,699,261540,2225,12092,356,154674,1450,3303,120,33231,195,7423,223,58102,401
2020-10-16,23136,700,264317,3014,12215,356,156270,1719,3340,120,33527,333,7500,224,58855,830
2020-10-17,23282,703,266721,2550,12308,359,157890,1713,3352,120,33819,304,7541,224,59217,403
2020-10-18,23389,705,268185,1571,12360,360,158768,930,3365,120,33975,169,7583,225,59575,400
2020-10-19,23503,710,269619,1548,12425,361,159639,936,3381,120,34165,206,7616,229,59891,349
2020-10-2,21235,673,237486,1938,11028,337,137774,1203,3152,119,30860,209,6976,217,54499,384
2020-10-20,23564,714,270260,702,12471,363,160059,466,3383,121,34232,69,7629,230,60021,143
2020-10-21,23705,716,271546,1427,12547,364,160795,812,3396,121,34420,201,7681,231,60314,345
2020-10-22,23872,720,273229,1850,12642,364,161844,1144,3415,121,34599,198,7734,235,60696,435
2020-10-23,24031,724,274995,1925,12730,364,162852,1096,3427,121,34799,212,7793,239,61181,544
2020-10-24,24153,728,276757,1884,12799,367,164051,1268,3444,121,34992,210,7829,240,61467,322
2020-10-25,24354,735,279024,2468,12923,371,165564,1637,3467,121,35249,280,7883,243,61881,468
2020-10-26,24439,736,279923,984,12963,372,166057,533,3484,121,35410,178,7911,243,62098,245
2020-10-27,24575,736,281415,1628,13039,372,166973,992,3502,121,35553,161,7953,243,62423,367
2020-10-28,24735,740,282627,1372,13133,374,167699,820,3526,121,35659,130,7995,245,62665,284
2020-10-29,24929,748,284394,1961,13222,378,168770,1160,3559,122,35871,245,8067,248,63049,456
2020-10-3,21360,675,238849,1488,11105,338,138553,856,3166,119,31058,212,7010,218,54816,351
2020-10-30,25124,750,286225,2026,13334,378,170002,1344,3582,123,36043,195,8127,249,63410,421
2020-10-31,25312,754,287558,1521,13411,379,170665,740,3623,123,36274,272,8197,252,63774,434
2020-10-4,21517,676,240855,2163,11220,339,139827,1389,3175,119,31292,243,7042,218,55211,427
2020-10-5,21604,678,241701,933,11275,341,140351,579,3181,119,31409,123,7068,218,55364,179
2020-10-6,21737,678,243392,1824,11355,341,141555,1284,3195,119,31560,165,7107,218,55618,293
2020-10-7,21836,681,245016,1723,11424,343,142837,1351,3198,120,31618,61,7134,218,55829,238
2020-10-8,21993,683,247437,2578,11534,344,144721,1994,3205,120,31823,212,7174,219,56067,278
2020-10-9,22174,685,250228,2972,11651,345,146700,2096,3227,120,32171,370,7215,220,56407,381
2020-11-1,25498,757,289469,2097,13548,382,172041,1513,3631,123,36422,156,8238,252,64082,349
2020-11-10,27532,779,302447,1450,14826,393,180005,763,3891,125,38131,268,8732,261,66654,327
2020-11-11,27731,782,303741,1493,14950,394,180678,797,3915,125,38332,225,8783,263,66955,352
2020-11-12,28196,784,306114,2838,15262,395,182259,1893,3968,125,38538,259,8883,264,67422,567
2020-11-13,28577,788,307790,2057,15490,396,183205,1174,4040,125,38845,379,8962,267,67758,415
2020-11-14,28985,789,309735,2353,15777,396,184395,1477,4057,125,39053,225,9066,268,68203,549
2020-11-15,29387,793,312255,2922,16019,397,185797,1644,4114,126,39400,404,9169,270,68845,745
2020-11-16,29752,797,314376,2486,16283,398,187204,1671,4155,126,39637,278,9229,273,69206,421
2020-11-17,29974,800,315330,1176,16411,400,187709,633,4189,127,39804,201,9289,273,69419,273
2020-11-18,30370,803,317176,2242,16652,402,188759,1291,4246,127,40071,324,9386,274,69791,469
2020-11-19,31018,806,320535,4007,17056,403,190696,2341,4347,129,40529,559,9529,274,70527,879
2020-11-2,25599,759,290303,935,13600,383,172519,530,3644,124,36516,107,8274,252,64310,264
2020-11-20,31538,810,323495,3480,17429,404,192623,2300,4400,130,40807,331,9623,276,71089,656
2020-11-21,32031,812,326349,3347,17762,404,194128,1838,4463,130,41283,539,9720,278,71775,783
2020-11-22,32418,817,328326,2364,17994,406,195247,1351,4515,132,41511,280,9822,279,72301,628
2020-11-23,32871,824,331082,3209,18292,409,197078,2129,4577,135,41797,348,9911,280,72801,589
2020-11-24,33191,828,333118,2356,18520,412,198467,1617,4620,136,41965,211,9960,280,73154,402
2020-11-25,33778,830,336183,3652,18872,412,200054,1939,4701,136,42236,352,10112,282,74134,1132
