date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21083,654,251003,445837,23823,10926,326,145759,245469,11413,3148,118,32925,52336,3329,6933,210,57128,97290,7524
2020-10-10,22317,671,269208,491159,24922,11737,338,158505,276357,12160,3250,119,34794,56339,3394,7252,214,59843,104375,7774
2020-10-11,22477,675,272563,494876,25051,11829,341,161120,278997,12241,3269,119,35001,56624,3403,7301,215,60211,104878,7808
2020-10-12,22581,676,273864,496493,25106,11889,342,161951,279919,12269,3280,119,35155,56868,3407,7334,215,60487,105184,7830
2020-10-13,22652,677,274814,499715,25214,11929,343,162474,282240,12322,3285,119,35297,57207,3424,7360,215,60710,105590,7862
2020-10-14,22744,678,276448,506464,25376,11987,343,163587,286694,12430,3299,119,35506,57738,3434,7380,216,60935,106621,7900
2020-10-15,22910,682,278681,511586,25506,12092,347,165049,289771,12503,3314,119,35706,58234,3451,7426,216,61312,107654,7936
2020-10-16,23147,683,281657,518083,25687,12213,347,166766,293775,12621,3352,119,36031,58744,3464,7504,217,62105,109090,7986
2020-10-17,23291,686,284205,520450,25737,12305,350,168479,294996,12646,3363,119,36339,59047,3470,7545,217,62492,109731,8002
2020-10-18,23395,688,285769,523829,25850,12354,351,169408,297219,12702,3376,119,36516,59401,3480,7587,218,62876,110332,8047
2020-10-19,23509,692,287299,525935,25931,12419,352,170332,298616,12748,3392,119,36728,59608,3488,7620,221,63210,110703,8071
2020-10-2,21256,658,252896,451291,23979,11036,329,146929,248880,11541,3163,118,33138,52852,3334,6981,211,57487,98323,7545
2020-10-20,23567,695,287982,528874,26036,12462,353,170783,300364,12816,3394,120,36799,59908,3492,7633,222,63346,111303,8100
2020-10-21,23708,697,289357,534792,26181,12538,354,171568,304658,12908,3407,120,37002,60346,3504,7685,223,63660,112044,8138
2020-10-22,23876,701,291161,539637,26328,12634,354,172676,307095,12990,3426,120,37191,60925,3512,7738,227,64080,113341,8190
2020-10-23,24035,705,293072,545888,26507,12722,354,173771,310905,13075,3438,120,37412,61362,3535,7797,231,64596,114956,8252
2020-10-24,24157,709,294950,549536,26630,12792,357,175045,313194,13150,3454,120,37620,61871,3545,7833,232,64899,115593,8284
2020-10-25,24360,716,297387,552113,26726,12918,361,176679,315121,13204,3477,120,37902,62036,3556,7887,235,65330,115955,8314
2020-10-26,24446,717,298349,554265,26794,12959,362,177210,316482,13234,3494,120,38074,62243,3563,7915,235,65559,116333,8342
2020-10-27,24580,717,299955,558546,26944,13034,362,178196,319323,13343,3512,120,38227,62582,3578,7956,235,65913,117019,8364
2020-10-28,24738,721,301270,563759,27119,13127,364,178988,322673,13444,3536,120,38346,63038,3600,7997,237,66170,117912,8408
2020-10-29,24928,729,303129,569280,27295,13213,368,180117,326074,13535,3569,121,38570,63506,3623,8068,240,66572,119151,8459
2020-10-3,21376,660,254334,454974,24080,11109,330,147751,251001,11598,3177,118,33348,53283,3339,7014,212,57822,99173,7579
2020-10-30,25127,731,305087,574018,27454,13326,368,181433,328794,13613,3594,122,38760,63955,3638,8129,241,66950,120365,8517
2020-10-31,25312,735,306518,577708,27580,13401,369,182135,331115,13686,3634,122,39008,64432,3650,8199,244,67346,121026,8553
2020-10-4,21532,661,256497,458088,24172,11223,331,149134,253340,11668,3186,118,33596,53494,3344,7046,212,58241,99529,7594
2020-10-5,21619,663,257411,460577,24250,11278,333,149696,254959,11713,3192,118,33730,53765,3358,7072,212,58403,99930,7611
2020-10-6,21748,663,259229,464072,24352,11356,333,150989,257640,11783,3205,118,33889,53975,3364,7110,212,58678,100322,7633
2020-10-7,21848,666,260970,470956,24476,11426,335,152365,262380,11872,3208,119,33956,54461,3370,7137,212,58899,101287,7656
2020-10-8,22005,668,263562,479347,24661,11535,336,154383,268593,12005,3215,119,34176,55200,3379,7178,213,59154,102190,7690
2020-10-9,22185,670,266538,485694,24794,11651,337,156491,272647,12079,3237,119,34551,55935,3389,7219,214,59511,103344,7737
2020-11-1,25496,738,308573,580081,27693,13536,372,183603,332895,13763,3642,122,39175,64562,3653,8240,244,67678,121337,8582
2020-11-10,27515,758,322467,619617,29503,14806,383,192087,358166,14897,3895,123,41043,68803,3835,8735,252,70431,128135,9002
2020-11-11,27713,760,323865,628090,29949,14931,383,192812,363596,15215,3919,123,41252,69379,3857,8784,254,70756,129716,9081
2020-11-12,28177,762,326394,634044,30253,15242,384,194498,366990,15370,3971,123,41476,70218,3919,8885,255,71252,130926,9147
