date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21065,654,245175,1935,110,10918,326,141790,1175,73,3141,118,32182,279,NA,6929,210,56346,282,22
2020-10-10,22304,671,262898,2729,128,11733,338,154160,2041,81,3243,119,34017,250,NA,7249,214,59011,357,37
2020-10-11,22463,675,266168,3429,129,11824,341,156707,2638,81,3262,119,34218,220,NA,7298,215,59371,409,34
2020-10-12,22566,676,267429,1364,56,11883,342,157510,862,29,3273,119,34370,163,NA,7331,215,59640,302,22
2020-10-13,22637,677,268351,993,108,11923,343,158017,547,53,3278,119,34506,141,17,7357,215,59858,244,32
2020-10-14,22728,678,269938,1678,162,11981,343,159095,1136,108,3291,119,34707,214,NA,7377,216,60079,241,38
2020-10-15,22893,682,272095,2322,131,12086,347,160505,1515,74,3306,119,34900,208,17,7422,216,60446,412,36
2020-10-16,23132,683,274988,3132,181,12209,347,162167,1785,118,3344,119,35214,352,13,7500,217,61225,857,50
2020-10-17,23279,686,277480,2639,50,12302,350,163837,1763,25,3356,119,35519,317,NA,7542,217,61604,421,16
2020-10-18,23383,688,279012,1636,113,12351,351,164748,960,56,3369,119,35691,185,NA,7584,218,61980,418,45
2020-10-19,23497,692,280496,1598,81,12416,352,165642,959,46,3385,119,35896,221,NA,7617,221,62306,359,24
2020-10-2,21239,658,247012,2011,156,11029,329,142923,1244,128,3156,118,32389,222,NA,6977,211,56696,398,21
2020-10-20,23555,695,281160,722,105,12459,353,166079,480,68,3387,120,35966,72,NA,7630,222,62438,145,29
2020-10-21,23696,697,282509,1490,145,12535,354,166849,846,92,3400,120,36166,213,12,7682,223,62747,361,38
2020-10-22,23865,701,284273,1933,147,12632,354,167936,1184,82,3419,120,36352,205,NA,7735,227,63155,461,52
