date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21067,670,242375,1908,10921,334,140299,1163,3139,119,31727,272,6930,217,55701,278
2020-10-10,22306,687,259912,2703,11737,346,152545,2022,3241,120,33538,248,7249,221,58338,353
2020-10-11,22465,692,263159,3406,11828,350,155072,2618,3260,120,33740,221,7298,222,58696,407
2020-10-12,22568,693,264414,1358,11887,351,155871,858,3271,120,33891,162,7331,222,58965,302
2020-10-13,22639,695,265328,985,11927,352,156375,544,3276,120,34027,141,7357,223,59181,242
2020-10-14,22730,696,266899,1662,11985,352,157446,1129,3289,120,34223,209,7377,224,59400,239
2020-10-15,22894,700,269023,2288,12090,356,158837,1496,3304,120,34413,205,7421,224,59761,405
2020-10-16,23133,701,271887,3103,12213,356,160483,1769,3342,120,34721,346,7499,225,60533,850
2020-10-17,23279,704,274355,2614,12306,359,162137,1747,3354,120,35020,311,7540,225,60911,419
2020-10-18,23383,706,275866,1615,12355,360,163038,950,3367,120,35186,179,7582,226,61282,413
2020-10-19,23497,711,277334,1582,12420,361,163925,952,3383,120,35387,217,7615,230,61604,355
2020-10-2,21241,674,244196,1995,11032,337,141422,1234,3154,119,31933,221,6978,218,56047,394
2020-10-20,23555,715,277991,715,12463,363,164355,473,3385,121,35457,72,7628,231,61736,145
2020-10-21,23696,717,279324,1474,12539,364,165116,837,3398,121,35655,211,7680,232,62041,357
2020-10-22,23865,721,281065,1910,12636,364,166198,1179,3417,121,35840,204,7733,236,62437,449
2020-10-23,24024,725,282891,1985,12724,364,167245,1135,3429,121,36046,218,7792,240,62934,556
2020-10-24,24147,729,284705,1937,12794,367,168477,1302,3445,121,36246,216,7829,241,63228,331
2020-10-25,24350,736,287037,2535,12920,371,170032,1681,3468,121,36515,292,7883,244,63650,476
2020-10-26,24436,737,287964,1013,12961,372,170543,552,3485,121,36679,181,7911,244,63874,252
2020-10-27,24571,737,289509,1680,13037,372,171488,1021,3503,121,36828,167,7952,244,64214,381
2020-10-28,24729,741,290768,1417,13130,374,172248,853,3527,121,36939,135,7993,246,64461,288
