date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-10-15,19701,5469,1387.3,46,10.2
2021-10-15,19702,7630,1380.1,59,16.3
2021-10-15,19703,2037,1401.1,18,11.4
2021-10-15,19706,NA,NA,NA,NA
2021-10-15,19707,1816,1287.4,48,17
2021-10-15,19709,6627,1638.6,57,15.7
2021-10-15,19711,7110,1216.6,72,11.6
2021-10-15,19713,4494,1526.5,70,16.6
2021-10-15,19716,NA,NA,NA,NA
2021-10-15,19717,375,416.6,0,0
2021-10-15,19720,10049,1708.6,103,16.5
2021-10-15,19730,NA,NA,NA,NA
2021-10-15,19731,NA,NA,NA,NA
2021-10-15,19732,NA,NA,NA,NA
2021-10-15,19733,NA,NA,NA,NA
2021-10-15,19734,2085,1769.3,18,18.6
2021-10-15,19736,NA,NA,NA,NA
2021-10-15,19801,2924,1729.5,23,23.9
2021-10-15,19802,3889,1553.3,40,13.6
2021-10-15,19803,2522,1333,78,16.6
2021-10-15,19804,2858,1683,36,15.2
2021-10-15,19805,6883,1828.5,83,25.7
2021-10-15,19806,1192,1251.6,41,23.7
2021-10-15,19807,872,1479,12,6.3
2021-10-15,19808,5016,1378.1,82,14.6
2021-10-15,19809,1609,1090.7,29,17.6
2021-10-15,19810,2488,1049,47,10.5
2021-10-15,19901,4837,1336.8,87,21
2021-10-15,19902,NA,NA,NA,NA
2021-10-15,19904,5270,1440.9,134,28.9
2021-10-15,19930,NA,NA,NA,NA
2021-10-15,19931,NA,NA,NA,NA
2021-10-15,19933,1512,1516.9,29,29.3
2021-10-15,19934,1716,1314.7,21,11.1
2021-10-15,19938,1366,1645.7,14,14.3
2021-10-15,19939,948,1426.2,NA,NA
2021-10-15,19940,999,1882.4,NA,NA
2021-10-15,19941,442,1685.7,NA,NA
2021-10-15,19943,1699,1359.2,20,12.9
2021-10-15,19944,NA,NA,NA,NA
2021-10-15,19945,1176,2144.5,NA,NA
2021-10-15,19946,715,1456.4,NA,NA
2021-10-15,19947,4047,2158.2,57,26.9
2021-10-15,19950,1095,1554,29,24.5
2021-10-15,19951,NA,NA,NA,NA
2021-10-15,19952,1462,1577.2,20,13.5
2021-10-15,19953,523,1280.3,NA,NA
2021-10-15,19954,NA,NA,NA,NA
2021-10-15,19956,2731,1911.2,38,22.6
2021-10-15,19958,2981,1466.8,87,14.4
2021-10-15,19960,1104,1795.5,12,13.8
2021-10-15,19962,1804,1603.2,13,7.8
2021-10-15,19963,3113,1559.4,86,27.9
2021-10-15,19964,NA,NA,NA,NA
2021-10-15,19966,4295,1653.5,90,17.9
2021-10-15,19967,NA,NA,NA,NA
2021-10-15,19968,1382,1379.9,17,11.9
2021-10-15,19970,928,1435.2,NA,NA
2021-10-15,19971,1758,1870.6,34,9.8
2021-10-15,19973,4261,1794.7,80,23
2021-10-15,19975,1394,1804.5,15,6.2
2021-10-15,19977,4408,1743.3,78,27.4
2021-10-15,19979,NA,NA,NA,NA
