date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2022-03-20,19701,9720,2492.7,72,16.3
2022-03-20,19702,13609,2464.7,79,21.3
2022-03-20,19703,3896,2698.5,29,18.1
2022-03-20,19706,NA,NA,NA,NA
2022-03-20,19707,3350,2442.3,54,19.2
2022-03-20,19709,12761,3148.2,84,21.2
2022-03-20,19711,11682,2156.7,101,16.4
2022-03-20,19713,7976,2734.9,102,25.2
2022-03-20,19716,NA,NA,NA,NA
2022-03-20,19717,829,4898.4,0,0
2022-03-20,19720,17164,2935.9,142,22.7
2022-03-20,19730,NA,NA,NA,NA
2022-03-20,19731,NA,NA,NA,NA
2022-03-20,19732,NA,NA,NA,NA
2022-03-20,19733,NA,NA,NA,NA
2022-03-20,19734,4108,3464.8,22,21.3
2022-03-20,19736,NA,NA,NA,NA
2022-03-20,19801,5035,2990.3,39,36.9
2022-03-20,19802,6821,2729.7,74,24.8
2022-03-20,19803,4743,2529,93,19.8
2022-03-20,19804,4802,2861.8,48,20.3
2022-03-20,19805,11504,3052.7,102,31.1
2022-03-20,19806,2112,2266.1,49,29.3
2022-03-20,19807,1517,2567.3,17,8.9
2022-03-20,19808,8887,2475.9,109,19.6
2022-03-20,19809,3098,2103,33,19.9
2022-03-20,19810,4913,2100,63,14.3
2022-03-20,19901,9353,2627.2,116,28.1
2022-03-20,19902,NA,NA,NA,NA
2022-03-20,19904,9985,2766.5,175,38.3
2022-03-20,19930,NA,NA,NA,NA
2022-03-20,19931,NA,NA,NA,NA
2022-03-20,19933,2610,2612.7,38,37.3
2022-03-20,19934,3359,2581.7,34,18.5
2022-03-20,19938,2812,3370.8,25,24.3
2022-03-20,19939,1661,2553.1,15,10.9
2022-03-20,19940,1707,3294,NA,NA
2022-03-20,19941,835,3144.8,14,67
2022-03-20,19943,3293,2663.3,34,21.8
2022-03-20,19944,NA,NA,NA,NA
2022-03-20,19945,1946,3593.2,11,9.6
2022-03-20,19946,1258,2594.5,14,24.7
2022-03-20,19947,6364,3398.6,72,33.8
2022-03-20,19950,1882,2709.5,37,31.4
2022-03-20,19951,NA,NA,NA,NA
2022-03-20,19952,2576,2818.8,31,22.6
2022-03-20,19953,1006,2559.8,16,28.7
2022-03-20,19954,NA,NA,NA,NA
2022-03-20,19956,4817,3376.2,56,33.5
2022-03-20,19958,5271,2600.9,99,16.3
2022-03-20,19960,1961,3201.2,16,18
2022-03-20,19962,3441,3105.2,22,14.9
2022-03-20,19963,5628,2863.8,115,37.7
2022-03-20,19964,NA,NA,NA,NA
2022-03-20,19966,7569,2942.2,114,22.2
2022-03-20,19967,NA,NA,NA,NA
2022-03-20,19968,2727,2778.1,25,15.7
2022-03-20,19970,1589,2558.4,15,8
2022-03-20,19971,2879,3073.9,44,13.9
2022-03-20,19973,7328,3118.7,102,29.8
2022-03-20,19975,2149,2825.7,17,7.2
2022-03-20,19977,8397,3363.4,113,39.7
2022-03-20,19979,NA,NA,NA,NA
