date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-08-06,19701,4609,1163.3,40,8.9
2021-08-06,19702,6367,1151.2,52,14.2
2021-08-06,19703,1688,1159.8,18,11.4
2021-08-06,19706,NA,NA,NA,NA
2021-08-06,19707,1527,1083.8,45,15.7
2021-08-06,19709,5452,1350.7,51,14.4
2021-08-06,19711,6028,1021.1,63,10.2
2021-08-06,19713,3845,1300.5,67,16
2021-08-06,19716,NA,NA,NA,NA
2021-08-06,19717,227,325.5,0,0
2021-08-06,19720,8489,1436.5,90,14.5
2021-08-06,19730,NA,NA,NA,NA
2021-08-06,19731,NA,NA,NA,NA
2021-08-06,19732,NA,NA,NA,NA
2021-08-06,19733,NA,NA,NA,NA
2021-08-06,19734,1661,1405.5,14,16.6
2021-08-06,19736,NA,NA,NA,NA
2021-08-06,19801,2315,1360.4,23,23.9
2021-08-06,19802,3034,1201.5,37,12.4
2021-08-06,19803,2128,1120.8,77,16.1
2021-08-06,19804,2433,1421.8,32,13.6
2021-08-06,19805,5646,1504.5,80,24.8
2021-08-06,19806,1024,1052.8,39,22.6
2021-08-06,19807,721,1219.6,NA,NA
2021-08-06,19808,4246,1161.1,75,13.3
2021-08-06,19809,1337,900.5,27,16.1
2021-08-06,19810,2093,876.9,42,9
2021-08-06,19901,3677,1006.1,77,18.7
2021-08-06,19902,NA,NA,NA,NA
2021-08-06,19904,4026,1081.9,129,27.8
2021-08-06,19930,NA,NA,NA,NA
2021-08-06,19931,NA,NA,NA,NA
2021-08-06,19933,1131,1130.9,24,25.2
2021-08-06,19934,1250,949.9,16,8.4
2021-08-06,19938,1014,1211.6,14,14.3
2021-08-06,19939,747,1127.3,NA,NA
2021-08-06,19940,727,1346.9,NA,NA
2021-08-06,19941,335,1311,NA,NA
2021-08-06,19943,1179,932.8,16,10.6
2021-08-06,19944,NA,NA,NA,NA
2021-08-06,19945,896,1591.5,NA,NA
2021-08-06,19946,504,1036.6,NA,NA
2021-08-06,19947,3362,1788.9,50,23.7
2021-08-06,19950,811,1138.4,25,21.1
2021-08-06,19951,NA,NA,NA,NA
2021-08-06,19952,991,1043.4,13,8.5
2021-08-06,19953,408,984.6,NA,NA
2021-08-06,19954,NA,NA,NA,NA
2021-08-06,19956,2006,1396.2,31,18.7
2021-08-06,19958,2349,1139.3,81,13.5
2021-08-06,19960,858,1386.3,NA,NA
2021-08-06,19962,1306,1149,NA,NA
2021-08-06,19963,2399,1182.4,77,24.6
2021-08-06,19964,NA,NA,NA,NA
2021-08-06,19966,3304,1244.1,82,16.3
2021-08-06,19967,NA,NA,NA,NA
2021-08-06,19968,1068,1053.9,16,11.4
2021-08-06,19970,774,1150,NA,NA
2021-08-06,19971,1476,1585.6,32,9.3
2021-08-06,19973,3200,1321.5,71,20.4
2021-08-06,19975,1148,1470.5,13,5.5
2021-08-06,19977,3448,1350.9,72,25.5
2021-08-06,19979,NA,NA,NA,NA
