date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-12-17,19701,6236,5838,52,11.6
2021-12-17,19702,8634,8036,64,17.9
2021-12-17,19703,2397,2232,21,13.4
2021-12-17,19706,NA,NA,NA,NA
2021-12-17,19707,2077,1922,50,17.7
2021-12-17,19709,7813,7293,68,17.9
2021-12-17,19711,7866,7534,78,12.6
2021-12-17,19713,5088,4802,76,18.2
2021-12-17,19716,NA,NA,NA,NA
2021-12-17,19717,445,444,0,0
2021-12-17,19720,11363,10621,120,19.2
2021-12-17,19730,NA,NA,NA,NA
2021-12-17,19731,NA,NA,NA,NA
2021-12-17,19732,NA,NA,NA,NA
2021-12-17,19733,NA,NA,NA,NA
2021-12-17,19734,2511,2387,20,19.6
2021-12-17,19736,NA,NA,NA,NA
2021-12-17,19801,3421,3203,25,25.1
2021-12-17,19802,4554,4054,51,17
2021-12-17,19803,2893,2587,82,17.5
2021-12-17,19804,3296,3102,40,16.8
2021-12-17,19805,7821,7300,84,26
2021-12-17,19806,1347,1233,42,25.2
2021-12-17,19807,981,906,12,6.3
2021-12-17,19808,5713,5307,92,16.6
2021-12-17,19809,1925,1762,29,17.6
2021-12-17,19810,2865,2604,48,10.7
2021-12-17,19901,5701,5085,91,22.2
2021-12-17,19902,NA,NA,NA,NA
2021-12-17,19904,6242,5578,150,32.5
2021-12-17,19930,NA,NA,NA,NA
2021-12-17,19931,NA,NA,NA,NA
2021-12-17,19933,1769,1586,31,30.9
2021-12-17,19934,2063,1846,27,14.6
2021-12-17,19938,1696,1600,17,17
2021-12-17,19939,1095,982,13,8.7
2021-12-17,19940,1156,1069,NA,NA
2021-12-17,19941,536,505,NA,NA
2021-12-17,19943,2055,1868,22,14.2
2021-12-17,19944,NA,NA,NA,NA
2021-12-17,19945,1326,1197,11,9.6
2021-12-17,19946,825,756,NA,NA
2021-12-17,19947,4487,3999,64,30.4
2021-12-17,19950,1296,1167,32,27.1
2021-12-17,19951,NA,NA,NA,NA
2021-12-17,19952,1748,1568,25,17.8
2021-12-17,19953,645,586,NA,NA
2021-12-17,19954,NA,NA,NA,NA
2021-12-17,19956,3143,2881,41,24.4
2021-12-17,19958,3404,2695,90,14.8
2021-12-17,19960,1275,1136,13,15
2021-12-17,19962,2188,1978,14,8.4
2021-12-17,19963,3633,3262,92,29.8
2021-12-17,19964,NA,NA,NA,NA
2021-12-17,19966,4984,4359,97,19.5
2021-12-17,19967,NA,NA,NA,NA
2021-12-17,19968,1625,1305,19,12.5
2021-12-17,19970,1039,939,11,5.2
2021-12-17,19971,1941,1639,36,10.4
2021-12-17,19973,4858,4364,86,25.3
2021-12-17,19975,1527,1344,15,6.2
2021-12-17,19977,5261,4953,89,30.9
2021-12-17,19979,NA,NA,NA,NA
