date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21079,654,251358,445811,23823,10922,326,145992,245451,11413,3148,118,32964,52331,3329,6933,210,57198,97288,7524
2020-10-10,22312,671,269597,491131,24922,11732,338,158764,276337,12160,3250,119,34836,56334,3394,7252,214,59916,104373,7774
2020-10-11,22472,675,272953,494848,25051,11824,341,161379,278977,12241,3269,119,35044,56619,3403,7301,215,60284,104876,7808
2020-10-12,22576,676,274257,496465,25106,11884,342,162210,279899,12269,3280,119,35200,56863,3407,7334,215,60561,105182,7830
2020-10-13,22647,677,275207,499687,25214,11924,343,162733,282220,12322,3285,119,35342,57202,3424,7360,215,60784,105588,7862
2020-10-14,22739,678,276841,506436,25376,11982,343,163846,286674,12430,3299,119,35551,57733,3434,7380,216,61009,106619,7900
2020-10-15,22905,682,279076,511558,25506,12087,347,165310,289751,12503,3314,119,35751,58229,3451,7426,216,61386,107652,7936
2020-10-16,23142,683,282056,518054,25687,12208,347,167031,293754,12621,3352,119,36076,58739,3464,7504,217,62179,109088,7986
2020-10-17,23286,686,284605,520421,25737,12300,350,168745,294975,12646,3363,119,36384,59042,3470,7545,217,62566,109729,8002
2020-10-18,23390,688,286169,523800,25850,12349,351,169674,297198,12702,3376,119,36561,59396,3480,7587,218,62950,110330,8047
2020-10-19,23504,692,287705,525906,25931,12414,352,170602,298595,12748,3392,119,36774,59603,3488,7620,221,63285,110701,8071
2020-10-2,21252,658,253254,451265,23979,11032,329,147164,248862,11541,3163,118,33177,52847,3334,6981,211,57558,98321,7545
2020-10-20,23562,695,288388,528845,26036,12457,353,171053,300343,12816,3394,120,36845,59903,3492,7633,222,63421,111301,8100
2020-10-21,23703,697,289767,534763,26181,12533,354,171839,304637,12908,3407,120,37048,60341,3504,7685,223,63737,112042,8138
2020-10-22,23871,701,291578,539607,26328,12629,354,172953,307073,12990,3426,120,37237,60920,3512,7738,227,64158,113339,8190
2020-10-23,24030,705,293494,545857,26507,12717,354,174053,310882,13075,3438,120,37458,61357,3535,7797,231,64674,114954,8252
2020-10-24,24152,709,295376,549505,26630,12787,357,175331,313171,13150,3454,120,37666,61866,3545,7833,232,64977,115591,8284
2020-10-25,24355,716,297813,552082,26726,12913,361,176965,315098,13204,3477,120,37948,62031,3556,7887,235,65408,115953,8314
2020-10-26,24441,717,298776,554234,26794,12954,362,177496,316459,13234,3494,120,38121,62238,3563,7915,235,65637,116331,8342
2020-10-27,24575,717,300384,558515,26944,13029,362,178482,319300,13343,3512,120,38274,62577,3578,7956,235,65992,117017,8364
2020-10-28,24733,721,301704,563728,27119,13122,364,179277,322650,13444,3536,120,38393,63033,3600,7997,237,66250,117910,8408
2020-10-29,24923,729,303564,569249,27295,13208,368,180406,326051,13535,3569,121,38617,63501,3623,8068,240,66653,119149,8459
2020-10-3,21372,660,254697,454947,24080,11105,330,147989,250982,11598,3177,118,33388,53278,3339,7014,212,57894,99171,7579
2020-10-30,25122,731,305527,573987,27454,13321,368,181725,328771,13613,3594,122,38807,63950,3638,8129,241,67033,120363,8517
2020-10-31,25307,735,306959,577677,27580,13396,369,182428,331092,13686,3634,122,39055,64427,3650,8199,244,67429,121024,8553
2020-10-4,21527,661,256863,458061,24172,11218,331,149374,253321,11668,3186,118,33636,53489,3344,7046,212,58313,99527,7594
2020-10-5,21614,663,257777,460550,24250,11273,333,149936,254940,11713,3192,118,33770,53760,3358,7072,212,58475,99928,7611
2020-10-6,21743,663,259600,464045,24352,11351,333,151233,257621,11783,3205,118,33930,53970,3364,7110,212,58750,100320,7633
2020-10-7,21843,666,261346,470929,24476,11421,335,152613,262361,11872,3208,119,33998,54456,3370,7137,212,58971,101285,7656
2020-10-8,22000,668,263941,479320,24661,11530,336,154634,268574,12005,3215,119,34218,55195,3379,7178,213,59226,102188,7690
2020-10-9,22180,670,266924,485666,24794,11646,337,156748,272627,12079,3237,119,34593,55930,3389,7219,214,59583,103342,7737
2020-11-1,25491,738,309016,580050,27693,13531,372,183898,332872,13763,3642,122,39222,64557,3653,8240,244,67761,121335,8582
2020-11-10,27510,758,322928,619584,29503,14801,383,192395,358141,14897,3895,123,41091,68798,3835,8735,252,70518,128133,9002
2020-11-11,27708,760,324328,628057,29949,14926,383,193121,363571,15215,3919,123,41300,69374,3857,8784,254,70844,129714,9081
2020-11-12,28172,762,326861,634011,30253,15237,384,194810,366965,15370,3971,123,41525,70213,3919,8885,255,71340,130924,9147
2020-11-13,28553,765,328669,640884,30695,15465,385,195841,371483,15689,4044,123,41849,70682,3946,8963,257,71700,132323,9234
2020-11-14,28957,766,330747,645432,30927,15750,385,197125,374149,15820,4061,123,42070,71289,3971,9065,258,72164,133299,9305
2020-11-15,29359,769,333432,653356,31356,15992,386,198623,380251,16133,4118,123,42443,71754,4004,9168,260,72842,134208,9375
2020-11-16,29720,773,335680,656344,31543,16256,387,200106,382279,16253,4159,123,42704,72031,4024,9224,263,73220,134630,9412
2020-11-17,29941,776,336687,661489,31933,16382,389,200640,385413,16503,4193,124,42880,72770,4073,9285,263,73444,135462,9487
2020-11-18,30339,779,338667,672781,32486,16623,391,201771,392503,16855,4252,124,43166,73883,4128,9382,264,73842,137300,9602
