date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2022-04-25,19701,9820,2515.7,74,16.8
2022-04-25,19702,13779,2495.7,81,21.9
2022-04-25,19703,3941,2732.4,29,18.1
2022-04-25,19706,NA,NA,NA,NA
2022-04-25,19707,3456,2511.8,55,19.5
2022-04-25,19709,12940,3190.4,85,21.4
2022-04-25,19711,11841,2189.3,102,16.6
2022-04-25,19713,8081,2771.5,104,25.8
2022-04-25,19716,NA,NA,NA,NA
2022-04-25,19717,810,4762.1,0,0
2022-04-25,19720,17300,2958.8,148,23.7
2022-04-25,19730,NA,NA,NA,NA
2022-04-25,19731,NA,NA,NA,NA
2022-04-25,19732,NA,NA,NA,NA
2022-04-25,19733,NA,NA,NA,NA
2022-04-25,19734,4165,3510.1,22,21.3
2022-04-25,19736,NA,NA,NA,NA
2022-04-25,19801,5064,3009.3,39,36.9
2022-04-25,19802,6876,2749.9,76,25.8
2022-04-25,19803,4848,2574.4,95,20.2
2022-04-25,19804,4839,2881.1,50,21.4
2022-04-25,19805,11578,3074.5,108,32.9
2022-04-25,19806,2172,2326.9,49,29.3
2022-04-25,19807,1570,2626.1,17,8.9
2022-04-25,19808,9034,2515.2,112,20.2
2022-04-25,19809,3146,2133.8,33,19.9
2022-04-25,19810,5030,2145.8,65,15.1
2022-04-25,19901,9563,2684,119,28.8
2022-04-25,19902,NA,NA,NA,NA
2022-04-25,19904,10136,2808.5,177,38.7
2022-04-25,19930,NA,NA,NA,NA
2022-04-25,19931,NA,NA,NA,NA
2022-04-25,19933,2638,2639.3,38,37.3
2022-04-25,19934,3414,2614.2,34,18.5
2022-04-25,19938,2837,3394.7,25,24.3
2022-04-25,19939,1677,2564.5,18,13.7
2022-04-25,19940,1694,3266.2,NA,NA
2022-04-25,19941,846,3180,14,67
2022-04-25,19943,3331,2692.9,37,24
2022-04-25,19944,NA,NA,NA,NA
2022-04-25,19945,1968,3620,11,9.6
2022-04-25,19946,1269,2617,14,24.7
2022-04-25,19947,6408,3418.9,74,35
2022-04-25,19950,1908,2750.6,37,31.4
2022-04-25,19951,NA,NA,NA,NA
2022-04-25,19952,2619,2862.8,32,23.3
2022-04-25,19953,1018,2584.8,16,28.7
2022-04-25,19954,NA,NA,NA,NA
2022-04-25,19956,4848,3396.5,57,34.2
2022-04-25,19958,5374,2627.3,104,17.4
2022-04-25,19960,1986,3235,17,19.1
2022-04-25,19962,3492,3144.2,25,18.8
2022-04-25,19963,5719,2904.5,117,38.6
2022-04-25,19964,NA,NA,NA,NA
2022-04-25,19966,7692,2976.1,119,23.1
2022-04-25,19967,NA,NA,NA,NA
2022-04-25,19968,2774,2823.2,27,16.6
2022-04-25,19970,1635,2598.5,15,8
2022-04-25,19971,2941,3115.5,44,13.9
2022-04-25,19973,7391,3139.9,105,30.7
2022-04-25,19975,2169,2830,17,7.2
2022-04-25,19977,8511,3406.2,113,39.7
2022-04-25,19979,NA,NA,NA,NA
