date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21036,654,248165,1958,110,10898,326,143732,1190,73,3137,118,32594,283,NA,6925,210,56803,283,22
2020-10-10,22271,671,266137,2772,128,11709,338,156290,2077,81,3239,119,34447,253,NA,7245,214,59497,361,37
2020-10-11,22430,675,269446,3468,129,11800,341,158868,2669,81,3258,119,34653,225,NA,7294,215,59860,412,34
2020-10-12,22534,676,270728,1386,55,11860,342,159685,877,28,3269,119,34806,164,NA,7327,215,60134,307,22
2020-10-13,22605,677,271666,1009,108,11900,343,160202,557,53,3274,119,34945,144,17,7353,215,60355,247,32
2020-10-14,22697,678,273279,1705,162,11958,343,161297,1153,108,3288,119,35152,221,NA,7373,216,60579,244,38
2020-10-15,22863,682,275471,2358,130,12063,347,162730,1538,73,3303,119,35348,211,17,7419,216,60948,415,36
2020-10-16,23101,683,278412,3179,181,12185,347,164423,1815,118,3341,119,35669,359,13,7497,217,61734,864,50
2020-10-17,23246,686,280928,2661,50,12277,350,166115,1784,25,3353,119,35974,317,NA,7538,217,62114,421,16
2020-10-18,23350,688,282483,1659,113,12326,351,167038,972,56,3366,119,36151,190,NA,7580,218,62496,424,45
2020-10-19,23464,692,283997,1628,81,12391,352,167951,978,46,3382,119,36359,224,NA,7613,221,62829,366,24
2020-10-2,21209,658,250028,2036,156,11008,329,144882,1260,128,3152,118,32803,224,NA,6973,211,57158,403,21
2020-10-20,23522,695,284665,726,105,12434,353,168391,483,68,3384,120,36430,73,NA,7626,222,62961,145,29
2020-10-21,23663,697,286024,1500,145,12510,354,169166,851,92,3397,120,36631,214,12,7678,223,63272,363,38
2020-10-22,23831,701,287804,1948,147,12606,354,170267,1197,82,3416,120,36817,205,NA,7731,227,63682,463,52
2020-10-23,23990,705,289678,2033,179,12694,354,171338,1159,85,3428,120,37032,227,23,7790,231,64192,569,62
