date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-09-20,19701,5157,1304.9,45,10
2021-09-20,19702,7106,1284.9,56,15.3
2021-09-20,19703,1909,1311.7,18,11.4
2021-09-20,19706,NA,NA,NA,NA
2021-09-20,19707,1680,1191.7,47,16.5
2021-09-20,19709,6076,1505.5,55,15.1
2021-09-20,19711,6748,1138.7,70,11.3
2021-09-20,19713,4225,1430.4,68,16.2
2021-09-20,19716,NA,NA,NA,NA
2021-09-20,19717,364,414.1,0,0
2021-09-20,19720,9395,1594.6,95,15.3
2021-09-20,19730,NA,NA,NA,NA
2021-09-20,19731,NA,NA,NA,NA
2021-09-20,19732,NA,NA,NA,NA
2021-09-20,19733,NA,NA,NA,NA
2021-09-20,19734,1872,1594.1,16,17.6
2021-09-20,19736,NA,NA,NA,NA
2021-09-20,19801,2655,1567.9,23,23.9
2021-09-20,19802,3491,1390.7,38,12.7
2021-09-20,19803,2364,1252,77,16.1
2021-09-20,19804,2686,1573.8,35,14.8
2021-09-20,19805,6315,1680,83,25.7
2021-09-20,19806,1126,1169,40,23.1
2021-09-20,19807,814,1392.2,NA,NA
2021-09-20,19808,4709,1291.6,79,14
2021-09-20,19809,1498,1015.2,28,16.8
2021-09-20,19810,2340,985.3,42,9
2021-09-20,19901,4421,1217.1,81,19.7
2021-09-20,19902,NA,NA,NA,NA
2021-09-20,19904,4760,1291.6,131,28.2
2021-09-20,19930,NA,NA,NA,NA
2021-09-20,19931,NA,NA,NA,NA
2021-09-20,19933,1386,1388.8,25,26.2
2021-09-20,19934,1543,1182.5,18,9.5
2021-09-20,19938,1180,1420.3,14,14.3
2021-09-20,19939,862,1298.6,NA,NA
2021-09-20,19940,893,1680.5,NA,NA
2021-09-20,19941,389,1515.4,NA,NA
2021-09-20,19943,1499,1195.3,17,11.3
2021-09-20,19944,NA,NA,NA,NA
2021-09-20,19945,1047,1880.3,NA,NA
2021-09-20,19946,639,1303.4,NA,NA
2021-09-20,19947,3722,1980.9,54,25.6
2021-09-20,19950,998,1405.3,27,22.7
2021-09-20,19951,NA,NA,NA,NA
2021-09-20,19952,1283,1370.8,13,8.5
2021-09-20,19953,477,1155.2,NA,NA
2021-09-20,19954,NA,NA,NA,NA
2021-09-20,19956,2382,1666,33,20.1
2021-09-20,19958,2737,1334.3,84,14
2021-09-20,19960,1013,1644,NA,NA
2021-09-20,19962,1633,1449.6,12,7.2
2021-09-20,19963,2821,1403.3,78,25
2021-09-20,19964,NA,NA,NA,NA
2021-09-20,19966,3886,1483,87,17.2
2021-09-20,19967,NA,NA,NA,NA
2021-09-20,19968,1265,1260.7,17,11.9
2021-09-20,19970,865,1307.4,NA,NA
2021-09-20,19971,1670,1779.3,33,9.5
2021-09-20,19973,3819,1597.7,75,21.7
2021-09-20,19975,1267,1633.9,13,5.5
2021-09-20,19977,4007,1579.6,75,26.4
2021-09-20,19979,NA,NA,NA,NA
