date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21068,669,243878,1923,10919,334,141073,1170,3140,119,31979,275,6932,216,56060,282
2020-10-10,22307,686,261514,2719,11735,346,153388,2035,3242,120,33804,250,7251,220,58706,353
2020-10-11,22466,691,264772,3417,11826,350,155924,2627,3261,120,34006,221,7300,221,59065,408
2020-10-12,22569,692,266029,1360,11885,351,156724,859,3272,120,34158,163,7333,221,59334,302
2020-10-13,22640,694,266950,992,11925,352,157231,547,3277,120,34294,141,7359,222,59552,244
2020-10-14,22731,695,268526,1667,11983,352,158305,1132,3290,120,34491,210,7379,223,59771,239
2020-10-15,22895,699,270670,2308,12088,356,159704,1504,3305,120,34684,208,7423,223,60138,411
2020-10-16,23134,700,273548,3117,12211,356,161357,1776,3343,120,34996,350,7501,224,60913,853
2020-10-17,23280,703,276027,2625,12304,359,163018,1754,3355,120,35298,314,7542,224,61291,419
2020-10-18,23384,705,277550,1627,12353,360,163924,955,3368,120,35468,183,7584,225,61665,416
2020-10-19,23498,710,279025,1589,12418,361,164816,957,3384,120,35670,218,7617,229,61988,356
2020-10-2,21242,673,245709,2005,11030,337,142203,1241,3155,119,32186,222,6980,217,56408,396
2020-10-20,23556,714,279685,718,12461,363,165249,476,3386,121,35740,72,7630,230,62120,145
2020-10-21,23697,716,281024,1480,12537,364,166012,839,3399,121,35940,213,7682,231,62426,358
2020-10-22,23866,720,282777,1922,12634,364,167097,1182,3418,121,36125,204,7735,235,62827,454
2020-10-23,24025,724,284615,1997,12722,364,168149,1140,3430,121,36333,220,7794,239,63327,559
2020-10-24,24148,728,286439,1947,12792,367,169385,1306,3446,121,36536,219,7831,240,63624,334
2020-10-25,24351,735,288796,2560,12918,371,170959,1700,3469,121,36807,294,7885,243,64050,480
2020-10-26,24437,736,289726,1016,12959,372,171471,553,3486,121,36973,183,7913,243,64274,252
2020-10-27,24572,736,291277,1686,13035,372,172418,1023,3504,121,37123,168,7954,243,64617,384
2020-10-28,24730,740,292544,1425,13128,374,173181,856,3528,121,37235,136,7995,245,64867,291
2020-10-29,24921,748,294358,2005,13215,378,174279,1185,3561,122,37454,252,8066,248,65263,467
2020-10-3,21364,675,247122,1535,11105,338,143007,879,3169,119,32395,223,7013,218,56739,364
2020-10-30,25119,750,296250,2090,13327,378,175547,1380,3586,123,37639,210,8127,249,65632,430
2020-10-31,25306,754,297641,1578,13404,379,176230,760,3626,123,37881,282,8197,252,66017,455
2020-10-4,21521,676,249207,2242,11220,339,144330,1438,3178,119,32636,250,7045,218,57151,444
2020-10-5,21608,678,250092,972,11275,341,144871,596,3184,119,32765,135,7071,218,57312,187
2020-10-6,21738,678,251848,1886,11353,341,146121,1328,3197,119,32921,169,7110,218,57574,301
2020-10-7,21838,681,253531,1783,11423,343,147447,1396,3200,120,32985,67,7137,218,57792,245
2020-10-8,21994,683,256034,2659,11532,344,149393,2055,3207,120,33200,222,7177,219,58038,286
2020-10-9,22175,685,258927,3074,11649,345,151439,2163,3229,120,33567,389,7218,220,58386,389
2020-11-1,25491,757,299624,2168,13540,382,177653,1559,3634,123,38038,165,8238,252,66335,359
2020-11-10,27518,779,313103,1492,14814,393,185880,789,3890,125,39841,275,8733,261,69020,331
2020-11-11,27715,782,314462,1556,14938,394,186580,824,3914,125,40049,232,8782,263,69337,366
2020-11-12,28177,784,316917,2917,15246,395,188211,1939,3966,125,40266,269,8884,264,69822,587
2020-11-13,28558,788,318646,2110,15474,396,189186,1203,4039,125,40580,387,8962,267,70171,427
2020-11-14,28960,789,320665,2421,15757,396,190423,1520,4056,125,40798,235,9064,268,70629,560
2020-11-15,29363,793,323278,3016,15999,397,191878,1697,4114,126,41159,419,9167,270,71295,769
2020-11-16,29726,797,325468,2553,16262,398,193324,1709,4155,126,41415,297,9226,273,71664,428
2020-11-17,29948,800,326449,1203,16389,400,193840,643,4189,127,41586,205,9287,273,71885,282
2020-11-18,30342,803,328369,2314,16629,402,194927,1327,4246,127,41864,335,9383,274,72277,488
2020-11-19,30986,806,331863,4138,17032,403,196938,2414,4345,129,42338,573,9525,274,73050,915
2020-11-2,25592,759,300481,958,13593,383,178141,541,3646,124,38140,114,8274,252,66566,267
2020-11-20,31505,810,334922,3578,17403,404,198929,2362,4399,130,42634,350,9619,276,73623,667
2020-11-21,32002,812,337871,3446,17737,404,200477,1882,4462,130,43131,560,9719,278,74335,812
2020-11-22,32389,817,339935,2451,17969,406,201635,1390,4514,132,43376,297,9821,279,74887,654
2020-11-23,32837,824,342824,3337,18264,409,203550,2210,4576,135,43679,365,9908,280,75412,612
2020-11-24,33151,828,344933,2423,18488,412,204985,1659,4617,136,43859,221,9957,280,75777,414
2020-11-25,33739,830,348122,3777,18842,412,206625,1994,4698,136,44147,369,10108,282,76802,1176
2020-11-26,34316,833,351138,3593,19225,413,208303,2061,4793,137,44616,564,10207,283,77448,745
2020-11-27,34827,838,353773,3146,19559,415,209863,1894,4895,138,44999,485,10281,285,77816,442
2020-11-28,35436,841,356386,3222,19951,417,211613,2142,4974,139,45232,312,10417,285,78294,614
2020-11-29,35858,846,357981,2017,20179,419,212398,1013,5104,141,45642,540,10480,286,78586,355
2020-11-3,25709,763,301332,968,13649,383,178619,534,3655,124,38269,138,8326,256,66776,262
2020-11-30,36538,850,360311,3010,20652,421,213888,1963,5197,141,45903,354,10593,288,78991,518
2020-11-4,25929,764,302789,1677,13779,384,179386,897,3700,124,38471,247,8371,256,67158,427
2020-11-5,26225,766,304909,2416,13975,386,180803,1613,3733,124,38690,252,8438,256,67504,413
2020-11-6,26442,768,306668,1976,14119,387,181844,1185,3754,124,39019,350,8490,257,67806,354
2020-11-7,26756,771,308584,2230,14335,389,182984,1356,3791,124,39312,330,8549,258,68182,435
2020-11-8,27071,772,310527,2258,14552,390,184311,1544,3822,124,39530,249,8616,258,68485,370
2020-11-9,27277,774,311852,1531,14688,390,185217,1042,3838,124,39618,104,8670,260,68752,321
2020-12-1,36905,857,361306,1362,20856,426,214419,735,5292,143,46130,322,10661,288,79183,260
2020-12-10,44072,917,383370,3233,25295,457,227431,1656,6720,165,49346,522,11950,295,83447,837
2020-12-11,45167,922,386837,4562,25986,459,229585,2845,6917,166,49744,595,12151,297,84123,877
2020-12-12,45787,929,389102,2885,26323,464,230717,1469,7012,167,50093,444,12337,298,84737,800
2020-12-13,46833,943,392450,4394,26914,474,232471,2345,7206,168,50673,774,12595,301,85516,1037
2020-12-14,47549,950,394756,3022,27386,478,233980,1981,7315,169,50907,343,12727,303,85894,510
2020-12-15,48395,959,397612,3702,27929,482,235653,2216,7472,172,51420,670,12871,305,86376,626
2020-12-16,49273,972,400316,3582,28443,490,237043,1904,7631,175,51872,611,13075,307,87034,862
2020-12-17,49628,980,401570,1609,28618,494,237720,852,7707,178,52041,245,13178,308,87353,422
2020-12-18,50675,988,404774,4251,29265,498,239599,2526,7863,181,52431,546,13420,309,88109,998
2020-12-19,51176,1002,406493,2220,29531,506,240442,1109,7946,183,52667,319,13571,313,88662,704
2020-12-2,37697,860,363726,3212,21386,429,215862,1973,5419,143,46457,454,10795,288,79599,550
2020-12-20,51654,1017,408227,2212,29730,517,241100,857,8064,184,53053,504,13732,316,89185,684
2020-12-21,52248,1024,410018,2385,30098,521,242136,1404,8173,187,53354,410,13847,316,89526,456
2020-12-22,52877,1033,411625,2236,30526,526,243152,1444,8294,190,53625,392,13927,317,89795,349
2020-12-23,53684,1044,414536,3718,31015,531,244813,2150,8404,194,53947,432,14134,319,90532,944
2020-12-24,54332,1054,416879,2991,31459,536,246309,1940,8496,197,54190,335,14246,321,91055,635
2020-12-25,55163,1066,419683,3635,31861,542,247599,1692,8732,198,54640,686,14438,326,91874,1011
2020-12-26,55755,1077,421625,2534,32195,549,248652,1387,8842,201,54967,437,14582,327,92323,593
2020-12-27,56234,1094,423047,1901,32493,563,249637,1283,8919,204,55076,186,14684,327,92580,359
2020-12-28,56958,1105,424810,2487,32972,567,250762,1604,9029,207,55292,326,14816,331,92896,448
2020-12-29,57375,1112,426187,1794,33240,570,251656,1162,9105,210,55459,243,14889,332,93189,366
2020-12-3,38629,868,366245,3451,21920,434,217315,1987,5660,145,46889,673,10951,289,80040,597
2020-12-30,58259,1121,428297,2994,33788,575,252890,1782,9255,211,55758,449,15071,335,93678,671
2020-12-31,58885,1132,429720,2049,34025,581,253610,957,9409,213,55970,366,15306,338,94119,676
2020-12-4,39324,872,368252,2702,22370,437,218561,1696,5795,145,47143,389,11060,290,80413,482
2020-12-5,40129,879,370766,3319,22860,441,219963,1892,5962,147,47491,515,11207,291,81042,776
2020-12-6,40959,886,373840,3904,23288,444,221477,1942,6173,151,48164,884,11398,291,81662,811
2020-12-7,41690,892,376162,3053,23727,446,222945,1907,6317,155,48471,451,11545,291,82093,578
2020-12-8,42630,896,378771,3549,24412,448,224806,2546,6453,157,48722,387,11663,291,82445,470
2020-12-9,43276,910,380933,2808,24876,453,226194,1852,6550,163,48994,369,11744,294,82816,452
2020-3-10,13,0,18,4,12,0,11,3,0,0,NA,0,0,0,NA,1
2020-3-11,17,0,22,8,11,0,12,5,0,0,NA,0,NA,0,NA,3
2020-3-12,17,0,32,10,11,0,19,7,0,0,NA,0,NA,0,NA,3
2020-3-13,18,0,51,20,12,0,29,11,0,0,NA,NA,NA,0,18,8
2020-3-14,18,0,70,19,12,0,41,12,0,0,NA,NA,NA,0,21,3
2020-3-15,21,0,86,19,12,0,51,10,NA,0,11,6,NA,0,24,3
2020-3-16,22,0,104,19,11,0,58,8,NA,0,16,5,NA,0,30,6
2020-3-17,26,0,142,42,14,0,82,27,NA,0,24,9,NA,0,36,6
2020-3-18,37,0,198,67,22,0,90,16,NA,0,28,5,NA,0,80,46
2020-3-19,50,0,455,270,29,0,164,81,NA,0,55,30,11,0,231,154
2020-3-20,58,0,542,95,33,0,211,51,NA,0,68,13,15,0,258,31
2020-3-21,65,0,601,66,38,0,244,38,NA,0,76,8,17,0,275,19
2020-3-22,78,0,628,40,47,0,260,25,NA,0,81,5,21,0,281,10
2020-3-23,117,0,896,307,71,0,413,177,15,0,112,36,31,0,351,80
2020-3-24,148,1,1240,375,92,0,678,286,22,0,151,46,34,NA,371,23
2020-3-25,166,2,1452,230,103,NA,819,152,25,0,169,21,38,NA,411,44
2020-3-26,189,3,1706,277,115,NA,931,124,29,0,233,68,45,NA,467,63
2020-3-27,227,5,1913,245,140,NA,994,88,35,0,303,76,52,NA,505,45
2020-3-28,274,9,2203,337,158,NA,1119,143,40,NA,352,54,76,NA,601,120
2020-3-29,320,10,2410,253,180,NA,1245,148,47,NA,388,43,93,NA,626,42
2020-3-30,356,11,2722,348,212,NA,1415,202,47,NA,412,24,97,NA,727,105
2020-3-31,426,12,3227,575,254,NA,1636,263,59,NA,526,126,113,NA,858,147
2020-3-8,13,0,10,0,12,0,NA,0,0,0,NA,0,0,0,NA,0
2020-3-9,13,0,14,4,12,0,NA,2,0,0,NA,NA,0,0,NA,1
2020-4-1,463,13,3595,405,278,NA,1795,183,64,NA,563,42,121,NA,996,146
2020-4-10,1486,36,8041,652,841,19,4257,394,253,NA,1226,62,391,14,2013,184
2020-4-11,1624,44,8489,586,884,21,4424,210,277,NA,1343,141,462,19,2152,210
2020-4-12,1732,49,8861,480,946,23,4707,345,297,NA,1385,62,488,21,2181,55
2020-4-13,1878,54,9172,457,993,25,4863,203,306,NA,1410,34,578,22,2302,211
2020-4-14,2073,61,9542,565,1031,29,4973,148,356,NA,1521,161,685,24,2407,212
2020-4-15,2135,68,9637,157,1051,31,5010,57,368,NA,1539,30,715,28,2444,67
2020-4-16,2248,72,9916,392,1109,33,5199,247,379,NA,1561,33,759,29,2500,100
2020-4-17,2534,78,10386,756,1196,34,5431,319,427,12,1661,148,909,32,2600,250
2020-4-18,2652,88,10726,458,1279,38,5676,328,450,15,1718,80,921,35,2622,34
