date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21041,654,247680,1953,110,10899,326,143410,1187,73,3138,118,32523,281,NA,6927,210,56736,283,22
2020-10-10,22277,671,265620,2767,128,11711,338,155943,2073,81,3240,119,34371,252,NA,7247,214,59429,361,37
2020-10-11,22436,675,268925,3464,129,11802,341,158517,2665,81,3259,119,34577,225,NA,7296,215,59792,412,34
2020-10-12,22539,676,270202,1380,55,11861,342,159329,871,28,3270,119,34730,164,NA,7329,215,60066,307,22
2020-10-13,22610,677,271136,1005,108,11901,343,159843,554,53,3275,119,34869,144,17,7355,215,60286,246,32
2020-10-14,22702,678,272744,1700,162,11959,343,160935,1150,108,3289,119,35075,220,NA,7375,216,60509,243,38
2020-10-15,22868,682,274932,2354,130,12064,347,162365,1535,73,3304,119,35270,210,17,7421,216,60878,415,36
2020-10-16,23106,683,277863,3169,181,12186,347,164050,1807,118,3342,119,35591,359,13,7499,217,61663,863,50
2020-10-17,23251,686,280372,2654,50,12278,350,165736,1778,25,3354,119,35896,317,NA,7540,217,62043,421,16
2020-10-18,23355,688,281925,1657,113,12327,351,166657,970,56,3367,119,36073,190,NA,7582,218,62425,424,45
2020-10-19,23469,692,283437,1626,81,12392,352,167569,977,46,3383,119,36281,224,NA,7615,221,62758,366,24
2020-10-2,21214,658,249537,2030,156,11009,329,144556,1256,128,3153,118,32731,223,NA,6975,211,57090,402,21
2020-10-20,23527,695,284104,725,105,12435,353,168009,483,68,3385,120,36351,72,NA,7628,222,62890,145,29
2020-10-21,23668,697,285463,1500,145,12511,354,168784,851,92,3398,120,36552,214,12,7680,223,63201,363,38
2020-10-22,23836,701,287243,1948,147,12607,354,169885,1197,82,3417,120,36738,205,NA,7733,227,63611,463,52
2020-10-23,23995,705,289110,2026,179,12695,354,170950,1153,85,3429,120,36952,226,23,7792,231,64121,569,62
2020-10-24,24117,709,290955,1967,123,12765,357,172200,1320,75,3445,120,37155,219,NA,7828,232,64422,337,32
2020-10-25,24319,716,293355,2602,96,12890,361,173807,1732,54,3468,120,37431,299,11,7882,235,64852,484,30
2020-10-26,24405,717,294301,1032,68,12931,362,174328,562,30,3485,120,37599,185,NA,7910,235,65079,255,28
2020-10-27,24539,717,295884,1717,150,13006,362,175296,1043,109,3503,120,37750,169,15,7951,235,65431,393,22
2020-10-28,24697,721,297175,1449,175,13099,364,176071,868,101,3527,120,37868,142,22,7992,237,65685,295,44
2020-10-29,24889,729,299009,2026,176,13187,368,177180,1197,91,3560,121,38091,256,23,8063,240,66084,470,51
2020-10-3,21335,660,250963,1547,101,11083,330,145368,886,57,3167,118,32940,223,NA,7008,212,57424,367,34
2020-10-30,25088,731,300941,2131,159,13300,368,178479,1412,78,3585,122,38279,213,15,8124,241,66458,435,58
2020-10-31,25273,735,302357,1601,126,13375,369,179173,769,73,3625,122,38525,286,12,8194,244,66851,463,36
2020-10-4,21491,661,253089,2282,92,11197,331,146719,1465,70,3176,118,33188,257,NA,7040,212,57841,449,15
2020-10-5,21578,663,253989,987,78,11252,333,147270,606,45,3182,118,33319,137,14,7066,212,58003,188,17
2020-10-6,21708,663,255782,1923,102,11330,333,148546,1354,70,3195,118,33477,171,NA,7105,212,58273,309,22
2020-10-7,21808,666,257483,1801,124,11400,335,149888,1412,89,3198,119,33541,67,NA,7132,212,58493,247,23
2020-10-8,21965,668,260046,2720,185,11509,336,151881,2102,133,3205,119,33758,224,NA,7173,213,58747,295,34
2020-10-9,22145,670,262985,3119,133,11625,337,153956,2191,74,3227,119,34132,396,NA,7214,214,59101,395,47
2020-11-1,25457,738,304378,2205,113,13510,372,180619,1581,77,3633,122,38688,171,NA,8235,244,67177,367,29
2020-11-10,27475,758,318085,1517,219,14780,383,188975,805,132,3885,123,40531,276,28,8730,252,69907,335,51
2020-11-11,27672,760,319457,1569,446,14904,383,189681,830,318,3909,123,40740,233,22,8779,254,70228,370,79
2020-11-12,28134,762,321951,2956,304,15213,384,191341,1969,155,3961,123,40960,272,62,8880,255,70719,592,66
2020-11-13,28515,765,323717,2147,442,15441,385,192341,1228,319,4034,123,41278,391,27,8958,257,71075,434,87
2020-11-14,28916,766,325769,2453,232,15724,385,193604,1546,131,4051,123,41497,236,25,9059,258,71537,563,71
2020-11-15,29318,769,328417,3050,429,15966,386,195078,1716,313,4108,123,41862,422,33,9162,260,72212,778,70
2020-11-16,29679,773,330640,2584,187,16230,387,196542,1728,120,4149,123,42122,301,20,9218,263,72587,431,37
2020-11-17,29901,776,331637,1219,396,16357,389,197069,654,255,4183,124,42295,207,49,9279,263,72811,285,76
2020-11-18,30297,779,333576,2335,577,16597,391,198166,1337,364,4242,124,42576,340,57,9375,264,73208,493,122
2020-11-19,30941,782,337126,4194,455,17000,392,200209,2446,307,4341,126,43054,577,41,9517,264,73992,926,87
2020-11-2,25558,740,305246,969,81,13563,373,181113,547,55,3645,123,38791,115,NA,8271,244,67411,270,17
2020-11-20,31458,784,340242,3633,444,17369,392,202231,2391,254,4395,126,43356,356,74,9611,266,74580,682,91
2020-11-21,31955,786,343233,3488,396,17703,392,203803,1906,243,4458,126,43863,570,65,9711,268,75297,817,72
2020-11-22,32342,790,345326,2480,346,17934,394,204981,1409,227,4510,128,44111,300,27,9814,268,75855,661,70
2020-11-23,32788,796,348257,3377,425,18228,397,206923,2236,293,4572,130,44421,372,57,9900,269,76386,617,55
2020-11-24,33101,800,350397,2453,314,18451,400,208374,1674,230,4613,131,44606,226,27,9949,269,76758,421,48
2020-11-25,33690,802,353629,3821,640,18806,400,210040,2021,357,4694,131,44898,373,103,10100,271,77795,1188,154
2020-11-26,34266,805,356692,3639,506,19189,401,211740,2083,297,4789,132,45370,567,88,10198,272,78458,761,93
2020-11-27,34774,810,359373,3189,831,19520,403,213329,1920,543,4891,133,45760,492,126,10272,274,78834,450,131
2020-11-28,35382,813,362028,3263,351,19912,405,215109,2172,187,4970,134,45995,314,65,10407,274,79319,620,86
2020-11-29,35802,817,363646,2038,467,20138,407,215909,1026,310,5100,135,46409,544,53,10470,275,79614,358,94
2020-11-3,25675,744,306108,979,166,13619,373,181594,537,93,3654,123,38924,142,20,8323,248,67625,266,41
2020-11-30,36484,820,366016,3052,784,20613,408,217424,1990,582,5193,135,46679,363,78,10583,277,80022,521,94
2020-11-4,25892,745,307590,1699,222,13748,374,182373,908,140,3697,123,39131,250,31,8368,248,68015,435,38
2020-11-5,26186,747,309749,2453,206,13943,376,183816,1638,139,3730,123,39353,255,13,8434,248,68369,420,45
2020-11-6,26403,749,311538,2006,302,14087,377,184876,1204,169,3751,123,39689,357,40,8486,249,68675,358,80
2020-11-7,26715,752,313490,2264,243,14302,379,186033,1372,163,3788,123,39989,337,15,8545,250,69058,442,52
2020-11-8,27031,753,315461,2287,223,14520,380,187373,1558,148,3819,123,40215,257,11,8612,250,69366,375,61
2020-11-9,27237,755,316806,1551,148,14655,380,188295,1057,95,3835,123,40305,106,16,8667,252,69635,324,35
2020-12-1,36850,826,367034,1384,555,20815,412,217967,745,352,5288,137,46912,328,94,10652,277,80218,265,92
2020-12-10,43954,880,389333,3261,778,25199,441,231084,1675,465,6713,155,50182,524,145,11936,284,84540,843,140
2020-12-11,45040,885,392846,4599,1027,25884,443,233260,2861,616,6911,156,50586,602,153,12133,286,85228,885,209
2020-12-12,45653,892,395122,2889,762,26216,448,234393,1465,470,7006,157,50940,449,82,12317,287,85847,803,192
