date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21085,654,249706,445880,23823,10928,326,144781,245496,11413,3148,118,32814,52341,3329,6933,210,56984,97299,7524
2020-10-10,22319,671,267807,491205,24922,11739,338,157437,276386,12160,3250,119,34682,56344,3394,7252,214,59690,104385,7774
2020-10-11,22479,675,271145,494922,25051,11831,341,160041,279026,12241,3269,119,34889,56629,3403,7301,215,60054,104888,7808
2020-10-12,22583,676,272436,496539,25106,11891,342,160864,279948,12269,3280,119,35043,56873,3407,7334,215,60330,105194,7830
2020-10-13,22654,677,273377,499762,25214,11931,343,161382,282270,12322,3285,119,35183,57212,3424,7360,215,60551,105600,7862
2020-10-14,22746,678,275005,506511,25376,11989,343,162489,286724,12430,3299,119,35392,57743,3434,7380,216,60776,106631,7900
2020-10-15,22912,682,277218,511634,25506,12094,347,163937,289802,12503,3314,119,35588,58239,3451,7426,216,61151,107664,7936
2020-10-16,23149,683,280177,518133,25687,12215,347,165639,293807,12621,3352,119,35913,58749,3464,7504,217,61942,109101,7986
2020-10-17,23293,686,282710,520500,25737,12307,350,167343,295028,12646,3363,119,36220,59052,3470,7545,217,62324,109742,8002
2020-10-18,23397,688,284267,523879,25850,12356,351,168267,297251,12702,3376,119,36397,59406,3480,7587,218,62706,110343,8047
2020-10-19,23511,692,285790,525985,25931,12421,352,169187,298648,12748,3392,119,36606,59613,3488,7620,221,63040,110714,8071
2020-10-2,21258,658,251582,451335,23979,11038,329,145937,248907,11541,3163,118,33027,52857,3334,6981,211,57342,98333,7545
2020-10-20,23569,695,286466,528924,26036,12464,353,169635,300396,12816,3394,120,36677,59913,3492,7633,222,63172,111314,8100
2020-10-21,23710,697,287830,534842,26181,12540,354,170412,304690,12908,3407,120,36878,60351,3504,7685,223,63486,112055,8138
