date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21064,653,252963,445702,23819,10915,326,146946,245384,11411,3147,118,33203,52320,3329,6926,209,57503,97265,7522
2020-10-10,22297,670,271327,491014,24918,11725,338,159815,276263,12158,3249,119,35086,56323,3394,7245,213,60234,104349,7772
2020-10-11,22457,674,274706,494731,25047,11817,341,162451,278903,12239,3268,119,35294,56608,3403,7294,214,60603,104852,7806
2020-10-12,22561,675,276023,496348,25102,11877,342,163290,279825,12267,3279,119,35452,56852,3407,7327,214,60882,105158,7828
2020-10-13,22632,676,276977,499569,25210,11917,343,163816,282145,12320,3284,119,35595,57191,3424,7353,214,61105,105564,7860
2020-10-14,22724,677,278616,506316,25372,11975,343,164933,286598,12428,3298,119,35804,57722,3434,7373,215,61330,106594,7898
2020-10-15,22888,680,280870,511437,25502,12080,346,166411,289674,12501,3312,119,36007,58218,3451,7418,215,61708,107627,7934
2020-10-16,23125,681,283867,517933,25683,12201,346,168145,293677,12619,3350,119,36333,58728,3464,7496,216,62503,109063,7984
2020-10-17,23269,684,286435,520299,25733,12293,349,169867,294897,12644,3361,119,36647,59031,3470,7537,216,62894,109704,8000
2020-10-18,23373,686,288009,523678,25846,12342,350,170804,297120,12700,3374,119,36824,59385,3480,7579,217,63280,110305,8045
2020-10-19,23487,689,289560,525783,25927,12407,350,171740,298516,12746,3390,119,37038,59592,3488,7612,220,63621,110676,8069
2020-10-2,21237,657,254871,451155,23975,11025,329,148126,248795,11539,3162,118,33417,52836,3334,6974,210,57865,98297,7543
2020-10-20,23545,692,290246,528722,26032,12450,351,172193,300264,12814,3392,120,37109,59892,3492,7625,221,63758,111276,8098
2020-10-21,23686,694,291637,534638,26177,12526,352,172987,304558,12906,3405,120,37314,60329,3504,7677,222,64076,112017,8136
2020-10-22,23854,698,293468,539482,26324,12622,352,174112,306994,12988,3424,120,37505,60908,3512,7730,226,64504,113314,8188
2020-10-23,24013,702,295402,545730,26503,12710,352,175227,310802,13073,3436,120,37727,61345,3535,7789,230,65022,114929,8250
2020-10-24,24135,706,297292,549378,26626,12780,355,176508,313091,13148,3452,120,37937,61854,3545,7825,231,65327,115566,8282
2020-10-25,24338,712,299746,551954,26722,12906,358,178155,315017,13202,3475,120,38220,62019,3556,7879,234,65760,115928,8312
2020-10-26,24424,713,300712,554106,26790,12947,359,178686,316378,13232,3492,120,38394,62226,3563,7907,234,65991,116306,8340
2020-10-27,24558,713,302323,558386,26940,13022,359,179674,319218,13341,3510,120,38547,62565,3578,7948,234,66347,116992,8362
2020-10-28,24716,717,303658,563599,27115,13115,361,180481,322568,13442,3534,120,38667,63021,3600,7989,236,66607,117885,8406
2020-10-29,24907,724,305533,569120,27291,13201,364,181621,325969,13533,3567,121,38893,63489,3623,8061,239,67011,119124,8457
2020-10-3,21357,659,256326,454837,24076,11098,330,148959,250915,11596,3176,118,33629,53267,3339,7007,211,58203,99147,7577
2020-10-30,25106,725,307508,573857,27450,13314,364,182944,328689,13611,3592,121,39084,63938,3638,8122,240,67397,120337,8515
2020-10-31,25291,729,308949,577547,27576,13389,365,183650,331010,13684,3632,121,39333,64415,3650,8192,243,67797,120998,8551
2020-10-4,21512,660,258510,457951,24168,11211,331,150358,253254,11666,3185,118,33879,53478,3344,7039,211,58624,99503,7592
2020-10-5,21599,662,259432,460438,24246,11266,333,150926,254871,11711,3191,118,34014,53749,3358,7065,211,58786,99904,7609
2020-10-6,21728,662,261269,463933,24348,11344,333,152235,257552,11781,3204,118,34175,53959,3364,7103,211,59062,100296,7631
2020-10-7,21828,665,263027,470815,24472,11414,335,153626,262290,11870,3207,119,34243,54445,3370,7130,211,59284,101261,7654
2020-10-8,21985,667,265636,479204,24657,11523,336,155657,268501,12003,3214,119,34465,55184,3379,7171,212,59540,102164,7688
2020-10-9,22165,669,268637,485549,24790,11639,337,157786,272553,12077,3236,119,34841,55919,3389,7212,213,59899,103318,7735
2020-11-1,25475,732,311028,579920,27689,13524,368,185137,332790,13761,3640,121,39502,64545,3653,8233,243,68132,121309,8580
2020-11-10,27495,750,325032,619447,29499,14794,377,193697,358055,14895,3893,122,41381,68785,3835,8729,251,70904,128107,9000
2020-11-11,27693,752,326439,627919,29945,14919,377,194426,363484,15213,3917,122,41591,69361,3857,8778,253,71232,129688,9079
2020-11-12,28158,754,328987,633873,30249,15229,378,196125,366878,15368,3970,122,41817,70200,3919,8880,254,71731,130898,9145
2020-11-13,28539,757,330811,640744,30691,15457,379,197167,371395,15687,4043,122,42143,70669,3946,8958,256,72094,132296,9232
2020-11-14,28942,758,332898,645291,30923,15742,379,198457,374060,15818,4060,122,42365,71276,3971,9059,257,72559,133272,9303
2020-11-15,29345,761,335597,653213,31352,15984,380,199963,380161,16131,4118,122,42740,71741,4004,9162,259,73239,134180,9373
2020-11-16,29707,765,337858,656200,31539,16249,381,201452,382188,16251,4159,122,43005,72018,4024,9218,262,73620,134602,9410
2020-11-17,29928,768,338867,661344,31929,16375,383,201988,385322,16501,4193,123,43181,72757,4073,9279,262,73844,135434,9485
2020-11-18,30326,770,340856,672632,32482,16616,384,203125,392410,16853,4252,123,43467,73869,4128,9376,263,74244,137271,9600
2020-11-19,30971,772,344498,682009,32932,17020,384,205222,398294,17156,4351,125,43959,74548,4169,9518,263,75043,139407,9686
2020-11-2,25576,733,311912,582219,27770,13577,368,185640,334399,13816,3652,122,39606,64712,3661,8269,243,68370,121689,8597
2020-11-20,31490,774,347703,690105,33368,17391,384,207316,402868,17404,4405,125,44268,75572,4243,9612,265,75640,141210,9776
2020-11-21,31983,776,350744,695490,33756,17722,384,208918,406407,17641,4468,125,44786,76260,4308,9711,267,76362,142047,9846
2020-11-22,32355,780,352805,701127,34089,17943,386,210083,410545,17860,4519,127,45023,76638,4335,9810,267,76918,142856,9911
2020-11-23,32797,786,355759,707998,34502,18234,389,212043,415663,18144,4581,129,45342,77144,4391,9895,268,77446,143728,9965
2020-11-24,33101,790,357908,711644,34814,18451,392,213504,418162,18372,4622,130,45527,77486,4418,9941,268,77816,144298,10013
2020-11-25,33685,792,361172,722837,35443,18804,392,215180,424339,18723,4703,130,45830,78769,4520,10089,270,78864,147191,10165
2020-11-26,34257,795,364299,731468,35937,19182,393,216919,429577,19014,4799,131,46317,79928,4607,10187,271,79530,148440,10254
2020-11-27,34762,798,367046,742702,36753,19511,394,218555,437026,19548,4901,131,46715,81197,4733,10261,273,79909,150102,10379
2020-11-28,35364,801,369724,746432,37100,19898,396,220366,439143,19732,4979,132,46949,81681,4798,10396,273,80386,150957,10464
2020-11-29,35772,804,371327,750870,37559,20117,397,221156,442221,20035,5109,133,47358,82009,4850,10455,274,80683,151687,10558
2020-11-3,25693,737,312793,585630,27936,13633,368,186133,336360,13909,3661,122,39741,65117,3681,8321,247,68589,122451,8638
2020-11-30,36443,807,373723,759286,38328,20587,398,222691,448553,20608,5202,133,47633,82591,4925,10562,276,81090,152603,10650
2020-11-4,25910,737,314307,591602,28158,13762,368,186929,340098,14049,3704,122,39956,65665,3712,8366,247,68984,123414,8676
2020-11-5,26204,739,316508,596977,28364,13956,370,188400,343785,14188,3737,122,40182,66054,3725,8433,247,69346,124378,8721
2020-11-6,26422,741,318344,603158,28666,14100,371,189493,347050,14357,3758,122,40527,66874,3765,8486,248,69656,125854,8801
2020-11-7,26734,744,320339,608234,28909,14316,373,190682,350469,14520,3794,122,40832,67575,3780,8545,249,70043,126484,8853
2020-11-8,27051,745,322366,612288,29132,14536,374,192066,353697,14668,3825,122,41063,67733,3791,8611,249,70355,126971,8914
2020-11-9,27255,747,323730,615206,29280,14669,374,193001,355701,14763,3841,122,41153,67985,3807,8666,251,70628,127420,8949
2020-12-1,36801,811,374757,764180,38880,20786,401,223246,451632,20959,5297,134,47868,83212,5019,10626,276,81288,153432,10740
2020-12-10,43808,852,397374,838789,46083,25122,418,236574,498882,25242,6692,151,51178,92035,6290,11892,283,85667,166227,12128
2020-12-11,44877,856,400957,848230,47079,25793,419,238792,504580,25844,6889,152,51594,93188,6442,12087,285,86369,167960,12325
2020-12-12,45475,862,403253,856251,47793,26119,423,239943,509496,26282,6979,153,51950,94005,6522,12267,286,86990,169687,12504
2020-12-13,46471,871,406616,865555,48658,26681,428,241688,514685,26780,7168,154,52550,95496,6681,12509,289,87779,171681,12677
2020-12-14,47162,877,408897,876343,49627,27133,431,243165,522567,27437,7276,155,52795,96329,6807,12637,291,88152,173064,12835
