date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-03-03,19701,3333,854.8,27,6.7
2021-03-03,19702,4791,869,39,11.7
2021-03-03,19703,1235,882.3,13,7.3
2021-03-03,19706,NA,NA,NA,NA
2021-03-03,19707,1201,827.9,39,12.1
2021-03-03,19709,3985,1032.6,38,9.7
2021-03-03,19711,4606,770.2,49,7.9
2021-03-03,19713,2959,995.2,56,11.6
2021-03-03,19716,NA,NA,NA,NA
2021-03-03,19717,114,364.1,0,0
2021-03-03,19720,6377,1039.7,68,9.7
2021-03-03,19730,NA,NA,NA,NA
2021-03-03,19731,NA,NA,NA,NA
2021-03-03,19732,NA,NA,NA,NA
2021-03-03,19733,NA,NA,NA,NA
2021-03-03,19734,1190,993.7,12,11.6
2021-03-03,19736,NA,NA,NA,NA
2021-03-03,19801,1713,1025.8,16,11.4
2021-03-03,19802,2124,815.9,22,8.9
2021-03-03,19803,1693,834.6,68,14.1
2021-03-03,19804,1905,1122.2,27,10.6
2021-03-03,19805,4308,1130.4,65,18.1
2021-03-03,19806,804,818.3,28,14.9
2021-03-03,19807,545,953.4,NA,NA
2021-03-03,19808,3338,856.1,60,9.7
2021-03-03,19809,988,668.1,24,12.8
2021-03-03,19810,1590,670.6,31,7.3
2021-03-03,19901,2746,737.1,55,12.4
2021-03-03,19902,NA,NA,NA,NA
2021-03-03,19904,3139,886.9,102,22.1
2021-03-03,19930,NA,NA,NA,NA
2021-03-03,19931,NA,NA,NA,NA
2021-03-03,19933,980,986.2,19,18.5
2021-03-03,19934,953,688.9,13,6.5
2021-03-03,19938,779,942.8,NA,NA
2021-03-03,19939,615,939.5,NA,NA
2021-03-03,19940,589,1082,NA,NA
2021-03-03,19941,290,1428.9,NA,NA
2021-03-03,19943,887,793.4,12,8.2
2021-03-03,19944,NA,NA,NA,NA
2021-03-03,19945,735,1204.4,NA,NA
2021-03-03,19946,410,815.2,NA,NA
2021-03-03,19947,3041,1607.9,41,16.6
2021-03-03,19950,619,843,19,17.2
2021-03-03,19951,NA,NA,NA,NA
2021-03-03,19952,809,804.5,12,7.9
2021-03-03,19953,329,770,NA,NA
2021-03-03,19954,NA,NA,NA,NA
2021-03-03,19956,1679,1192.9,24,13.4
2021-03-03,19958,2036,997.6,68,11.6
2021-03-03,19960,734,1163,NA,NA
2021-03-03,19962,987,860.2,NA,NA
2021-03-03,19963,1985,963.7,68,16.4
2021-03-03,19964,NA,NA,NA,NA
2021-03-03,19966,2826,1126.9,69,12.3
2021-03-03,19967,NA,NA,NA,NA
2021-03-03,19968,862,814.1,12,7
2021-03-03,19970,644,894.5,NA,NA
2021-03-03,19971,1227,1293,23,7.4
2021-03-03,19973,2714,1107.1,56,14.8
2021-03-03,19975,961,1152,NA,NA
2021-03-03,19977,2666,1026.2,57,21.5
2021-03-03,19979,NA,NA,NA,NA
