date_confirmed,zip,cases,casesPer10k,deaths,deathsPer10k
2021-03-07,19701,3377,867,28,7
2021-03-07,19702,4843,879.3,40,11.9
2021-03-07,19703,1246,888.6,14,7.8
2021-03-07,19706,NA,NA,NA,NA
2021-03-07,19707,1207,832,40,12.6
2021-03-07,19709,4015,1040.7,39,10
2021-03-07,19711,4751,786.2,52,8.3
2021-03-07,19713,2989,1005.1,57,11.9
2021-03-07,19716,NA,NA,NA,NA
2021-03-07,19717,135,369.1,0,0
2021-03-07,19720,6436,1049.4,72,10.4
2021-03-07,19730,NA,NA,NA,NA
2021-03-07,19731,NA,NA,NA,NA
2021-03-07,19732,NA,NA,NA,NA
2021-03-07,19733,NA,NA,NA,NA
2021-03-07,19734,1230,1028.6,12,11.6
2021-03-07,19736,NA,NA,NA,NA
2021-03-07,19801,1730,1034.8,16,11.4
2021-03-07,19802,2161,830.2,23,9.2
2021-03-07,19803,1702,839.9,68,14.1
2021-03-07,19804,1918,1130.4,27,10.6
2021-03-07,19805,4342,1139,67,18.8
2021-03-07,19806,810,823.4,29,15.4
2021-03-07,19807,551,964.4,NA,NA
2021-03-07,19808,3372,865.2,62,10
2021-03-07,19809,997,674.3,24,12.8
2021-03-07,19810,1606,676.7,33,7.6
2021-03-07,19901,2787,746.6,57,12.9
2021-03-07,19902,NA,NA,NA,NA
2021-03-07,19904,3165,894.4,103,22.4
2021-03-07,19930,NA,NA,NA,NA
2021-03-07,19931,NA,NA,NA,NA
2021-03-07,19933,982,987.8,19,18.5
2021-03-07,19934,965,697.9,14,7
2021-03-07,19938,783,948,NA,NA
2021-03-07,19939,618,943.3,NA,NA
2021-03-07,19940,594,1091.6,NA,NA
2021-03-07,19941,292,1431.9,NA,NA
2021-03-07,19943,896,800.8,13,8.9
2021-03-07,19944,NA,NA,NA,NA
2021-03-07,19945,736,1206.4,NA,NA
2021-03-07,19946,411,816.5,NA,NA
2021-03-07,19947,3049,1611.9,41,16.6
2021-03-07,19950,622,847.8,19,17.2
2021-03-07,19951,NA,NA,NA,NA
2021-03-07,19952,812,808.5,12,7.9
2021-03-07,19953,331,773.3,NA,NA
2021-03-07,19954,NA,NA,NA,NA
2021-03-07,19956,1689,1198.8,25,13.9
2021-03-07,19958,2049,1001.9,68,11.6
2021-03-07,19960,742,1175.6,NA,NA
2021-03-07,19962,1004,876.2,NA,NA
2021-03-07,19963,2001,972.5,68,16.4
2021-03-07,19964,NA,NA,NA,NA
2021-03-07,19966,2843,1132.9,69,12.3
2021-03-07,19967,NA,NA,NA,NA
2021-03-07,19968,868,819.8,13,7.3
2021-03-07,19970,644,894.6,NA,NA
2021-03-07,19971,1245,1316,23,7.4
2021-03-07,19973,2730,1113.4,59,15.6
2021-03-07,19975,967,1157.4,NA,NA
2021-03-07,19977,2702,1040.3,58,22.1
2021-03-07,19979,NA,NA,NA,NA
