date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21068,655,245043,1934,110,10919,327,141709,1174,73,3141,118,32169,279,NA,6931,210,56318,282,22
2020-10-10,22307,672,262755,2727,128,11734,339,154074,2041,81,3243,119,34003,250,NA,7251,214,58978,355,37
2020-10-11,22466,676,266023,3427,129,11825,342,156619,2636,81,3262,119,34204,220,NA,7300,215,59338,409,34
2020-10-12,22569,677,267284,1364,56,11884,343,157422,862,29,3273,119,34356,163,NA,7333,215,59607,302,22
2020-10-13,22640,678,268206,993,108,11924,344,157929,547,53,3278,119,34492,141,17,7359,215,59826,245,32
2020-10-14,22731,679,269793,1678,162,11982,344,159007,1136,108,3291,119,34693,214,NA,7379,216,60047,241,38
2020-10-15,22895,683,271949,2320,131,12087,348,160416,1514,74,3306,119,34886,208,17,7423,216,60414,411,36
2020-10-16,23134,684,274839,3129,181,12210,348,162077,1784,118,3344,119,35200,352,13,7501,217,61191,855,50
2020-10-17,23280,687,277330,2637,50,12303,351,163747,1763,25,3356,119,35504,316,NA,7542,217,61570,420,16
2020-10-18,23384,689,278860,1634,113,12352,352,164657,959,56,3369,119,35675,184,NA,7584,218,61946,418,45
2020-10-19,23498,693,280343,1597,81,12417,353,165551,959,46,3385,119,35880,221,NA,7617,221,62271,358,24
2020-10-2,21242,659,246880,2011,156,11030,330,142842,1244,128,3156,118,32376,222,NA,6979,211,56668,398,21
2020-10-20,23556,696,281007,722,105,12460,354,165988,480,68,3387,120,35950,72,NA,7630,222,62403,145,29
2020-10-21,23697,698,282355,1489,145,12536,355,166757,845,92,3400,120,36150,213,12,7682,223,62712,361,38
2020-10-22,23866,702,284119,1933,147,12633,355,167844,1184,82,3419,120,36336,205,NA,7735,227,63120,461,52
2020-10-23,24025,706,285972,2012,179,12721,355,168899,1143,85,3431,120,36549,225,23,7794,231,63627,566,62
2020-10-24,24148,710,287803,1954,123,12791,358,170138,1309,75,3447,120,36752,219,NA,7831,232,63926,336,32
2020-10-25,24351,717,290176,2576,96,12917,362,171724,1712,54,3470,120,37025,296,11,7885,235,64353,481,30
2020-10-26,24437,718,291109,1019,69,12958,363,172237,554,30,3487,120,37191,183,NA,7913,235,64577,252,28
2020-10-27,24572,718,292669,1695,151,13034,363,173190,1029,110,3505,120,37341,168,15,7954,235,64923,387,22
2020-10-28,24730,722,293941,1430,177,13127,365,173956,859,102,3529,120,37453,136,22,7995,237,65174,292,44
2020-10-29,24921,730,295761,2011,177,13214,369,175056,1187,92,3562,121,37674,254,23,8066,240,65572,469,51
2020-10-3,21364,661,248298,1540,101,11105,331,143648,881,57,3170,118,32585,223,NA,7012,212,57001,366,34
2020-10-30,25120,732,297660,2098,160,13327,369,176329,1386,79,3587,122,37859,210,15,8127,241,65942,431,58
2020-10-31,25306,736,299056,1582,126,13403,370,177013,760,73,3627,122,38102,283,12,8197,244,66329,457,36
2020-10-4,21521,662,250396,2255,92,11220,332,144978,1445,70,3179,118,32830,254,NA,7044,212,57415,446,15
2020-10-5,21608,664,251284,975,78,11275,334,145521,598,45,3185,118,32960,136,14,7070,212,57576,187,17
2020-10-6,21738,664,253051,1897,103,11353,334,146780,1337,71,3198,118,33117,170,NA,7109,212,57839,302,22
2020-10-7,21837,667,254740,1788,124,11422,336,148110,1399,89,3201,119,33181,67,NA,7136,212,58059,247,23
2020-10-8,21994,669,257254,2671,185,11531,337,150064,2063,133,3208,119,33396,222,NA,7177,213,58307,289,34
2020-10-9,22175,671,260160,3087,133,11648,338,152119,2172,74,3230,119,33766,392,NA,7218,214,58656,390,47
2020-11-1,25491,739,301050,2179,113,13539,373,178443,1566,77,3635,122,38260,166,NA,8238,244,66650,362,29
2020-11-10,27515,759,314619,1504,220,14812,384,186714,796,133,3890,123,40074,275,28,8732,252,69359,333,51
2020-11-11,27712,761,315981,1559,447,14936,384,187415,825,318,3914,123,40283,233,22,8781,254,69677,367,79
2020-11-12,28175,763,318443,2925,304,15245,385,189050,1944,155,3966,123,40500,269,62,8883,255,70165,590,66
2020-11-13,28556,766,320189,2127,442,15473,386,190034,1212,319,4039,123,40816,389,27,8961,257,70520,433,87
2020-11-14,28958,767,322215,2428,232,15756,386,191277,1526,131,4056,123,41034,235,25,9063,258,70978,560,71
2020-11-15,29360,770,324840,3027,429,15998,387,192735,1700,313,4113,123,41397,420,33,9166,260,71650,775,70
2020-11-16,29723,774,327039,2562,189,16261,388,194185,1713,122,4154,123,41653,297,20,9225,263,72022,431,37
2020-11-17,29945,777,328027,1210,396,16388,390,194706,648,255,4188,124,41824,205,49,9286,263,72245,284,76
2020-11-18,30339,780,329949,2316,578,16628,392,195794,1328,364,4245,124,42102,335,57,9382,264,72638,489,122
2020-11-19,30983,783,333458,4153,456,17031,393,197814,2423,308,4344,126,42577,574,41,9524,264,73415,919,87
2020-11-2,25592,741,301910,961,81,13592,374,178932,542,55,3647,123,38362,114,NA,8274,244,66882,268,17
2020-11-20,31502,785,336531,3592,444,17402,393,199809,2366,254,4398,126,42873,350,74,9618,266,73997,676,91
2020-11-21,31999,787,339496,3462,396,17736,393,201365,1890,243,4461,126,43374,564,65,9718,268,74712,815,72
2020-11-22,32386,791,341565,2456,346,17967,395,202526,1392,227,4513,128,43620,298,27,9821,268,75265,656,70
2020-11-23,32833,797,344467,3349,430,18262,398,204449,2218,297,4575,130,43925,367,57,9907,269,75792,613,55
2020-11-24,33147,801,346584,2431,316,18486,401,205886,1661,231,4616,131,44106,222,27,9956,269,76159,416,48
2020-11-25,33736,803,349782,3787,642,18841,401,207530,1999,359,4697,131,44397,372,103,10107,271,77186,1178,154
2020-11-26,34313,806,352813,3608,506,19224,402,209215,2068,297,4792,132,44868,566,88,10206,272,77838,751,93
2020-11-27,34824,811,355457,3155,833,19558,404,210783,1902,545,4894,133,45251,485,126,10280,274,78206,442,131
2020-11-28,35434,814,358090,3243,351,19951,406,212545,2155,187,4973,134,45485,313,65,10416,274,78688,618,86
2020-11-29,35856,818,359692,2024,467,20179,408,213333,1016,310,5103,135,45898,543,53,10479,275,78981,356,94
2020-11-3,25709,745,302764,971,167,13648,374,179410,534,94,3656,123,38493,140,20,8326,248,67093,263,41
2020-11-30,36538,821,362035,3025,790,20654,409,214831,1973,588,5196,135,46160,355,78,10592,277,79389,521,94
2020-11-4,25929,746,304231,1687,223,13778,375,180182,902,141,3701,123,38695,247,31,8371,248,67480,432,38
2020-11-5,26224,748,306369,2433,207,13974,377,181607,1621,140,3734,123,38915,253,13,8437,248,67833,419,45
2020-11-6,26441,750,308141,1989,303,14118,378,182657,1194,170,3755,123,39246,352,40,8489,249,68137,356,80
2020-11-7,26755,753,310066,2239,243,14334,380,183799,1358,163,3792,123,39540,331,15,8548,250,68515,437,52
2020-11-8,27069,754,312022,2270,223,14550,381,185131,1548,148,3823,123,39762,253,11,8615,250,68821,373,61
