date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21063,654,245360,1935,110,10915,326,141915,1175,73,3141,118,32203,279,NA,6930,210,56381,282,22
2020-10-10,22303,671,263092,2731,128,11731,338,154289,2042,81,3243,119,34039,250,NA,7250,214,59050,358,37
2020-10-11,22462,675,266365,3432,129,11822,341,156838,2640,81,3262,119,34240,220,NA,7299,215,59411,410,34
2020-10-12,22565,676,267631,1369,56,11881,342,157644,865,29,3273,119,34393,164,NA,7332,215,59680,302,22
2020-10-13,22636,677,268554,994,108,11921,343,158151,547,53,3278,119,34529,141,17,7358,215,59899,245,32
2020-10-14,22727,678,270143,1680,162,11979,343,159229,1136,108,3291,119,34731,215,NA,7378,216,60121,242,38
2020-10-15,22892,682,272301,2323,131,12084,347,160640,1516,74,3306,119,34924,208,17,7423,216,60488,412,36
2020-10-16,23131,683,275197,3135,181,12207,347,162304,1787,118,3344,119,35239,353,13,7501,217,61267,857,50
2020-10-17,23277,686,277691,2640,50,12300,350,163976,1765,25,3356,119,35544,317,NA,7542,217,61646,420,16
2020-10-18,23381,688,279223,1636,113,12349,351,164887,960,56,3369,119,35716,185,NA,7584,218,62022,418,45
2020-10-19,23495,692,280710,1601,81,12414,352,165783,961,46,3385,119,35921,221,NA,7617,221,62349,360,24
2020-10-2,21237,658,247197,2011,156,11026,329,143048,1244,128,3156,118,32410,222,NA,6978,211,56731,398,21
2020-10-20,23553,695,281376,724,105,12457,353,166222,482,68,3387,120,35991,72,NA,7630,222,62481,145,29
2020-10-21,23694,697,282726,1491,145,12533,354,166993,847,92,3400,120,36191,213,12,7682,223,62790,361,38
2020-10-22,23863,701,284492,1935,147,12630,354,168082,1186,82,3419,120,36377,205,NA,7735,227,63198,461,52
2020-10-23,24022,705,286346,2013,179,12718,354,169137,1143,85,3431,120,36590,225,23,7794,231,63706,567,62
2020-10-24,24145,709,288180,1957,123,12788,357,170379,1312,75,3447,120,36793,219,NA,7831,232,64005,336,32
2020-10-25,24348,716,290557,2580,96,12914,361,171968,1715,54,3470,120,37066,296,11,7885,235,64433,482,30
2020-10-26,24434,717,291491,1020,69,12955,362,172482,555,30,3487,120,37232,183,NA,7913,235,64657,252,28
2020-10-27,24569,717,293054,1698,151,13031,362,173437,1031,110,3505,120,37382,168,15,7954,235,65004,388,22
2020-10-28,24727,721,294327,1431,177,13124,364,174203,859,102,3529,120,37494,136,22,7995,237,65256,293,44
2020-10-29,24918,729,296149,2013,177,13211,368,175304,1188,92,3562,121,37716,255,23,8066,240,65654,469,51
2020-10-3,21359,660,248615,1540,101,11101,330,143854,881,57,3170,118,32619,223,NA,7011,212,57064,366,34
2020-10-30,25117,731,298051,2101,160,13324,368,176580,1389,79,3587,122,37901,210,15,8127,241,66024,431,58
2020-10-31,25303,735,299449,1584,126,13400,369,177265,761,73,3627,122,38144,283,12,8197,244,66411,457,36
2020-10-4,21516,661,250714,2256,92,11216,331,145185,1446,70,3179,118,32864,254,NA,7043,212,57478,446,15
2020-10-5,21603,663,251603,976,78,11271,333,145728,598,45,3185,118,32995,137,14,7069,212,57639,187,17
2020-10-6,21733,663,253371,1898,103,11349,333,146987,1337,71,3198,118,33152,170,NA,7108,212,57903,303,22
2020-10-7,21833,666,255062,1791,124,11419,335,148319,1402,89,3201,119,33216,67,NA,7135,212,58123,247,23
2020-10-8,21990,668,257583,2678,185,11528,336,150275,2065,133,3208,119,33432,223,NA,7176,213,58375,293,34
2020-10-9,22171,670,260493,3091,133,11645,337,152333,2175,74,3230,119,33802,392,NA,7217,214,58725,391,47
2020-11-1,25488,738,301449,2185,113,13536,372,178700,1571,77,3635,122,38302,166,NA,8238,244,66733,363,29
2020-11-10,27510,758,315031,1505,220,14809,383,186975,797,133,3889,123,40118,274,28,8732,252,69448,333,51
2020-11-11,27707,760,316395,1561,447,14933,383,187677,826,318,3913,123,40327,233,22,8781,254,69767,368,79
2020-11-12,28169,762,318867,2934,304,15242,384,189320,1952,155,3965,123,40545,270,62,8882,255,70255,589,66
2020-11-13,28550,765,320616,2130,442,15470,385,190307,1215,319,4038,123,40861,389,27,8960,257,70610,433,87
2020-11-14,28950,766,322647,2431,232,15752,385,191555,1530,131,4055,123,41079,235,25,9061,258,71068,559,71
2020-11-15,29352,769,325273,3028,429,15994,386,193013,1700,313,4112,123,41442,420,33,9164,260,71741,776,70
2020-11-16,29715,773,327472,2562,189,16257,387,194463,1713,122,4153,123,41698,297,20,9223,263,72113,431,37
2020-11-17,29937,776,328461,1211,396,16384,389,194985,649,255,4187,124,41869,205,49,9284,263,72336,284,76
2020-11-18,30332,779,330383,2317,578,16624,391,196073,1328,364,4245,124,42147,336,57,9380,264,72729,489,122
2020-11-19,30976,782,333899,4160,456,17027,392,198098,2428,308,4344,126,42623,575,41,9522,264,73507,920,87
2020-11-2,25589,740,302310,962,81,13589,373,179189,542,55,3647,123,38404,114,NA,8274,244,66966,269,17
2020-11-20,31495,784,336975,3595,444,17398,392,200096,2369,254,4398,126,42919,350,74,9616,266,74089,676,91
2020-11-21,31992,786,339942,3464,396,17732,392,201652,1890,243,4461,126,43421,565,65,9716,268,74805,816,72
2020-11-22,32379,790,342017,2462,346,17963,394,202818,1397,227,4513,128,43667,298,27,9819,268,75359,657,70
2020-11-23,32826,796,344924,3354,430,18258,397,204744,2221,297,4575,130,43973,368,57,9905,269,75887,614,55
2020-11-24,33140,800,347043,2433,316,18482,400,206183,1663,231,4616,131,44154,222,27,9954,269,76254,416,48
2020-11-25,33729,802,350242,3788,642,18837,400,207827,1999,359,4697,131,44445,372,103,10105,271,77281,1178,154
2020-11-26,34306,805,353278,3613,506,19220,401,209513,2069,297,4792,132,44916,566,88,10204,272,77937,755,93
2020-11-27,34817,810,355926,3159,833,19554,403,211083,1904,545,4894,133,45299,485,126,10278,274,78307,444,131
2020-11-28,35426,813,358561,3244,351,19947,405,212845,2155,187,4973,134,45533,313,65,10413,274,78791,619,86
2020-11-29,35848,817,360164,2025,467,20175,407,213633,1016,310,5103,135,45946,543,53,10476,275,79084,356,94
2020-11-3,25706,744,303166,973,167,13645,373,179667,534,94,3656,123,38535,140,20,8326,248,67179,265,41
2020-11-30,36531,820,362511,3030,790,20651,408,215132,1975,588,5196,135,46211,358,78,10589,277,79492,521,94
2020-11-4,25926,745,304633,1687,223,13775,374,180439,902,141,3701,123,38737,247,31,8371,248,67566,432,38
2020-11-5,26221,747,306772,2434,207,13971,376,181864,1621,140,3734,123,38957,253,13,8437,248,67920,420,45
2020-11-6,26438,749,308546,1991,303,14115,377,182914,1194,170,3755,123,39290,354,40,8489,249,68224,356,80
2020-11-7,26751,752,310473,2240,243,14331,379,184057,1359,163,3792,123,39584,331,15,8548,250,68603,438,52
2020-11-8,27065,753,312431,2272,223,14547,380,185391,1550,148,3823,123,39806,253,11,8615,250,68909,373,61
2020-11-9,27271,755,313765,1540,148,14683,380,186304,1049,95,3839,123,39894,104,16,8669,252,69178,323,35
2020-12-1,36899,826,363512,1369,562,20855,412,215666,738,358,5291,137,46440,324,94,10658,277,79685,262,92
2020-12-10,44057,880,385697,3243,784,25292,441,228742,1662,471,6717,155,49669,523,145,11942,284,83979,839,140
2020-12-11,45147,885,389185,4578,1038,25982,443,230909,2857,627,6914,156,50071,599,153,12139,286,84658,876,209
2020-12-12,45765,892,391461,2894,772,26319,448,232049,1477,478,7009,157,50420,444,84,12323,287,85275,801,192
2020-12-13,46807,905,394826,4407,949,26908,457,233811,2351,551,7203,158,51002,776,176,12579,290,86059,1040,182
