date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21052,654,246814,1947,110,10908,326,142833,1184,73,3139,118,32412,281,NA,6928,210,56620,282,22
2020-10-10,22288,671,264675,2748,128,11720,338,155300,2055,81,3241,119,34257,252,NA,7248,214,59305,360,37
2020-10-11,22447,675,267972,3456,129,11811,341,157867,2658,81,3260,119,34462,224,NA,7297,215,59668,412,34
2020-10-12,22550,676,269247,1378,55,11870,342,158677,869,28,3271,119,34615,164,NA,7330,215,59942,307,22
2020-10-13,22621,677,270177,1001,108,11910,343,159189,552,53,3276,119,34752,142,17,7356,215,60162,246,32
2020-10-14,22713,678,271780,1695,162,11968,343,160277,1146,108,3290,119,34957,219,NA,7376,216,60385,243,38
2020-10-15,22879,682,273959,2345,130,12073,347,161700,1528,73,3305,119,35151,209,17,7422,216,60754,415,36
2020-10-16,23117,683,276877,3156,181,12195,347,163377,1799,118,3343,119,35469,356,13,7500,217,61538,862,50
2020-10-17,23262,686,279380,2648,50,12287,350,165058,1773,25,3355,119,35774,317,NA,7541,217,61917,420,16
2020-10-18,23366,688,280926,1650,113,12336,351,165975,966,56,3368,119,35951,190,NA,7583,218,62296,421,45
2020-10-19,23480,692,282430,1618,81,12401,352,166882,972,46,3384,119,36157,222,NA,7616,221,62628,365,24
2020-10-2,21225,658,248661,2020,156,11018,329,143972,1249,128,3154,118,32619,222,NA,6976,211,56972,400,21
2020-10-20,23538,695,283097,725,105,12444,353,167322,483,68,3386,120,36227,72,NA,7629,222,62760,145,29
2020-10-21,23679,697,284449,1493,145,12520,354,168094,848,92,3399,120,36428,214,12,7681,223,63069,361,38
2020-10-22,23847,701,286228,1947,147,12616,354,169194,1196,82,3418,120,36614,205,NA,7734,227,63479,463,52
2020-10-23,24006,705,288088,2019,179,12704,354,170253,1147,85,3430,120,36828,226,23,7793,231,63988,568,62
2020-10-24,24128,709,289928,1962,123,12774,357,171499,1316,75,3446,120,37031,219,NA,7829,232,64288,336,32
2020-10-25,24330,716,292318,2592,96,12899,361,173097,1723,54,3469,120,37306,298,11,7883,235,64718,484,30
2020-10-26,24416,717,293256,1024,68,12940,362,173613,557,30,3486,120,37472,183,NA,7911,235,64944,254,28
2020-10-27,24550,717,294830,1708,150,13015,362,174574,1036,109,3504,120,37622,168,15,7952,235,65295,392,22
2020-10-28,24708,721,296114,1442,175,13108,364,175343,862,101,3528,120,37740,142,22,7993,237,65548,294,44
2020-10-29,24900,729,297943,2021,176,13196,368,176448,1193,91,3561,121,37963,256,23,8064,240,65947,470,51
2020-10-3,21346,660,250085,1545,101,11092,330,144782,884,57,3168,118,32828,223,NA,7009,212,57306,367,34
2020-10-30,25099,731,299863,2119,159,13309,368,177739,1404,78,3586,122,38149,211,15,8125,241,66319,433,58
2020-10-31,25284,735,301272,1594,126,13384,369,178428,764,73,3626,122,38395,286,12,8195,244,66710,461,36
