date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21065,655,244869,1934,110,10916,327,141601,1174,73,3141,118,32146,279,NA,6931,2,56287,282,22
2020-10-1,21065,655,244869,1934,110,10916,0,141601,1174,73,3141,118,32146,279,NA,6931,2,56287,282,22
2020-10-1,21065,2,244869,1934,110,10916,0,141601,1174,73,3141,118,32146,279,NA,6931,210,56287,282,22
2020-10-1,21065,655,244869,1934,110,10916,327,141601,1174,73,3141,0,32146,279,NA,6931,210,56287,282,22
2020-10-1,21065,655,244869,1934,110,10916,327,141601,1174,73,3141,0,32146,279,NA,6931,2,56287,282,22
2020-10-1,21065,2,244869,1934,110,10916,0,141601,1174,73,3141,0,32146,279,NA,6931,2,56287,282,22
2020-10-1,21065,2,244869,1934,110,10916,327,141601,1174,73,3141,0,32146,279,NA,6931,210,56287,282,22
2020-10-1,21065,2,244869,1934,110,10916,0,141601,1174,73,3141,118,32146,279,NA,6931,2,56287,282,22
2020-10-1,21065,2,244869,1934,110,10916,327,141601,1174,73,3141,118,32146,279,NA,6931,210,56287,282,22
2020-10-1,21065,655,244869,1934,110,10916,0,141601,1174,73,3141,118,32146,279,NA,6931,210,56287,282,22
2020-10-1,21065,655,244869,1934,110,10916,327,141601,1174,73,3141,118,32146,279,NA,6931,210,56287,282,22
2020-10-1,21065,2,244869,1934,110,10916,0,141601,1174,73,3141,0,32146,279,NA,6931,210,56287,282,22
2020-10-1,21065,2,244869,1934,110,10916,327,141601,1174,73,3141,0,32146,279,NA,6931,2,56287,282,22
2020-10-1,21065,2,244869,1934,110,10916,327,141601,1174,73,3141,118,32146,279,NA,6931,2,56287,282,22
2020-10-1,21065,655,244869,1934,110,10916,0,141601,1174,73,3141,0,32146,279,NA,6931,2,56287,282,22
2020-10-1,21065,655,244869,1934,110,10916,0,141601,1174,73,3141,0,32146,279,NA,6931,210,56287,282,22
2020-10-10,22305,1,262570,2725,128,11732,1,153960,2040,81,3243,119,33979,250,NA,7251,0,58943,354,37
2020-10-10,22305,1,262570,2725,128,11732,339,153960,2040,81,3243,119,33979,250,NA,7251,214,58943,354,37
2020-10-10,22305,672,262570,2725,128,11732,1,153960,2040,81,3243,0,33979,250,NA,7251,0,58943,354,37
2020-10-10,22305,672,262570,2725,128,11732,1,153960,2040,81,3243,0,33979,250,NA,7251,214,58943,354,37
2020-10-10,22305,1,262570,2725,128,11732,339,153960,2040,81,3243,119,33979,250,NA,7251,0,58943,354,37
2020-10-10,22305,672,262570,2725,128,11732,339,153960,2040,81,3243,0,33979,250,NA,7251,0,58943,354,37
2020-10-10,22305,672,262570,2725,128,11732,1,153960,2040,81,3243,119,33979,250,NA,7251,214,58943,354,37
2020-10-10,22305,672,262570,2725,128,11732,339,153960,2040,81,3243,119,33979,250,NA,7251,214,58943,354,37
2020-10-10,22305,672,262570,2725,128,11732,339,153960,2040,81,3243,119,33979,250,NA,7251,0,58943,354,37
2020-10-10,22305,1,262570,2725,128,11732,339,153960,2040,81,3243,0,33979,250,NA,7251,214,58943,354,37
2020-10-10,22305,1,262570,2725,128,11732,339,153960,2040,81,3243,0,33979,250,NA,7251,0,58943,354,37
2020-10-10,22305,672,262570,2725,128,11732,339,153960,2040,81,3243,0,33979,250,NA,7251,214,58943,354,37
2020-10-10,22305,672,262570,2725,128,11732,1,153960,2040,81,3243,119,33979,250,NA,7251,0,58943,354,37
2020-10-10,22305,1,262570,2725,128,11732,1,153960,2040,81,3243,0,33979,250,NA,7251,0,58943,354,37
2020-10-10,22305,1,262570,2725,128,11732,1,153960,2040,81,3243,0,33979,250,NA,7251,214,58943,354,37
2020-10-10,22305,1,262570,2725,128,11732,1,153960,2040,81,3243,119,33979,250,NA,7251,214,58943,354,37
2020-10-11,22464,676,265837,3426,129,11823,3,156504,2635,81,3262,119,34180,220,NA,7300,1,59303,409,34
2020-10-11,22464,4,265837,3426,129,11823,342,156504,2635,81,3262,119,34180,220,NA,7300,215,59303,409,34
2020-10-11,22464,676,265837,3426,129,11823,342,156504,2635,81,3262,0,34180,220,NA,7300,215,59303,409,34
2020-10-11,22464,676,265837,3426,129,11823,3,156504,2635,81,3262,119,34180,220,NA,7300,215,59303,409,34
2020-10-11,22464,676,265837,3426,129,11823,342,156504,2635,81,3262,119,34180,220,NA,7300,1,59303,409,34
2020-10-11,22464,4,265837,3426,129,11823,3,156504,2635,81,3262,119,34180,220,NA,7300,215,59303,409,34
2020-10-11,22464,4,265837,3426,129,11823,3,156504,2635,81,3262,119,34180,220,NA,7300,1,59303,409,34
2020-10-11,22464,4,265837,3426,129,11823,342,156504,2635,81,3262,0,34180,220,NA,7300,215,59303,409,34
2020-10-11,22464,676,265837,3426,129,11823,3,156504,2635,81,3262,0,34180,220,NA,7300,1,59303,409,34
2020-10-11,22464,4,265837,3426,129,11823,3,156504,2635,81,3262,0,34180,220,NA,7300,1,59303,409,34
2020-10-11,22464,676,265837,3426,129,11823,342,156504,2635,81,3262,119,34180,220,NA,7300,215,59303,409,34
2020-10-11,22464,4,265837,3426,129,11823,342,156504,2635,81,3262,119,34180,220,NA,7300,1,59303,409,34
2020-10-11,22464,676,265837,3426,129,11823,3,156504,2635,81,3262,0,34180,220,NA,7300,215,59303,409,34
2020-10-11,22464,4,265837,3426,129,11823,3,156504,2635,81,3262,0,34180,220,NA,7300,215,59303,409,34
2020-10-11,22464,676,265837,3426,129,11823,342,156504,2635,81,3262,0,34180,220,NA,7300,1,59303,409,34
2020-10-11,22464,4,265837,3426,129,11823,342,156504,2635,81,3262,0,34180,220,NA,7300,1,59303,409,34
2020-10-12,22567,677,267098,1364,56,11882,1,157307,862,29,3273,0,34332,163,NA,7333,0,59572,302,22
2020-10-12,22567,677,267098,1364,56,11882,343,157307,862,29,3273,119,34332,163,NA,7333,215,59572,302,22
2020-10-12,22567,1,267098,1364,56,11882,1,157307,862,29,3273,0,34332,163,NA,7333,0,59572,302,22
2020-10-12,22567,1,267098,1364,56,11882,1,157307,862,29,3273,119,34332,163,NA,7333,0,59572,302,22
2020-10-12,22567,677,267098,1364,56,11882,1,157307,862,29,3273,0,34332,163,NA,7333,215,59572,302,22
2020-10-12,22567,1,267098,1364,56,11882,343,157307,862,29,3273,0,34332,163,NA,7333,0,59572,302,22
2020-10-12,22567,1,267098,1364,56,11882,343,157307,862,29,3273,119,34332,163,NA,7333,215,59572,302,22
2020-10-12,22567,677,267098,1364,56,11882,343,157307,862,29,3273,0,34332,163,NA,7333,0,59572,302,22
2020-10-12,22567,1,267098,1364,56,11882,1,157307,862,29,3273,0,34332,163,NA,7333,215,59572,302,22
2020-10-12,22567,1,267098,1364,56,11882,343,157307,862,29,3273,0,34332,163,NA,7333,215,59572,302,22
2020-10-12,22567,677,267098,1364,56,11882,1,157307,862,29,3273,119,34332,163,NA,7333,0,59572,302,22
2020-10-12,22567,677,267098,1364,56,11882,343,157307,862,29,3273,0,34332,163,NA,7333,215,59572,302,22
2020-10-12,22567,677,267098,1364,56,11882,343,157307,862,29,3273,119,34332,163,NA,7333,0,59572,302,22
2020-10-12,22567,677,267098,1364,56,11882,1,157307,862,29,3273,119,34332,163,NA,7333,215,59572,302,22
2020-10-12,22567,1,267098,1364,56,11882,1,157307,862,29,3273,119,34332,163,NA,7333,215,59572,302,22
2020-10-12,22567,1,267098,1364,56,11882,343,157307,862,29,3273,119,34332,163,NA,7333,0,59572,302,22
2020-10-13,22638,1,268020,993,108,11922,344,157814,547,53,3278,119,34468,141,17,7359,0,59791,245,32
2020-10-13,22638,1,268020,993,108,11922,344,157814,547,53,3278,0,34468,141,17,7359,0,59791,245,32
2020-10-13,22638,1,268020,993,108,11922,1,157814,547,53,3278,0,34468,141,17,7359,215,59791,245,32
2020-10-13,22638,678,268020,993,108,11922,344,157814,547,53,3278,0,34468,141,17,7359,215,59791,245,32
2020-10-13,22638,678,268020,993,108,11922,1,157814,547,53,3278,119,34468,141,17,7359,0,59791,245,32
2020-10-13,22638,678,268020,993,108,11922,1,157814,547,53,3278,0,34468,141,17,7359,215,59791,245,32
2020-10-13,22638,678,268020,993,108,11922,1,157814,547,53,3278,119,34468,141,17,7359,215,59791,245,32
2020-10-13,22638,1,268020,993,108,11922,1,157814,547,53,3278,0,34468,141,17,7359,0,59791,245,32
2020-10-13,22638,1,268020,993,108,11922,344,157814,547,53,3278,119,34468,141,17,7359,215,59791,245,32
2020-10-13,22638,1,268020,993,108,11922,1,157814,547,53,3278,119,34468,141,17,7359,0,59791,245,32
2020-10-13,22638,1,268020,993,108,11922,1,157814,547,53,3278,119,34468,141,17,7359,215,59791,245,32
2020-10-13,22638,1,268020,993,108,11922,344,157814,547,53,3278,0,34468,141,17,7359,215,59791,245,32
2020-10-13,22638,678,268020,993,108,11922,1,157814,547,53,3278,0,34468,141,17,7359,0,59791,245,32
2020-10-13,22638,678,268020,993,108,11922,344,157814,547,53,3278,0,34468,141,17,7359,0,59791,245,32
2020-10-13,22638,678,268020,993,108,11922,344,157814,547,53,3278,119,34468,141,17,7359,215,59791,245,32
2020-10-13,22638,678,268020,993,108,11922,344,157814,547,53,3278,119,34468,141,17,7359,0,59791,245,32
2020-10-14,22729,1,269607,1678,162,11980,344,158892,1136,108,3291,119,34669,214,NA,7379,1,60012,241,38
2020-10-14,22729,679,269607,1678,162,11980,0,158892,1136,108,3291,119,34669,214,NA,7379,216,60012,241,38
2020-10-14,22729,679,269607,1678,162,11980,344,158892,1136,108,3291,0,34669,214,NA,7379,216,60012,241,38
2020-10-14,22729,1,269607,1678,162,11980,344,158892,1136,108,3291,119,34669,214,NA,7379,216,60012,241,38
2020-10-14,22729,1,269607,1678,162,11980,0,158892,1136,108,3291,119,34669,214,NA,7379,216,60012,241,38
2020-10-14,22729,1,269607,1678,162,11980,344,158892,1136,108,3291,0,34669,214,NA,7379,216,60012,241,38
2020-10-14,22729,679,269607,1678,162,11980,344,158892,1136,108,3291,119,34669,214,NA,7379,216,60012,241,38
2020-10-14,22729,1,269607,1678,162,11980,0,158892,1136,108,3291,0,34669,214,NA,7379,1,60012,241,38
2020-10-14,22729,1,269607,1678,162,11980,0,158892,1136,108,3291,119,34669,214,NA,7379,1,60012,241,38
2020-10-14,22729,679,269607,1678,162,11980,344,158892,1136,108,3291,0,34669,214,NA,7379,1,60012,241,38
2020-10-14,22729,1,269607,1678,162,11980,0,158892,1136,108,3291,0,34669,214,NA,7379,216,60012,241,38
2020-10-14,22729,1,269607,1678,162,11980,344,158892,1136,108,3291,0,34669,214,NA,7379,1,60012,241,38
2020-10-14,22729,679,269607,1678,162,11980,344,158892,1136,108,3291,119,34669,214,NA,7379,1,60012,241,38
2020-10-14,22729,679,269607,1678,162,11980,0,158892,1136,108,3291,0,34669,214,NA,7379,1,60012,241,38
2020-10-14,22729,679,269607,1678,162,11980,0,158892,1136,108,3291,0,34669,214,NA,7379,216,60012,241,38
2020-10-14,22729,679,269607,1678,162,11980,0,158892,1136,108,3291,119,34669,214,NA,7379,1,60012,241,38
2020-10-15,22893,683,271760,2317,131,12085,348,160298,1511,74,3306,119,34862,208,17,7423,216,60379,411,36
