date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,kent_cases,kent_deaths,kent_negative,kent_tests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests
2020-10-1,21068,669,238246,1870,10922,334,138089,1141,3139,119,31078,262,6928,216,54711,277
2020-10-10,22315,686,255472,2665,11742,346,150144,1995,3242,120,32837,241,7250,220,57295,349
2020-10-11,22476,691,258672,3361,11835,350,152638,2587,3261,120,33036,218,7299,221,57646,400
2020-10-12,22579,692,259902,1333,11894,351,153420,841,3272,120,33184,159,7332,221,57910,297
2020-10-13,22650,694,260797,966,11934,352,153918,538,3277,120,33314,135,7358,222,58121,237
2020-10-14,22740,695,262325,1618,11991,352,154963,1102,3290,120,33505,204,7378,223,58331,230
2020-10-15,22906,699,264406,2247,12096,356,156321,1463,3305,120,33690,200,7424,223,58687,402
2020-10-16,23143,700,267210,3041,12219,356,157932,1734,3342,120,33989,336,7501,224,59447,837
2020-10-17,23289,703,269630,2566,12312,359,159559,1720,3354,120,34283,306,7542,224,59813,407
2020-10-18,23394,705,271107,1582,12362,360,160439,930,3367,120,34443,173,7584,225,60177,406
2020-10-19,23508,710,272553,1560,12427,361,161314,940,3383,120,34638,211,7617,229,60496,352
2020-10-2,21243,673,240031,1960,11033,337,139192,1214,3154,119,31279,216,6977,217,55050,388
2020-10-20,23566,714,273201,706,12470,363,161738,467,3385,121,34706,70,7630,230,60627,144
2020-10-21,23706,716,274502,1441,12546,364,162486,824,3397,121,34897,203,7682,231,60920,345
2020-10-22,23874,720,276208,1874,12642,364,163550,1160,3416,121,35078,200,7735,235,61306,439
2020-10-23,24033,724,277997,1948,12730,364,164574,1112,3428,121,35281,215,7794,239,61795,548
2020-10-24,24154,728,279787,1911,12799,367,165793,1288,3444,121,35476,211,7830,240,62085,326
2020-10-25,24356,735,282081,2496,12924,371,167323,1655,3467,121,35741,288,7884,243,62501,470
2020-10-26,24442,736,282995,1000,12965,372,167826,544,3484,121,35903,179,7912,243,62722,249
2020-10-27,24578,736,284505,1646,13041,372,168754,1004,3502,121,36048,163,7954,243,63051,371
2020-10-28,24738,740,285735,1390,13135,374,169491,831,3526,121,36157,133,7996,245,63294,285
2020-10-29,24931,748,287515,1973,13224,378,170567,1165,3559,122,36371,247,8067,248,63684,461
2020-10-3,21368,675,241413,1507,11110,338,139981,866,3168,119,31483,218,7011,218,55370,354
2020-10-30,25128,750,289366,2048,13336,378,171810,1355,3583,123,36549,202,8128,249,64048,425
2020-10-31,25317,754,290720,1543,13414,379,172482,750,3624,123,36787,279,8198,252,64415,437
2020-10-4,21525,676,243449,2193,11225,339,141273,1407,3177,119,31720,246,7043,218,55772,434
2020-10-5,21612,678,244304,942,11280,341,141800,582,3183,119,31839,125,7069,218,55929,183
2020-10-6,21745,678,246012,1841,11360,341,143017,1297,3197,119,31990,165,7108,218,56186,296
2020-10-7,21844,681,247659,1746,11429,343,144317,1369,3200,120,32051,64,7135,218,56398,239
2020-10-8,22001,683,250116,2614,11539,344,146234,2027,3207,120,32257,213,7175,219,56638,280
2020-10-9,22182,685,252940,3005,11656,345,148235,2118,3229,120,32609,374,7216,220,56980,383
2020-11-1,25503,757,292649,2115,13551,382,173870,1525,3632,123,36937,158,8239,252,64725,351
2020-11-10,27535,779,305784,1465,14826,393,181927,774,3892,125,38670,270,8734,261,67328,328
2020-11-11,27734,782,307101,1516,14950,394,182614,811,3916,125,38873,227,8785,263,67632,355
2020-11-12,28197,784,309502,2864,15261,395,184213,1910,3969,125,39084,264,8884,264,68104,571
2020-11-13,28578,788,311198,2077,15489,396,185171,1186,4041,125,39394,382,8963,267,68445,420
2020-11-14,28985,789,313169,2378,15775,396,186376,1491,4058,125,39604,227,9067,268,68897,556
2020-11-15,29389,793,315723,2958,16018,397,187805,1672,4116,126,39956,410,9170,270,69540,746
2020-11-16,29754,797,317867,2509,16282,398,189226,1685,4157,126,40198,283,9230,273,69905,425
2020-11-17,29976,800,318829,1184,16410,400,189736,638,4191,127,40366,202,9290,273,70119,274
2020-11-18,30372,803,320688,2255,16651,402,190793,1298,4248,127,40635,326,9387,274,70495,473
2020-11-19,31018,806,324087,4045,17053,403,192756,2365,4349,129,41094,560,9530,274,71239,887
2020-11-2,25604,759,293486,938,13603,383,174350,532,3645,124,37032,108,8275,252,64953,264
2020-11-20,31537,810,327072,3504,17425,404,194699,2315,4402,130,41379,338,9624,276,71802,657
2020-11-21,32031,812,329953,3375,17759,404,196218,1853,4465,130,41859,543,9721,278,72495,790
2020-11-22,32417,817,331958,2391,17991,406,197349,1363,4516,132,42092,284,9823,279,73030,637
2020-11-23,32870,824,334753,3248,18289,409,199209,2158,4578,135,42382,352,9912,280,73535,594
2020-11-24,33183,828,336818,2378,18512,412,200614,1628,4620,136,42558,218,9960,280,73890,403
2020-11-25,33769,830,339920,3688,18864,412,202219,1957,4701,136,42835,358,10111,282,74879,1140
2020-11-26,34343,833,342861,3515,19245,413,203864,2026,4796,137,43289,549,10209,283,75511,730
2020-11-27,34854,838,345427,3077,19576,415,205394,1861,4900,138,43664,479,10284,285,75863,427
2020-11-28,35460,841,347981,3160,19967,417,207113,2110,4978,139,43889,303,10419,285,76327,599
2020-11-29,35882,846,349533,1974,20196,419,207879,995,5107,141,44284,524,10482,286,76610,346
2020-11-3,25721,763,294313,944,13659,383,174815,521,3654,124,37158,135,8327,256,65156,255
2020-11-30,36566,850,351805,2956,20672,421,209336,1933,5202,141,44538,349,10594,288,77000,502
2020-11-4,25943,764,295732,1641,13790,384,175562,878,3700,124,37353,241,8372,256,65528,417
2020-11-5,26239,766,297795,2359,13986,386,176947,1581,3734,124,37565,246,8438,256,65858,396
2020-11-6,26458,768,299511,1935,14131,387,177972,1170,3756,124,37881,338,8490,257,66150,344
2020-11-7,26774,771,301372,2177,14347,389,179085,1329,3794,124,38162,319,8550,258,66513,423
2020-11-8,27086,772,303272,2212,14563,390,180395,1526,3824,124,38370,238,8616,258,66803,356
2020-11-9,27291,774,304563,1496,14699,390,181280,1021,3840,124,38452,98,8669,260,67065,315
2020-12-1,36932,857,352778,1339,20875,426,209855,722,5296,143,44758,314,10663,288,77191,260
2020-12-10,44091,917,374319,3170,25310,457,222604,1626,6725,165,47869,511,11947,295,81334,816
2020-12-11,45183,922,377692,4465,25999,459,224715,2800,6921,166,48248,575,12148,297,81987,854
2020-12-12,45802,929,379912,2839,26335,464,225826,1447,7016,167,48594,441,12334,298,82586,785
2020-12-13,46843,943,383179,4308,26923,474,227543,2305,7209,168,49155,754,12591,301,83347,1018
