date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21065,654,245100,1935,110,10918,326,141741,1175,73,3141,118,32175,279,NA,6929,210,56331,282,22
2020-10-10,22304,671,262815,2729,128,11733,338,154106,2041,81,3243,119,34009,250,NA,7249,214,58994,357,37
2020-10-11,22463,675,266085,3429,129,11824,341,156653,2638,81,3262,119,34210,220,NA,7298,215,59354,409,34
2020-10-12,22566,676,267346,1364,56,11883,342,157456,862,29,3273,119,34362,163,NA,7331,215,59623,302,22
2020-10-13,22637,677,268268,993,108,11923,343,157963,547,53,3278,119,34498,141,17,7357,215,59841,244,32
2020-10-14,22728,678,269855,1678,162,11981,343,159041,1136,108,3291,119,34699,214,NA,7377,216,60062,241,38
2020-10-15,22892,682,272012,2321,131,12086,347,160451,1515,74,3306,119,34892,208,17,7421,216,60429,411,36
2020-10-16,23131,683,274902,3129,181,12209,347,162112,1784,118,3344,119,35206,352,13,7499,217,61206,855,50
2020-10-17,23278,686,277393,2638,50,12302,350,163782,1763,25,3356,119,35510,316,NA,7541,217,61585,421,16
2020-10-18,23382,688,278925,1636,113,12351,351,164693,960,56,3369,119,35682,185,NA,7583,218,61961,418,45
2020-10-19,23496,692,280409,1598,81,12416,352,165587,959,46,3385,119,35887,221,NA,7616,221,62287,359,24
2020-10-2,21239,658,246937,2011,156,11029,329,142874,1244,128,3156,118,32382,222,NA,6977,211,56681,398,21
2020-10-20,23554,695,281073,722,105,12459,353,166024,480,68,3387,120,35957,72,NA,7629,222,62419,145,29
2020-10-21,23695,697,282421,1489,145,12535,354,166793,845,92,3400,120,36157,213,12,7681,223,62728,361,38
2020-10-22,23864,701,284185,1933,147,12632,354,167880,1184,82,3419,120,36343,205,NA,7734,227,63136,461,52
2020-10-23,24023,705,286038,2012,179,12720,354,168935,1143,85,3431,120,36556,225,23,7793,231,63643,566,62
2020-10-24,24146,709,287869,1954,123,12790,357,170174,1309,75,3447,120,36759,219,NA,7830,232,63942,336,32
2020-10-25,24349,716,290243,2577,96,12916,361,171760,1712,54,3470,120,37032,296,11,7884,235,64370,482,30
2020-10-26,24435,717,291177,1020,69,12957,362,172274,555,30,3487,120,37198,183,NA,7912,235,64594,252,28
2020-10-27,24570,717,292737,1695,151,13033,362,173227,1029,110,3505,120,37348,168,15,7953,235,64940,387,22
2020-10-28,24728,721,294009,1430,177,13126,364,173993,859,102,3529,120,37460,136,22,7994,237,65191,292,44
2020-10-29,24919,729,295829,2011,177,13213,368,175093,1187,92,3562,121,37681,254,23,8065,240,65589,469,51
2020-10-3,21361,660,248355,1540,101,11104,330,143680,881,57,3170,118,32591,223,NA,7010,212,57014,366,34
2020-10-30,25118,731,297728,2098,160,13326,368,176366,1386,79,3587,122,37866,210,15,8126,241,65959,431,58
2020-10-31,25304,735,299124,1582,126,13402,369,177050,760,73,3627,122,38109,283,12,8196,244,66346,457,36
2020-10-4,21518,661,250453,2255,92,11219,331,145010,1445,70,3179,118,32836,254,NA,7042,212,57428,446,15
2020-10-5,21605,663,251341,975,78,11274,333,145553,598,45,3185,118,32966,136,14,7068,212,57589,187,17
2020-10-6,21735,663,253108,1897,103,11352,333,146812,1337,71,3198,118,33123,170,NA,7107,212,57852,302,22
2020-10-7,21834,666,254797,1788,124,11421,335,148142,1399,89,3201,119,33187,67,NA,7134,212,58072,247,23
2020-10-8,21991,668,257312,2672,185,11530,336,150096,2063,133,3208,119,33402,222,NA,7175,213,58321,290,34
2020-10-9,22172,670,260218,3087,133,11647,337,152151,2172,74,3230,119,33772,392,NA,7216,214,58670,390,47
2020-11-1,25489,738,301118,2179,113,13538,372,178480,1566,77,3635,122,38267,166,NA,8237,244,66667,362,29
2020-11-10,27513,758,314688,1504,220,14811,383,186751,796,133,3890,123,40082,275,28,8731,252,69376,333,51
2020-11-11,27710,760,316051,1560,447,14935,383,187452,825,318,3914,123,40291,233,22,8780,254,69695,368,79
2020-11-12,28173,762,318515,2927,304,15244,384,189088,1945,155,3966,123,40508,269,62,8882,255,70183,590,66
2020-11-13,28554,765,320262,2128,442,15472,385,190073,1213,319,4039,123,40824,389,27,8960,257,70538,433,87
2020-11-14,28955,766,322288,2427,232,15755,385,191316,1526,131,4056,123,41042,235,25,9061,258,70996,559,71
2020-11-15,29357,769,324913,3027,429,15997,386,192774,1700,313,4113,123,41405,420,33,9164,260,71668,775,70
2020-11-16,29720,773,327112,2562,189,16260,387,194224,1713,122,4154,123,41661,297,20,9223,263,72040,431,37
2020-11-17,29942,776,328100,1210,396,16387,389,194745,648,255,4188,124,41832,205,49,9284,263,72263,284,76
2020-11-18,30337,779,330022,2317,578,16627,391,195833,1328,364,4246,124,42110,336,57,9380,264,72656,489,122
2020-11-19,30981,782,333533,4155,456,17030,392,197854,2424,308,4345,126,42585,574,41,9522,264,73434,920,87
2020-11-2,25590,740,301978,961,81,13591,373,178969,542,55,3647,123,38369,114,NA,8273,244,66899,268,17
2020-11-20,31500,784,336606,3592,444,17401,392,199849,2366,254,4399,126,42881,350,74,9616,266,74016,676,91
2020-11-21,31997,786,339571,3462,396,17735,392,201405,1890,243,4462,126,43382,564,65,9716,268,74731,815,72
2020-11-22,32384,790,341640,2456,346,17966,394,202566,1392,227,4514,128,43628,298,27,9819,268,75284,656,70
2020-11-23,32831,796,344544,3351,430,18261,397,204491,2220,297,4576,130,43933,367,57,9905,269,75811,613,55
2020-11-24,33145,800,346662,2432,316,18485,400,205929,1662,231,4617,131,44114,222,27,9954,269,76178,416,48
2020-11-25,33734,802,349861,3788,642,18840,400,207573,1999,359,4698,131,44405,372,103,10105,271,77205,1178,154
2020-11-26,34311,805,352892,3608,506,19223,401,209258,2068,297,4793,132,44876,566,88,10204,272,77857,751,93
2020-11-27,34822,810,355536,3155,833,19557,403,210826,1902,545,4895,133,45259,485,126,10278,274,78225,442,131
