date_confirmed,delaware_cases,delaware_deaths,delaware_negative,delaware_tests,delaware_positiveTests,newcastle_cases,newcastle_deaths,newcastle_negative,newcastle_tests,newcastle_positiveTests,kent_cases,kent_deaths,kent_negative,kent_tests,kent_positiveTests,sussex_cases,sussex_deaths,sussex_negative,sussex_tests,sussex_positiveTests
2020-10-1,21064,654,245292,1935,110,10918,326,141872,1175,73,3140,118,32195,279,NA,6929,210,56365,282,22
2020-10-10,22304,671,263021,2730,128,11734,338,154245,2042,81,3242,119,34031,250,NA,7249,214,59032,357,37
2020-10-11,22463,675,266293,3431,129,11825,341,156793,2639,81,3261,119,34232,220,NA,7298,215,59393,410,34
2020-10-12,22566,676,267558,1368,56,11884,342,157599,865,29,3272,119,34385,164,NA,7331,215,59662,302,22
2020-10-13,22637,677,268480,993,108,11924,343,158106,547,53,3277,119,34521,141,17,7357,215,59880,244,32
2020-10-14,22728,678,270068,1679,162,11982,343,159184,1136,108,3290,119,34722,214,NA,7377,216,60102,242,38
2020-10-15,22893,682,272225,2322,131,12087,347,160594,1515,74,3305,119,34915,208,17,7422,216,60469,412,36
2020-10-16,23132,683,275121,3135,181,12210,347,162258,1787,118,3343,119,35230,353,13,7500,217,61248,857,50
2020-10-17,23279,686,277615,2641,50,12303,350,163930,1765,25,3355,119,35535,317,NA,7542,217,61627,421,16
2020-10-18,23383,688,279147,1636,113,12352,351,164841,960,56,3368,119,35707,185,NA,7584,218,62003,418,45
2020-10-19,23497,692,280634,1601,81,12417,352,165737,961,46,3384,119,35912,221,NA,7617,221,62330,360,24
2020-10-2,21238,658,247129,2011,156,11029,329,143005,1244,128,3155,118,32402,222,NA,6977,211,56715,398,21
2020-10-20,23555,695,281300,724,105,12460,353,166176,482,68,3386,120,35982,72,NA,7630,222,62462,145,29
2020-10-21,23696,697,282649,1490,145,12536,354,166946,846,92,3399,120,36182,213,12,7682,223,62771,361,38
2020-10-22,23865,701,284415,1935,147,12633,354,168035,1186,82,3418,120,36368,205,NA,7735,227,63179,461,52
2020-10-23,24024,705,286269,2013,179,12721,354,169090,1143,85,3430,120,36581,225,23,7794,231,63687,567,62
2020-10-24,24147,709,288101,1955,123,12791,357,170330,1310,75,3446,120,36784,219,NA,7831,232,63986,336,32
2020-10-25,24350,716,290476,2578,96,12917,361,171917,1713,54,3469,120,37057,296,11,7885,235,64414,482,30
2020-10-26,24436,717,291410,1020,69,12958,362,172431,555,30,3486,120,37223,183,NA,7913,235,64638,252,28
2020-10-27,24571,717,292970,1695,151,13034,362,173384,1029,110,3504,120,37373,168,15,7954,235,64984,387,22
2020-10-28,24729,721,294243,1431,177,13127,364,174150,859,102,3528,120,37485,136,22,7995,237,65236,293,44
2020-10-29,24920,729,296064,2012,177,13214,368,175250,1187,92,3561,121,37707,255,23,8066,240,65634,469,51
2020-10-3,21360,660,248547,1540,101,11104,330,143811,881,57,3169,118,32611,223,NA,7010,212,57048,366,34
2020-10-30,25119,731,297963,2098,160,13327,368,176523,1386,79,3586,122,37892,210,15,8127,241,66004,431,58
2020-10-31,25305,735,299360,1583,126,13403,369,177208,761,73,3626,122,38135,283,12,8197,244,66391,457,36
2020-10-4,21517,661,250646,2256,92,11219,331,145142,1446,70,3178,118,32856,254,NA,7042,212,57462,446,15
2020-10-5,21604,663,251535,976,78,11274,333,145685,598,45,3184,118,32987,137,14,7068,212,57623,187,17
2020-10-6,21734,663,253303,1898,103,11352,333,146944,1337,71,3197,118,33144,170,NA,7107,212,57887,303,22
2020-10-7,21834,666,254994,1791,124,11422,335,148276,1402,89,3200,119,33208,67,NA,7134,212,58107,247,23
2020-10-8,21991,668,257515,2678,185,11531,336,150232,2065,133,3207,119,33424,223,NA,7175,213,58359,293,34
